Rank;Sourceid;Title;Type;Issn;SJR Best Quartile;H index;Categories
746;6200162323;Fly;journal;19336934,19336940;Q1;35;Insect Science (Q1)
747;17645;Computers and Education;journal;3601315;Q1;215;Computer Science (miscellaneous) (Q1),Education (Q1),E-learning (Q1)
748;5300152227;ACS Chemical Biology;journal;15548937,15548930;Q1;128;Biochemistry (Q1),Medicine (miscellaneous) (Q1),Molecular Medicine (Q1)
749;23010;Journal of Controlled Release;journal;18734995,01683660;Q1;298;Pharmaceutical Science (Q1)
750;25472;Blood Reviews;journal;15321681,0268960X;Q1;105;Hematology (Q1),Oncology (Q1)
751;12811;Personality and Social Psychology Bulletin;journal;1461672,15527433;Q1;218;Social Psychology (Q1)
752;10100153313;Epigenetics;journal;15592308,15592290;Q1;105;Cancer Research (Q1),Medicine (miscellaneous) (Q1),Molecular Biology (Q1)
753;19900192175;Journal of Topology;journal;17538416,17538420;Q1;28;Geometry and Topology (Q1)
754;18158;Computer Methods in Applied Mechanics and Engineering;journal;457825;Q1;217;Computational Mechanics (Q1),Computer Science Applications (Q1),Mechanical Engineering (Q1),Mechanics of Materials (Q1),Physics and Astronomy (miscellaneous) (Q1)
755;18745;Psychoneuroendocrinology;journal;3064530,18733360;Q1;191;Biological Psychiatry (Q1),Endocrine and Autonomic Systems (Q1),Endocrinology (Q1),Endocrinology,Diabetes and Metabolism (Q1),Psychiatry and Mental Health (Q1)
756;27540;Progress in Photovoltaics: Research and Applications;journal;10627995,1099159X;Q1;144;Condensed Matter Physics (Q1),Electrical and Electronic Engineering (Q1),Electronic,Optical and Magnetic Materials (Q1),Renewable Energy,Sustainability and the Environment (Q1)
757;15440;Dialogues in Clinical Neuroscience;journal;19585969,12948320;Q1;104;Biological Psychiatry (Q1),Psychiatry and Mental Health (Q1)
758;19700177027;IEEE Transactions on Sustainable Energy;journal;19493029;Q1;148;Renewable Energy,Sustainability and the Environment (Q1)
759;19700201434;BMJ Quality and Safety;journal;20445423,20445420;Q1;161;Health Policy (Q1),Medicine (miscellaneous) (Q1)
760;19400157151;DMM Disease Models and Mechanisms;journal;17548403,17548410;Q1;99;Biochemistry,Genetics and Molecular Biology (miscellaneous) (Q1),Immunology and Microbiology (miscellaneous)  (Q1),Medicine (miscellaneous) (Q1),Neuroscience (miscellaneous) (Q1)
761;14551;Diversity and Distributions;journal;13669516,14724640;Q1;134;Ecology,Evolution,Behavior and Systematics (Q1)
762;4400151418;Climate of the Past;journal;18149332,18149320;Q1;90;Global and Planetary Change (Q1),Paleontology (Q1),Stratigraphy (Q1)
763;5200152632;Environmental Research Letters;journal;17489326;Q1;164;Environmental Science (miscellaneous) (Q1),Public Health,Environmental and Occupational Health (Q1),Renewable Energy,Sustainability and the Environment (Q1)
764;5100155074;Journal of Chemical Theory and Computation;journal;15499626,15499620;Q1;208;Computer Science Applications (Q1),Physical and Theoretical Chemistry (Q1)
765;16688;Journal of Cognitive Neuroscience;journal;0898929X,15308898;Q1;230;Cognitive Neuroscience (Q1)
766;21100196101;Annual review of food science and technology;journal;19411413,19411420;Q1;87;Food Science (Q1)
767;21100228543;JAMA Surgery;journal;21686262,21686250;Q1;193;Surgery (Q1)
768;28218;Monthly Notices of the Royal Astronomical Society;journal;13652966,00358710;Q1;357;Astronomy and Astrophysics (Q1),Space and Planetary Science (Q1)
769;28981;Journal of Economic Theory;journal;10957235,00220530;Q1;108;Economics and Econometrics (Q1)
770;16816;Journal of Psychiatry and Neuroscience;journal;14882434,11804880;Q1;109;Biological Psychiatry (Q1),Medicine (miscellaneous) (Q1),Pharmacology (medical) (Q1),Psychiatry and Mental Health (Q1)
771;23478;Journal of Physiology;journal;223751,14697793;Q1;261;Physiology (Q1),Sports Science (Q1)
772;25368;Seminars in Liver Disease;journal;10988971,02728090;Q1;135;Hepatology (Q1)
773;20373;Sports Medicine;journal;1121642,11792035;Q1;213;Medicine (miscellaneous) (Q1),Orthopedics and Sports Medicine (Q1),Physical Therapy,Sports Therapy and Rehabilitation (Q1),Sports Science (Q1)
774;71628;Aging;journal;19454589;Q1;112;Aging (Q1),Cell Biology (Q1)
775;23145;Language Learning;journal;14679922,00238330;Q1;124;Education (Q1),Linguistics and Language (Q1)
776;27062;American Journal of Pathology;journal;29440,15252191;Q1;297;Pathology and Forensic Medicine (Q1)
777;29873;International Journal of Cancer;journal;207136,10970215;Q1;251;Cancer Research (Q1),Oncology (Q1)
778;15620;Earthquake Engineering and Structural Dynamics;journal;10969845,00988850;Q1;146;Earth and Planetary Sciences (miscellaneous) (Q1),Geotechnical Engineering and Engineering Geology (Q1)
779;20440;Journal of the American College of Surgeons;journal;18791190,10727520;Q1;195;Surgery (Q1)
780;25252;Contributions to Mineralogy and Petrology;journal;107999,14320967;Q1;164;Geochemistry and Petrology (Q1),Geophysics (Q1)
781;26947;Journal of Catalysis;journal;10902694,00219520;Q1;264;Catalysis (Q1),Physical and Theoretical Chemistry (Q1)
782;19830;Sleep;journal;1618105,15509109;Q1;228;Neurology (clinical) (Q1),Physiology (medical) (Q1)
783;18795;Water Research;journal;431354,18792448;Q1;354;Ecological Modeling (Q1),Pollution (Q1),Waste Management and Disposal (Q1),Water Science and Technology (Q1)
784;19400158592;Mathematical Programming Computation;journal;18672949,18672960;Q1;40;Software (Q1),Theoretical Computer Science (Q1)
785;15700;Journal of Management Information Systems;journal;1557928X,07421222;Q1;161;Computer Science Applications (Q1),Information Systems and Management (Q1),Management Information Systems (Q1),Management Science and Operations Research (Q1)
786;24868;Journal of Investigative Dermatology;journal;0022202X;Q1;220;Biochemistry (Q1),Cell Biology (Q1),Dermatology (Q1),Molecular Biology (Q1)
787;19400157205;Evolutionary Applications;journal;17524571;Q1;81;Agricultural and Biological Sciences (miscellaneous) (Q1),Ecology,Evolution,Behavior and Systematics (Q1),Genetics (Q1)
788;12495;Neoplasia;journal;14765586,15228000;Q1;140;Cancer Research (Q1)
789;22717;Business Ethics Quarterly;journal;1052150X;Q1;87;Business,Management and Accounting (miscellaneous) (Q1),Economics and Econometrics (Q1),Philosophy (Q1)
790;17822;Conservation Biology;journal;15231739,08888890;Q1;241;Ecology (Q1),Ecology,Evolution,Behavior and Systematics (Q1),Medicine (miscellaneous) (Q1),Nature and Landscape Conservation (Q1)
791;11800154593;Strategic Organization;journal;1741315X,14761270;Q1;70;Business and International Management (Q1),Education (Q1),Industrial Relations (Q1),Strategy and Management (Q1)
792;28987;Tectonics;journal;2787407,19449194;Q1;152;Geochemistry and Petrology (Q1),Geophysics (Q1)
793;23648;Health Technology Assessment;journal;20464924,13665280;Q1;138;Health Policy (Q1),Medicine (miscellaneous) (Q1)
794;14434;Cladistics;journal;10960031,07483010;Q1;100;Ecology,Evolution,Behavior and Systematics (Q1)
795;19181;Psychotherapy and Psychosomatics;journal;333190,14230348;Q1;110;Applied Psychology (Q1),Clinical Psychology (Q1),Medicine (miscellaneous) (Q1),Psychiatry and Mental Health (Q1)
796;20689;Autoimmunity Reviews;journal;15689972,18730180;Q1;141;Immunology (Q1),Immunology and Allergy (Q1)
797;18988;Mutation Research - Reviews in Mutation Research;journal;13882139,13835740;Q1;135;Genetics (Q1),Health,Toxicology and Mutagenesis (Q1)
798;20910;Transportation Science;journal;15265447,00411660;Q1;123;Civil and Structural Engineering (Q1),Transportation (Q1)
799;19561;American Journal of Public Health;journal;900036,15410048;Q1;293;Public Health,Environmental and Occupational Health (Q1)
800;15510;Epilepsia;journal;15281167,00139580;Q1;211;Neurology (Q1),Neurology (clinical) (Q1)
801;25787;Commentarii Mathematici Helvetici;journal;102571,14208946;Q1;43;Mathematics (miscellaneous) (Q1)
802;20037;International Journal of Management Reviews;journal;14608545,14682370;Q1;128;Decision Sciences (miscellaneous) (Q1),Management of Technology and Innovation (Q1),Strategy and Management (Q1)
803;29316;Clinical Microbiology and Infection;journal;1198743X,14690691;Q1;185;Infectious Diseases (Q1),Medicine (miscellaneous) (Q1),Microbiology (medical) (Q1)
804;21100203948;EvoDevo;journal;20419139;Q1;40;Developmental Biology (Q1),Ecology,Evolution,Behavior and Systematics (Q1),Genetics (Q1)
805;17574;Acta Psychiatrica Scandinavica;journal;16000447,0001690X;Q1;159;Psychiatry and Mental Health (Q1)
806;13502;Developmental Review;journal;2732297,10902406;Q1;108;Developmental and Educational Psychology (Q1),Education (Q1),Experimental and Cognitive Psychology (Q1),Pediatrics,Perinatology and Child Health (Q1),Psychiatry and Mental Health (Q1)
807;15495;Finance and Stochastics;journal;14321122,09492980;Q1;50;Finance (Q1),Statistics and Probability (Q1),Statistics,Probability and Uncertainty (Q1)
808;15714;Geotechnique;journal;17517656,00168510;Q1;157;Earth and Planetary Sciences (miscellaneous) (Q1),Geotechnical Engineering and Engineering Geology (Q1)
809;23894;Journal of Functional Analysis;journal;10960783,00221240;Q1;107;Analysis (Q1)
810;21100470165;Advanced Science;journal;21983844;Q1;154;Biochemistry,Genetics and Molecular Biology (miscellaneous) (Q1),Chemical Engineering (miscellaneous) (Q1),Engineering (miscellaneous) (Q1),Materials Science (miscellaneous) (Q1),Medicine (miscellaneous) (Q1),Physics and Astronomy (miscellaneous) (Q1)
811;18093;Archives of Computational Methods in Engineering;journal;18861784,11343060;Q1;79;Applied Mathematics (Q1),Computer Science Applications (Q1)
812;25691;West European Politics;journal;1402382,17439655;Q1;93;Political Science and International Relations (Q1)
813;30078;American Journal of Obstetrics and Gynecology;journal;29378,10976868;Q1;250;Obstetrics and Gynecology (Q1)
814;6400153137;Journal of Thoracic Oncology;journal;15561380,15560860;Q1;161;Medicine (miscellaneous) (Q1),Oncology (Q1),Pulmonary and Respiratory Medicine (Q1)
815;16592;Plant Biotechnology Journal;journal;14677644,14677650;Q1;137;Agronomy and Crop Science (Q1),Biotechnology (Q1),Plant Science (Q1)
816;21100232403;Journal of Materials Chemistry A;journal;20507496,20507490;Q1;270;Chemistry (miscellaneous) (Q1),Materials Science (miscellaneous) (Q1),Renewable Energy,Sustainability and the Environment (Q1)
817;19164;International Journal of Machine Tools and Manufacture;journal;8906955;Q1;179;Industrial and Manufacturing Engineering (Q1),Mechanical Engineering (Q1)
818;24710;Annals of Applied Probability;journal;10505164;Q1;84;Statistics and Probability (Q1),Statistics,Probability and Uncertainty (Q1)
819;25981;Hematology,American Society of Hematology,Education Program;journal;15204383,15204390;Q1;99;Hematology (Q1)
820;27162;Journal of Business and Economic Statistics;journal;7350015,15372707;Q1;111;Economics and Econometrics (Q1),Social Sciences (miscellaneous) (Q1),Statistics and Probability (Q1),Statistics,Probability and Uncertainty (Q1)
821;22326;Organizational Behavior and Human Decision Processes;journal;7495978,10959920;Q1;169;Applied Psychology (Q1),Organizational Behavior and Human Resource Management (Q1)
822;23882;Journal of Molecular and Cellular Cardiology;journal;222828,10958584;Q1;169;Cardiology and Cardiovascular Medicine (Q1),Molecular Biology (Q1)
823;7000153204;Social Cognitive and Affective Neuroscience;journal;17495024,17495020;Q1;116;Cognitive Neuroscience (Q1),Experimental and Cognitive Psychology (Q1),Medicine (miscellaneous) (Q1)
824;21100218533;Oncogenesis;journal;21579024;Q1;60;Cancer Research (Q1),Molecular Biology (Q1)
825;22913;Periodontology 2000;journal;9066713,16000757;Q1;140;Periodontics (Q1)
826;26430;SIAM Review;journal;10957200,00361450;Q1;125;Applied Mathematics (Q1),Computational Mathematics (Q1),Theoretical Computer Science (Q1)
827;13500;Developmental Psychology;journal;19390599,00121650;Q1;236;Demography (Q1),Developmental and Educational Psychology (Q1),Life-span and Life-course Studies (Q1)
828;19700187601;Developmental Cognitive Neuroscience;journal;18789293,18789310;Q1;80;Cognitive Neuroscience (Q1)
829;21100235616;IEEE Transactions on Neural Networks and Learning Systems;journal;2162237X,21622388;Q1;234;Artificial Intelligence (Q1),Computer Networks and Communications (Q1),Computer Science Applications (Q1),Software (Q1)
830;14231;Statistical Methods in Medical Research;journal;14770334,09622800;Q1;99;Epidemiology (Q1),Health Information Management (Q1),Statistics and Probability (Q1)
831;22781;Chemical Communications;journal;1364548X,13597345;Q1;363;Catalysis (Q1),Ceramics and Composites (Q1),Chemistry (miscellaneous) (Q1),Electronic,Optical and Magnetic Materials (Q1),Materials Chemistry (Q1),Metals and Alloys (Q1),Surfaces,Coatings and Films (Q1)
832;20823;Immunology and Cell Biology;journal;14401711,08189640;Q1;117;Cell Biology (Q1),Immunology (Q1)
833;29646;Progress in Surface Science;journal;796816;Q1;86;Condensed Matter Physics (Q1),Surfaces and Interfaces (Q1),Surfaces,Coatings and Films (Q1)
834;21100299401;Brain Connectivity;journal;21580014,21580020;Q1;61;Neuroscience (miscellaneous) (Q1)
835;21221;MRS Bulletin;journal;8837694,19381425;Q1;167;Condensed Matter Physics (Q1),Materials Science (miscellaneous) (Q1),Physical and Theoretical Chemistry (Q1)
836;14925;Gender and Society;journal;8912432,15523977;Q1;117;Arts and Humanities (miscellaneous) (Q1),Gender Studies (Q1),Sociology and Political Science (Q1)
837;7600153101;Clinical journal of the American Society of Nephrology : CJASN;journal;1555905X,15559041;Q1;176;Critical Care and Intensive Care Medicine (Q1),Epidemiology (Q1),Nephrology (Q1),Transplantation (Q1)
838;11600153640;Quarterly Journal of Political Science;journal;15540634,15540630;Q1;41;Political Science and International Relations (Q1),Sociology and Political Science (Q1)
839;14733;Financial Analysts Journal;journal;0015198X;Q1;85;Accounting (Q1),Economics and Econometrics (Q1),Finance (Q1)
840;6300153105;Current Opinion in HIV and AIDS;journal;1746630X;Q1;74;Hematology (Q1),Immunology (Q1),Infectious Diseases (Q1),Oncology (Q1),Oncology (nursing) (Q1),Virology (Q1)
841;22669;Advanced Synthesis and Catalysis;journal;16154169,16154150;Q1;168;Catalysis (Q1),Organic Chemistry (Q1)
842;20779;European Journal of Immunology;journal;142980,15214141;Q1;218;Immunology (Q1),Immunology and Allergy (Q1)
843;12430;Molecular Cancer Research;journal;15417786,15573130;Q1;148;Cancer Research (Q1),Molecular Biology (Q1),Oncology (Q1)
844;17617;Journal of Lipid Research;journal;15397262,00222280;Q1;213;Biochemistry (Q1),Cell Biology (Q1),Endocrinology (Q1)
845;21100207003;Theranostics;journal;18387640;Q1;136;Medicine (miscellaneous) (Q1),Pharmacology,Toxicology and Pharmaceutics (miscellaneous) (Q1)
846;17244;Biological Conservation;journal;63207;Q1;224;Ecology,Evolution,Behavior and Systematics (Q1),Nature and Landscape Conservation (Q1)
847;29775;Cochrane Database of Systematic Reviews;journal;14651858;Q1;309;Medicine (miscellaneous) (Q1),Pharmacology (medical) (Q1)
848;4700152248;Educational Research Review;journal;1747938X;Q1;88;Education (Q1)
849;13487;Depression and Anxiety;journal;10914269,15206390;Q1;149;Clinical Psychology (Q1),Psychiatry and Mental Health (Q1)
850;28092;Economic Geography;journal;130095;Q1;96;Economics and Econometrics (Q1),Geography,Planning and Development (Q1)
851;21656;Advances in Genetics;book series;652660;Q1;77;Genetics (Q1),Medicine (miscellaneous) (Q1)
852;21100448080;Interest Groups and Advocacy;journal;20477414,20477420;Q1;15;Sociology and Political Science (Q1)
853;15499;Journal of Experimental Social Psychology;journal;221031,10960465;Q1;161;Social Psychology (Q1),Sociology and Political Science (Q1)
854;26259;Review of Economic Dynamics;journal;10966099,10942030;Q1;70;Economics and Econometrics (Q1)
855;16850;Biochemical Journal;journal;14708728,02646020;Q1;282;Biochemistry (Q1),Cell Biology (Q1),Molecular Biology (Q1)
856;16791;Biochimica et Biophysica Acta - Bioenergetics;journal;52728,18792650;Q1;187;Biochemistry (Q1),Biophysics (Q1),Cell Biology (Q1)
857;21731;Journal of Thoracic and Cardiovascular Surgery;journal;00225223,1097685X;Q1;210;Cardiology and Cardiovascular Medicine (Q1),Pulmonary and Respiratory Medicine (Q1),Surgery (Q1)
858;16831;Biochimica et Biophysica Acta - Molecular and Cell Biology of Lipids;journal;13881981,18792620;Q1;173;Cell Biology (Q1),Molecular Biology (Q1)
859;23029;Retrovirology;journal;17424690;Q1;95;Infectious Diseases (Q1),Virology (Q1)
860;14536;Developmental Biology;journal;1095564X,00121606;Q1;239;Cell Biology (Q1),Developmental Biology (Q1),Molecular Biology (Q1)
861;18091;Sociological Methods and Research;journal;491241,15528294;Q1;89;Social Sciences (miscellaneous) (Q1),Sociology and Political Science (Q1)
862;14313;Bipolar Disorders;journal;13995618,13985650;Q1;136;Biological Psychiatry (Q1),Psychiatry and Mental Health (Q1)
863;13923;Hippocampus;journal;10981063,10509630;Q1;167;Cognitive Neuroscience (Q1)
864;22424;Journal of the American Society of Echocardiography;journal;10976795,08947320;Q1;146;Cardiology and Cardiovascular Medicine (Q1),Radiology,Nuclear Medicine and Imaging (Q1)
865;23200;Annales de l'Institut Henri Poincare (C) Analyse Non Lineaire;journal;18731430,02941450;Q1;73;Analysis (Q1),Mathematical Physics (Q1)
866;29124;Cancer Epidemiology Biomarkers and Prevention;journal;10559965,15387760;Q1;206;Epidemiology (Q1),Medicine (miscellaneous) (Q1),Oncology (Q1)
867;27788;Journal of Physical Oceanography;journal;15200485,00223670;Q1;158;Oceanography (Q1)
868;33648;Neurorehabilitation and Neural Repair;journal;15459683;Q1;121;Neurology (Q1),Neurology (clinical) (Q1),Rehabilitation (Q1)
869;15933;Portal;journal;15307131,15312540;Q1;41;Development (Q1)
870;23819;Journal of Algebraic Geometry;journal;10563911,15347490;Q1;45;Algebra and Number Theory (Q1),Geometry and Topology (Q1)
871;17300154987;Molecular Brain;journal;17566606;Q1;75;Cellular and Molecular Neuroscience (Q1),Molecular Biology (Q1)
872;23017;Second Language Research;journal;14770326,02676580;Q1;66;Education (Q1),Linguistics and Language (Q1)
873;15983;Journal of Molecular Diagnostics;journal;15251578,19437810;Q1;106;Molecular Medicine (Q1),Pathology and Forensic Medicine (Q1)
874;20435;Neuropharmacology;journal;283908,18737064;Q1;184;Cellular and Molecular Neuroscience (Q1),Pharmacology (Q1)
875;14238;College and Research Libraries;journal;100870,21506701;Q1;57;Library and Information Sciences (Q1)
876;21537;Environmental Science &amp,Technology;journal;0013936X,15205851;Q1;456;Chemistry (miscellaneous) (Q1),Environmental Chemistry (Q1),Medicine (miscellaneous) (Q1)
877;26750;Astronomy and Astrophysics;journal;46361,14320746;Q1;320;Astronomy and Astrophysics (Q1),Space and Planetary Science (Q1)
878;20626;Clinical Pharmacology and Therapeutics;journal;15326535,00099240;Q1;199;Pharmacology (Q1),Pharmacology (medical) (Q1)
879;20912;Environment international;journal;18736750,01604120;Q1;227;Environmental Science (miscellaneous) (Q1)
880;13017;Physics of Life Reviews;journal;18731457,15710650;Q1;71;Agricultural and Biological Sciences (miscellaneous) (Q1),Artificial Intelligence (Q1),Physics and Astronomy (miscellaneous) (Q1)
881;30718;Annals of Tourism Research;journal;1607383;Q1;201;Development (Q1),Tourism,Leisure and Hospitality Management (Q1)
882;12000154478;ChemSusChem;journal;1864564X,18645631;Q1;187;Chemical Engineering (miscellaneous) (Q1),Energy (miscellaneous) (Q1),Environmental Chemistry (Q1),Materials Science (miscellaneous) (Q1)
883;15300154823;Journal of acquired immune deficiency syndromes (1999);journal;15254135,19447880;Q1;168;Infectious Diseases (Q1),Pharmacology (medical) (Q1)
884;18854;Water Resources Research;journal;19447973,00431400;Q1;248;Water Science and Technology (Q1)
885;12711;Multivariate Behavioral Research;journal;273171,15327906;Q1;92;Arts and Humanities (miscellaneous) (Q1),Experimental and Cognitive Psychology (Q1),Medicine (miscellaneous) (Q1),Statistics and Probability (Q1)
886;28487;Economic Systems Research;journal;9535314,14695758;Q1;62;Economics and Econometrics (Q1)
887;29539;Journal of Hydrometeorology;journal;1525755X,15257541;Q1;141;Atmospheric Science (Q1)
888;15095;Free Radical Biology and Medicine;journal;8915849,18734596;Q1;289;Biochemistry (Q1),Physiology (medical) (Q1)
889;17222;Mayo Clinic Proceedings;journal;19425546,00256200;Q1;204;Medicine (miscellaneous) (Q1)
890;50032;Journal of Neuroinflammation;journal;17422094;Q1;142;Cellular and Molecular Neuroscience (Q1),Immunology (Q1),Neurology (Q1),Neuroscience (miscellaneous) (Q1)
891;26880;Proceedings of the Combustion Institute;journal;18732704,15407490;Q1;156;Chemical Engineering (miscellaneous) (Q1),Mechanical Engineering (Q1),Physical and Theoretical Chemistry (Q1)
892;21100242249;Analysis and PDE;journal;1948206X,21575045;Q1;37;Analysis (Q1),Applied Mathematics (Q1),Numerical Analysis (Q1)
893;21681;University of Pennsylvania Law Review;journal;19428537,00419910;Q1;67;Law (Q1)
894;17230;Journal of Nuclear Medicine;journal;01615505,2159662X;Q1;232;Medicine (miscellaneous) (Q1),Radiology,Nuclear Medicine and Imaging (Q1)
895;19817;British Journal of Sports Medicine;journal;3063674,14730480;Q1;209;Medicine (miscellaneous) (Q1),Orthopedics and Sports Medicine (Q1),Physical Therapy,Sports Therapy and Rehabilitation (Q1),Sports Science (Q1)
896;14945;Cortex;journal;19738102,00109450;Q1;131;Cognitive Neuroscience (Q1),Developmental and Educational Psychology (Q1),Experimental and Cognitive Psychology (Q1),Neurology (Q1),Neurology (clinical) (Q1),Neuropsychology and Physiological Psychology (Q1)
897;5100155080;Neurotherapeutics;journal;19337213;Q1;129;Neurology (clinical) (Q1),Pharmacology (Q1),Pharmacology (medical) (Q1)
898;16306;New Media and Society;journal;14614448,14617320;Q1;136;Communication (Q1),Sociology and Political Science (Q1)
899;19877;Journal of Democracy;journal;10455736,10863210;Q1;98;Sociology and Political Science (Q1)
900;24826;Journal of Philosophy;journal;0022362X,19398549;Q1;60;Philosophy (Q1)
901;14082;Quarterly Journal of the Royal Meteorological Society;journal;1477870X,00359009;Q1;157;Atmospheric Science (Q1)
902;19700201211;Cell Death and Disease;journal;20414889;Q1;147;Cancer Research (Q1),Cell Biology (Q1),Cellular and Molecular Neuroscience (Q1),Immunology (Q1),Medicine (miscellaneous) (Q1)
903;29009;Journal of Public Economics;journal;472727;Q1;164;Economics and Econometrics (Q1),Finance (Q1)
904;85519;Ethics;journal;1539297X,00141704;Q1;83;Philosophy (Q1)
905;78019;American Ethnologist;journal;940496,15481425;Q1;90;Anthropology (Q1)
906;19700175165;Frontiers in Neural Circuits;journal;16625110;Q1;74;Cellular and Molecular Neuroscience (Q1),Cognitive Neuroscience (Q1),Neuroscience (miscellaneous) (Q1),Sensory Systems (Q1)
907;24406;Journal of Urban Economics;journal;10959068,00941190;Q1;126;Economics and Econometrics (Q1),Urban Studies (Q1)
908;27423;Advances in Geophysics;book series;652687;Q1;36;Geophysics (Q1)
909;22652;Mammal Review;journal;3051838,13652907;Q1;86;Agricultural and Biological Sciences (miscellaneous) (Q1),Animal Science and Zoology (Q1),Ecology,Evolution,Behavior and Systematics (Q1)
910;12127;Behaviour Research and Therapy;journal;00057967,1873622X;Q1;204;Clinical Psychology (Q1),Developmental and Educational Psychology (Q1),Experimental and Cognitive Psychology (Q1),Psychiatry and Mental Health (Q1)
911;11700154702;Biotechnology for Biofuels;journal;17546834;Q1;120;Applied Microbiology and Biotechnology (Q1),Biotechnology (Q1),Energy (miscellaneous) (Q1),Management,Monitoring,Policy and Law (Q1),Renewable Energy,Sustainability and the Environment (Q1)
912;19878;Journal of European Public Policy;journal;14664429,13501760;Q1;123;Public Administration (Q1),Sociology and Political Science (Q1)
913;22856;Yale Law Journal;journal;440094;Q1;85;Law (Q1)
914;25152;Journal of Toxicology and Environmental Health - Part B: Critical Reviews;journal;10937404,15216950;Q1;94;Health,Toxicology and Mutagenesis (Q1),Toxicology (Q1)
915;17167;Public Administration Review;journal;333352,15406210;Q1;163;Marketing (Q1),Public Administration (Q1),Sociology and Political Science (Q1)
916;21100241208;Bone and Joint Journal;journal;20494408,20494390;Q1;199;Medicine (miscellaneous) (Q1),Orthopedics and Sports Medicine (Q1),Sports Science (Q1),Surgery (Q1)
917;23140;Current Opinion in Lipidology;journal;14736535,09579670;Q1;131;Cardiology and Cardiovascular Medicine (Q1),Cell Biology (Q1),Endocrinology,Diabetes and Metabolism (Q1),Genetics (Q1),Molecular Biology (Q1),Nutrition and Dietetics (Q1)
918;26053;IEEE Transactions on Industrial Electronics;journal;2780046;Q1;323;Computer Science Applications (Q1),Control and Systems Engineering (Q1),Electrical and Electronic Engineering (Q1)
919;147222;Reviews in Mineralogy and Geochemistry;book series;15296466,19432670;Q1;134;Geochemistry and Petrology (Q1)
920;19165;International Journal of Production Economics;journal;9255273;Q1;214;Business,Management and Accounting (miscellaneous) (Q1),Economics and Econometrics (Q1),Industrial and Manufacturing Engineering (Q1),Management Science and Operations Research (Q1)
921;12229;Mass Spectrometry Reviews;journal;10982787,02777040;Q1;135;Analytical Chemistry (Q1),Biochemistry,Genetics and Molecular Biology (miscellaneous) (Q1),Condensed Matter Physics (Q1),Spectroscopy (Q1)
922;15598;Experimental Neurology;journal;144886,10902430;Q1;202;Developmental Neuroscience (Q1),Neurology (Q1)
923;13491;Development and Psychopathology;journal;9545794,14692198;Q1;186;Developmental and Educational Psychology (Q1),Psychiatry and Mental Health (Q1)
924;20323;Journal of Education Policy;journal;2680939,14645106;Q1;85;Education (Q1)
925;19700175037;Journal of the International AIDS Society;journal;17582652;Q1;78;Infectious Diseases (Q1),Public Health,Environmental and Occupational Health (Q1)
926;12841;Clinical Child and Family Psychology Review;journal;15732827,10964040;Q1;113;Clinical Psychology (Q1),Developmental and Educational Psychology (Q1),Education (Q1),Pediatrics,Perinatology and Child Health (Q1),Psychiatry and Mental Health (Q1)
927;26786;Clinical Chemistry;journal;15308561,00099150;Q1;235;Biochemistry (medical) (Q1),Clinical Biochemistry (Q1)
928;23127;Journal of the ACM;journal;00045411,1557735X;Q1;133;Artificial Intelligence (Q1),Control and Systems Engineering (Q1),Hardware and Architecture (Q1),Information Systems (Q1),Software (Q1)
929;23392;Chemistry - A European Journal;journal;15213765,09476540;Q1;261;Chemistry (miscellaneous) (Q1)
930;29607;Journal of Leukocyte Biology;journal;7415400,19383673;Q1;210;Cell Biology (Q1),Immunology (Q1)
931;21100242403;Redox Biology;journal;22132317;Q1;120;Biochemistry (Q1),Clinical Biochemistry (Q1),Organic Chemistry (Q1)
932;16547;Tourism Management;journal;2615177;Q1;236;Development (Q1),Strategy and Management (Q1),Tourism,Leisure and Hospitality Management (Q1),Transportation (Q1)
933;21103;Milbank Quarterly;journal;0887378X,14680009;Q1;111;Health Policy (Q1),Public Health,Environmental and Occupational Health (Q1)
934;11700154204;Brain Stimulation;journal;1935861X,18764754;Q1;99;Biophysics (Q1),Neurology (clinical) (Q1),Neuroscience (miscellaneous) (Q1)
935;28350;Gastrointestinal Endoscopy;journal;10976779,00165110;Q1;218;Gastroenterology (Q1),Radiology,Nuclear Medicine and Imaging (Q1)
936;19900193555;Social Psychological and Personality Science;journal;19485514,19485510;Q1;82;Clinical Psychology (Q1),Social Psychology (Q1)
937;144971;Linguistic Inquiry;journal;243892;Q1;82;Linguistics and Language (Q1)
938;24069;Green Chemistry;journal;14639262,14639270;Q1;255;Environmental Chemistry (Q1),Pollution (Q1)
939;21100222534;NeuroImage: Clinical;journal;22131582;Q1;87;Cognitive Neuroscience (Q1),Neurology (Q1),Neurology (clinical) (Q1),Radiology,Nuclear Medicine and Imaging (Q1)
940;23041;Journal of Medicinal Chemistry;journal;222623,15204804;Q1;286;Drug Discovery (Q1),Molecular Medicine (Q1)
941;20388;Justice Quarterly;journal;17459109,07418830;Q1;101;Law (Q1),Pathology and Forensic Medicine (Q1)
942;18110;Sociological Theory;journal;7352751,14679558;Q1;85;Sociology and Political Science (Q1)
943;130037;Biogeosciences;journal;17264189,17264170;Q1;151;Earth-Surface Processes (Q1),Ecology,Evolution,Behavior and Systematics (Q1)
944;14428;Journal of the Mechanics and Physics of Solids;journal;225096;Q1;190;Condensed Matter Physics (Q1),Mechanical Engineering (Q1),Mechanics of Materials (Q1)
