Rank;Sourceid;Title;Type;Issn;SJR Best Quartile;H index;Categories
3145;14223;Photosynthesis Research;journal;15735079,01668600;Q1;124;Medicine (miscellaneous) (Q1),Plant Science (Q1),Biochemistry (Q2),Cell Biology (Q3)
3146;25330;Rationality and Society;journal;14617358,10434630;Q1;50;Social Sciences (miscellaneous) (Q1),Sociology and Political Science (Q1)
3147;12000154320;Addiction science &amp,clinical practice;journal;19400632,19400640;Q1;44;Medicine (miscellaneous) (Q1)
3148;22904;Oxford Review of Economic Policy;journal;14602121,0266903X;Q1;96;Management,Monitoring,Policy and Law (Q1),Economics and Econometrics (Q2)
3149;25422;Calcified Tissue International;journal;14320827,0171967X;Q1;127;Orthopedics and Sports Medicine (Q1),Endocrinology (Q2),Endocrinology,Diabetes and Metabolism (Q2)
3150;19686;Epidemiology and Infection;journal;14694409,09502690;Q2;119;Epidemiology (Q2),Infectious Diseases (Q2)
3151;19874;Journal of Science and Medicine in Sport;journal;18781861,14402440;Q1;117;Orthopedics and Sports Medicine (Q1),Physical Therapy,Sports Therapy and Rehabilitation (Q1),Sports Science (Q2)
3152;130029;Journal of Sexual Medicine;journal;17436095,17436110;Q1;130;Obstetrics and Gynecology (Q1),Reproductive Medicine (Q1),Urology (Q1)
3153;19900191825;Theoretical Issues in Ergonomics Science;journal;1464536X,1463922X;Q1;59;Human Factors and Ergonomics (Q1)
3154;25467;Blood Cells,Molecules,and Diseases;journal;10960961,10799800;Q2;95;Hematology (Q2),Molecular Medicine (Q2),Cell Biology (Q3),Molecular Biology (Q3)
3155;17366;IEEE Transactions on Microwave Theory and Techniques;journal;15579670,00189480;Q1;207;Condensed Matter Physics (Q1),Electrical and Electronic Engineering (Q1),Radiation (Q1)
3156;17732;Quality of Life Research;journal;15732649,09629340;Q1;161;Public Health,Environmental and Occupational Health (Q1)
3157;12767;British Journal of Clinical Psychology;journal;1446657,20448260;Q1;98;Clinical Psychology (Q1),Medicine (miscellaneous) (Q1)
3158;17456;Essays in Biochemistry;journal;711365,17441358;Q2;77;Biochemistry (Q2),Molecular Biology (Q3)
3159;23035;Journal of Biopharmaceutical Statistics;journal;10543406,15205710;Q1;53;Pharmacology (Q1),Pharmacology (medical) (Q1),Statistics and Probability (Q2)
3160;21908;Journal of School Health;journal;224391,17461561;Q1;93;Education (Q1),Philosophy (Q1),Public Health,Environmental and Occupational Health (Q1)
3161;12100156129;Learning Disabilities Research and Practice;journal;15405826,09388980;Q1;28;Education (Q1),Health (social science) (Q1),Developmental and Educational Psychology (Q2)
3162;24490;Manuscripta Mathematica;journal;14321785,00252610;Q1;44;Mathematics (miscellaneous) (Q1)
3163;5200152603;Neonatology;journal;16617800;Q1;91;Pediatrics,Perinatology and Child Health (Q1),Developmental Biology (Q2)
3164;13045;Plasmid;journal;0147619X,10959890;Q3;64;Molecular Biology (Q3)
3165;14360;Rhinology;journal;3000729;Q1;66;Medicine (miscellaneous) (Q1),Otorhinolaryngology (Q1)
3166;17905;Yeast;journal;10970061,0749503X;Q1;108;Applied Microbiology and Biotechnology (Q1),Biotechnology (Q1),Medicine (miscellaneous) (Q1),Biochemistry (Q2),Bioengineering (Q2),Genetics (Q2)
3167;12781;Fisheries Research;journal;1657836;Q1;106;Aquatic Science (Q1)
3168;26113;General and Comparative Endocrinology;journal;10956840,00166480;Q1;128;Animal Science and Zoology (Q1),Endocrinology (Q2)
3169;12212;Journal of Critical Care;journal;15578615,08839440;Q1;96;Critical Care and Intensive Care Medicine (Q1)
3170;20422;International Communications in Heat and Mass Transfer;journal;7351933;Q1;134;Atomic and Molecular Physics,and Optics (Q1),Chemical Engineering (miscellaneous) (Q1),Condensed Matter Physics (Q1)
3171;23966;Journal of Optimization Theory and Applications;journal;223239,15732878;Q1;98;Applied Mathematics (Q1),Control and Optimization (Q1),Management Science and Operations Research (Q2)
3172;17067;Phytomedicine;journal;09447113,1618095X;Q1;133;Complementary and Alternative Medicine (Q1),Drug Discovery (Q1),Pharmaceutical Science (Q1),Pharmacology (Q1),Molecular Medicine (Q2)
3173;13065;Prostate Cancer and Prostatic Diseases;journal;13657852,14765610;Q1;74;Urology (Q1),Cancer Research (Q2),Oncology (Q2)
3174;12100156621;Revista Matematica Complutense;journal;19882807,11391140;Q2;23;Mathematics (miscellaneous) (Q2)
3175;21100235630;Amyotrophic Lateral Sclerosis and Frontotemporal Degeneration;journal;21679223,21678420;Q1;83;Medicine (miscellaneous) (Q1),Neurology (Q2),Neurology (clinical) (Q2)
3176;19700187804;Children's Geographies;journal;14733277,14733290;Q1;61;Geography,Planning and Development (Q1),Social Psychology (Q1),Sociology and Political Science (Q1)
3177;25535;IEEE Transactions on Visualization and Computer Graphics;journal;10772626;Q1;158;Computer Graphics and Computer-Aided Design (Q1),Computer Vision and Pattern Recognition (Q1),Signal Processing (Q1),Software (Q1)
3178;21463;International Journal of Health Geographics;journal;1476072X;Q1;86;Business,Management and Accounting (miscellaneous) (Q1),Computer Science (miscellaneous) (Q1),Public Health,Environmental and Occupational Health (Q1)
3179;16200154721;Journal for the Study of Judaism;journal;15700631,00472210;Q1;20;History (Q1),Literature and Literary Theory (Q1),Religious Studies (Q1)
3180;12220;Journal of Muscle Research and Cell Motility;journal;15732657,01424320;Q2;68;Biochemistry (Q2),Physiology (Q2),Cell Biology (Q3)
3181;19400157007;Microbes and Environments;journal;13426311,13474410;Q1;60;Medicine (miscellaneous) (Q1),Plant Science (Q1),Soil Science (Q1),Ecology,Evolution,Behavior and Systematics (Q2)
3182;5200152801;Nanoscale Research Letters;journal;1556276X,19317573;Q1;131;Condensed Matter Physics (Q1),Materials Science (miscellaneous) (Q1),Nanoscience and Nanotechnology (Q2)
3183;29120;Physica D: Nonlinear Phenomena;journal;1672789;Q1;144;Condensed Matter Physics (Q1),Statistical and Nonlinear Physics (Q2)
3184;28251;BMC Gastroenterology;journal;1471230X;Q1;86;Gastroenterology (Q1),Medicine (miscellaneous) (Q1)
3185;21326;European Journal of Clinical Pharmacology;journal;316970,14321041;Q1;118;Medicine (miscellaneous) (Q1),Pharmacology (Q1),Pharmacology (medical) (Q1)
3186;5700165208;Journal of Physics A: Mathematical and Theoretical;journal;17518113,17518120;Q1;160;Mathematical Physics (Q1),Modeling and Simulation (Q1),Physics and Astronomy (miscellaneous) (Q1),Statistical and Nonlinear Physics (Q2),Statistics and Probability (Q2)
3187;13210;European Journal of Clinical Investigation;journal;142972,13652362;Q1;119;Medicine (miscellaneous) (Q1),Biochemistry (Q2),Clinical Biochemistry (Q2)
3188;17797;Materials and Design;journal;2641275,18734197;Q1;211;Materials Science (miscellaneous) (Q1),Mechanical Engineering (Q1),Mechanics of Materials (Q1)
3189;16620;Plant Science;journal;1689452,18732259;Q1;173;Agronomy and Crop Science (Q1),Medicine (miscellaneous) (Q1),Plant Science (Q1),Genetics (Q2)
3190;40042;Research in Nursing and Health;journal;1098240X,01606891;Q1;94;Nursing (miscellaneous) (Q1)
3191;12159;Body Image;journal;17401445,18736810;Q1;98;Applied Psychology (Q1),Psychology (miscellaneous) (Q1),Social Psychology (Q1)
3192;29425;Harvard Educational Review;journal;178055;Q1;91;Education (Q1)
3193;19761;International Journal of Systematic and Evolutionary Microbiology;journal;14665026,14665030;Q1;189;Medicine (miscellaneous) (Q1),Ecology,Evolution,Behavior and Systematics (Q2),Microbiology (Q2)
3194;21100206251;Journal of Trauma and Acute Care Surgery;journal;21630755,21630760;Q1;203;Critical Care and Intensive Care Medicine (Q1),Surgery (Q1)
3195;28697;Materials Letters;journal;0167577X;Q1;164;Condensed Matter Physics (Q1),Materials Science (miscellaneous) (Q1),Mechanical Engineering (Q1),Mechanics of Materials (Q1)
3196;16789;Analytical Biochemistry;journal;10960309,00032700;Q2;201;Biochemistry (Q2),Biophysics (Q2),Cell Biology (Q3),Molecular Biology (Q3)
3197;17337;IEEE Transactions on Antennas and Propagation;journal;15582221,0018926X;Q1;221;Condensed Matter Physics (Q1),Electrical and Electronic Engineering (Q1)
3198;24158;Journal of Chemical &amp,Engineering Data;journal;219568,15205134;Q1;148;Chemical Engineering (miscellaneous) (Q1),Chemistry (miscellaneous) (Q1)
3199;20614;Journal of Food Science;journal;221147,17503841;Q1;170;Food Science (Q1)
3200;5800207373;Journal of Positive Psychology;journal;17439760,17439780;Q1;92;Psychology (miscellaneous) (Q1)
3201;21100801200;Musculoskeletal Science and Practice;journal;24687812,24688630;Q1;102;Physical Therapy,Sports Therapy and Rehabilitation (Q1)
3202;26308;Quarterly Journal of Mathematics;journal;335606,14643847;Q2;33;Mathematics (miscellaneous) (Q2)
3203;29321;Current Oncology Reports;journal;15346269,15233790;Q2;73;Oncology (Q2)
3204;15610;Extremophiles;journal;14310651,14334910;Q1;92;Medicine (miscellaneous) (Q1),Microbiology (Q2),Molecular Medicine (Q2)
3205;29581;Journal of Computational Biology;journal;15578666,10665280;Q1;102;Computational Mathematics (Q1),Modeling and Simulation (Q1),Computational Theory and Mathematics (Q2),Genetics (Q2),Molecular Biology (Q3)
3206;144793;Kindheit und Entwicklung (discontinued);journal;9425403;Q1;33;Pediatrics,Perinatology and Child Health (Q1),Psychiatry and Mental Health (Q1),Developmental and Educational Psychology (Q2)
3207;19034;Microbial Drug Resistance;journal;10766294,19318450;Q1;75;Medicine (miscellaneous) (Q1),Pharmacology (Q1),Immunology (Q2),Microbiology (Q2),Microbiology (medical) (Q2)
3208;20427;Naunyn-Schmiedeberg's Archives of Pharmacology;journal;281298,14321912;Q1;96;Medicine (miscellaneous) (Q1),Pharmacology (Q1)
3209;98982;Transport Reviews;journal;1441647,14645327;Q1;100;Transportation (Q1)
3210;17361;IEEE Transactions on Industry Applications;journal;939994,19399367;Q1;217;Control and Systems Engineering (Q1),Electrical and Electronic Engineering (Q1),Industrial and Manufacturing Engineering (Q1)
3211;20444;Legislative Studies Quarterly;journal;3629805,19399162;Q1;59;Sociology and Political Science (Q1)
3212;29716;Reviews in Mathematical Physics;journal;17936659,0129055X;Q2;52;Mathematical Physics (Q2),Statistical and Nonlinear Physics (Q2)
3213;12737;Aging,Neuropsychology,and Cognition;journal;17444128,13825590;Q1;65;Geriatrics and Gerontology (Q1),Psychiatry and Mental Health (Q1),Experimental and Cognitive Psychology (Q2),Neuropsychology and Physiological Psychology (Q2)
3214;21100826425;Environment and Planning C: Politics and Space;journal;23996552,23996540;Q1;79;Environmental Science (miscellaneous) (Q1),Geography,Planning and Development (Q1),Management,Monitoring,Policy and Law (Q1),Public Administration (Q1)
3215;5400152645;Journal of Cancer Survivorship;journal;19322267,19322260;Q1;74;Oncology (nursing) (Q1),Oncology (Q2)
3216;28339;Ocean Engineering;journal;298018;Q1;121;Environmental Engineering (Q1),Ocean Engineering (Q1)
3217;25347;Chaos,Solitons and Fractals;journal;9600779;Q2;160;Mathematics (miscellaneous) (Q2)
3218;13057;Industrial &amp,Engineering Chemistry Research;journal;15205045,08885890;Q1;245;Chemical Engineering (miscellaneous) (Q1),Chemistry (miscellaneous) (Q1),Industrial and Manufacturing Engineering (Q1)
3219;16595;Plant Cell Reports;journal;07217714,1432203X;Q1;121;Agronomy and Crop Science (Q1),Medicine (miscellaneous) (Q1),Plant Science (Q1)
3220;16728;Aquatic Botany;journal;3043770;Q1;103;Aquatic Science (Q1),Plant Science (Q1)
3221;24756;Match;journal;3406253;Q1;68;Chemistry (miscellaneous) (Q1),Computer Science Applications (Q1),Applied Mathematics (Q2),Computational Theory and Mathematics (Q2)
3222;17800;Materials Chemistry and Physics;journal;2540584;Q1;170;Condensed Matter Physics (Q1),Materials Science (miscellaneous) (Q1)
3223;4700152610;Current Diabetes Reviews;journal;15733998;Q2;65;Endocrinology (Q2),Endocrinology,Diabetes and Metabolism (Q2)
3224;40900;International Journal of Sport Nutrition and Exercise Metabolism;journal;1526484X,15432742;Q1;85;Medicine (miscellaneous) (Q1),Nutrition and Dietetics (Q1),Orthopedics and Sports Medicine (Q1),Sports Science (Q2)
3225;200147125;Learning,Media and Technology;journal;17439892,17439880;Q1;56;Education (Q1),Media Technology (Q1)
3226;25712;Numerical Linear Algebra with Applications;journal;10705325,10991510;Q1;55;Algebra and Number Theory (Q1),Applied Mathematics (Q2)
3227;19400158595;World Trade Review;journal;14747456,14753140;Q1;35;Law (Q1),Political Science and International Relations (Q1),Economics and Econometrics (Q2)
3228;24201;Expert Systems with Applications;journal;9574174;Q1;249;Artificial Intelligence (Q1),Computer Science Applications (Q1),Engineering (miscellaneous) (Q1)
3229;22706;International Journal of Forecasting;journal;1692070;Q1;110;Business and International Management (Q1)
3230;21052;Marine Structures;journal;9518339;Q1;76;Materials Science (miscellaneous) (Q1),Mechanical Engineering (Q1),Mechanics of Materials (Q1),Ocean Engineering (Q1)
3231;16543;Tourism Economics;journal;20440375,13548170;Q1;69;Geography,Planning and Development (Q1),Tourism,Leisure and Hospitality Management (Q1)
3232;24716;Antitrust Law Journal;journal;36056;Q1;36;Law (Q1)
3233;26389;Electronic Journal of Combinatorics;journal;10778926,10971440;Q1;53;Geometry and Topology (Q1),Theoretical Computer Science (Q1),Computational Theory and Mathematics (Q2)
3234;13382;Health Care Management Review;journal;15505030,03616270;Q1;63;Health Policy (Q1),Leadership and Management (Q1),Strategy and Management (Q1)
3235;15300154855;Journal of Neural Transmission;journal;3009564,14351463;Q1;124;Psychiatry and Mental Health (Q1),Biological Psychiatry (Q2),Neurology (Q2),Neurology (clinical) (Q2)
3236;23961;Journal of Number Theory;journal;10961658,0022314X;Q1;48;Algebra and Number Theory (Q1)
3237;12136;Journal of Statistical Planning and Inference;journal;3783758;Q2;83;Applied Mathematics (Q2),Statistics and Probability (Q2),Statistics,Probability and Uncertainty (Q2)
3238;24468;Lecture Notes in Mathematics;book series;758434;Q1;65;Algebra and Number Theory (Q1)
3239;16317;Clinical Rehabilitation;journal;14770873,02692160;Q1;119;Physical Therapy,Sports Therapy and Rehabilitation (Q1),Rehabilitation (Q1)
3240;24519;Environmental Politics;journal;9644016;Q1;82;Environmental Science (miscellaneous) (Q1),Sociology and Political Science (Q1)
3241;12142;International Journal of Mass Spectrometry;journal;13873806;Q1;120;Condensed Matter Physics (Q1),Instrumentation (Q1),Physical and Theoretical Chemistry (Q2),Spectroscopy (Q2)
3242;21100228518;JAMA Otolaryngology - Head and Neck Surgery;journal;2168619X,21686181;Q1;143;Medicine (miscellaneous) (Q1),Otorhinolaryngology (Q1),Surgery (Q1)
3243;25292;Journal of Clinical Gastroenterology;journal;15392031,01920790;Q1;124;Gastroenterology (Q1)
3244;27769;Journal of Forensic Sciences;journal;221198;Q1;107;Pathology and Forensic Medicine (Q1),Genetics (Q2)
3245;16762;Journal of Neuropsychiatry and Clinical Neurosciences;journal;8950172,15457222;Q1;114;Medicine (miscellaneous) (Q1),Psychiatry and Mental Health (Q1),Neurology (clinical) (Q2)
3246;17837;Medical Journal of Australia;journal;0025729X,13265377;Q1;143;Medicine (miscellaneous) (Q1)
3247;21100241668;Pathogens and Disease;journal;2049632X;Q1;115;Medicine (miscellaneous) (Q1),Immunology and Allergy (Q2),Immunology and Microbiology (miscellaneous)  (Q2),Infectious Diseases (Q2),Microbiology (medical) (Q2)
3248;13900154713;Child Development Perspectives;journal;17508606,17508590;Q1;86;Life-span and Life-course Studies (Q1),Pediatrics,Perinatology and Child Health (Q1),Developmental and Educational Psychology (Q2)
3249;21333;European Journal of Pharmacology;journal;142999,18790712;Q2;197;Pharmacology (Q2)
3250;4700152856;Expert Opinion on Drug Metabolism and Toxicology;journal;17425255;Q1;95;Medicine (miscellaneous) (Q1),Toxicology (Q1),Pharmacology (Q2)
3251;19710;FEMS Yeast Research;journal;15671364,15671360;Q1;104;Applied Microbiology and Biotechnology (Q1),Medicine (miscellaneous) (Q1),Microbiology (Q2)
3252;20146;Industrial Relations;journal;00198676,1468232X;Q1;60;Industrial Relations (Q1),Management of Technology and Innovation (Q1),Organizational Behavior and Human Resource Management (Q1),Strategy and Management (Q1)
3253;15807;International Review of Administrative Sciences;journal;208523,14617226;Q1;65;Public Administration (Q1),Sociology and Political Science (Q1)
3254;15104;Journal of Developmental and Behavioral Pediatrics;journal;0196206X,15367312;Q1;114;Pediatrics,Perinatology and Child Health (Q1),Psychiatry and Mental Health (Q1),Developmental and Educational Psychology (Q2)
3255;21161;Journal of Materials Research;journal;8842914,20445326;Q1;158;Materials Science (miscellaneous) (Q1),Mechanical Engineering (Q1),Mechanics of Materials (Q1),Condensed Matter Physics (Q2)
3256;19086;Seminars in Respiratory and Critical Care Medicine;journal;10989048,10693420;Q1;73;Critical Care and Intensive Care Medicine (Q1),Pulmonary and Respiratory Medicine (Q1)
3257;12260;Journal of Pediatric Orthopaedics;journal;15392570,02716800;Q1;106;Medicine (miscellaneous) (Q1),Orthopedics and Sports Medicine (Q1),Pediatrics,Perinatology and Child Health (Q1)
3258;5800227547;Journal of Theological Studies;journal;14774607,00225190;Q1;18;Religious Studies (Q1)
3259;29451;Aggression and Violent Behavior;journal;13591789;Q1;121;Clinical Psychology (Q1),Pathology and Forensic Medicine (Q1),Psychiatry and Mental Health (Q1)
3260;52416;Bulletin of the New Zealand Society for Earthquake Engineering;journal;11749857;Q1;40;Civil and Structural Engineering (Q1),Geotechnical Engineering and Engineering Geology (Q1)
3261;21461;International Journal for Equity in Health;journal;14759276;Q1;71;Health Policy (Q1),Public Health,Environmental and Occupational Health (Q1)
3262;12392;Lymphatic Research and Biology;journal;15578585,15396850;Q1;52;Cardiology and Cardiovascular Medicine (Q1)
3263;23155;Current Vascular Pharmacology;journal;15701611,18756210;Q1;67;Cardiology and Cardiovascular Medicine (Q1),Pharmacology (Q2)
3264;13882;European Journal of Protistology;journal;9324739,16180429;Q2;53;Microbiology (Q2)
3265;14102;Journal of Steroid Biochemistry and Molecular Biology;journal;9600760,18791220;Q2;140;Biochemistry (Q2),Clinical Biochemistry (Q2),Endocrinology (Q2),Endocrinology,Diabetes and Metabolism (Q2),Molecular Medicine (Q2),Cell Biology (Q3),Molecular Biology (Q3)
3266;16276;Journal of Earthquake Engineering;journal;13632469,1559808X;Q1;80;Building and Construction (Q1),Civil and Structural Engineering (Q1),Geotechnical Engineering and Engineering Geology (Q1)
3267;28542;Journal of Mathematical Fluid Mechanics;journal;14226928,14226950;Q1;37;Computational Mathematics (Q1),Applied Mathematics (Q2),Condensed Matter Physics (Q2),Mathematical Physics (Q2)
3268;22522;Cardiology;journal;86312,14219751;Q1;69;Cardiology and Cardiovascular Medicine (Q1),Pharmacology (medical) (Q1)
3269;19652;European Journal of Mineralogy;journal;16174011,09351220;Q2;76;Geochemistry and Petrology (Q2)
3270;20877;Health Education and Behavior;journal;15526127,10901980;Q1;103;Arts and Humanities (miscellaneous) (Q1),Public Health,Environmental and Occupational Health (Q1)
3271;18027;IEEE Robotics and Automation Magazine;journal;10709932;Q1;100;Computer Science Applications (Q1),Control and Systems Engineering (Q1),Electrical and Electronic Engineering (Q1)
3272;39591;Pest Management Science;journal;15264998,1526498X;Q1;145;Agronomy and Crop Science (Q1),Insect Science (Q1),Medicine (miscellaneous) (Q1)
3273;18831;Scandinavian Journal of Primary Health Care;journal;2813432,15027724;Q1;60;Public Health,Environmental and Occupational Health (Q1)
3274;23602;BMC Medical Informatics and Decision Making;journal;14726947;Q1;90;Health Informatics (Q1),Health Policy (Q1)
3275;18565;Functional Plant Biology;journal;14454408,14454420;Q1;129;Agronomy and Crop Science (Q1),Plant Science (Q1)
3276;4000152132;International Journal of Biostatistics;journal;15574679;Q1;41;Medicine (miscellaneous) (Q1),Statistics and Probability (Q2),Statistics,Probability and Uncertainty (Q2)
3277;18777;Violence Against Women;journal;10778012,15528450;Q1;107;Gender Studies (Q1),Law (Q1),Sociology and Political Science (Q1)
3278;19900192026;Journal of Cognitive Psychology;journal;20445911,2044592X;Q2;69;Experimental and Cognitive Psychology (Q2)
3279;16750;Journal of Neurolinguistics;journal;18738052,09116040;Q1;64;Arts and Humanities (miscellaneous) (Q1),Linguistics and Language (Q1),Experimental and Cognitive Psychology (Q2),Cognitive Neuroscience (Q3)
3280;18578;Paediatric Respiratory Reviews;journal;15260550,15260540;Q1;71;Pediatrics,Perinatology and Child Health (Q1),Pulmonary and Respiratory Medicine (Q1)
3281;130120;Surgical Innovation;journal;15533514,15533510;Q1;53;Surgery (Q1)
3282;26199;ACM Transactions on Computer-Human Interaction;journal;10730516,15577330;Q1;100;Human-Computer Interaction (Q1)
3283;22099;Environmental and Molecular Mutagenesis;journal;10982280,08936690;Q1;95;Health,Toxicology and Mutagenesis (Q1),Epidemiology (Q2),Genetics (clinical) (Q3)
3284;33982;Health Communication;journal;10410236,15327030;Q1;85;Communication (Q1),Health (social science) (Q1)
3285;20486;Journal of Insect Conservation;journal;15729753,1366638X;Q1;68;Animal Science and Zoology (Q1),Ecology (Q1),Insect Science (Q1),Nature and Landscape Conservation (Q1)
3286;23965;Journal of Operator Theory;journal;3794024;Q1;39;Algebra and Number Theory (Q1)
3287;3900148512;Palaeontographica,Abteilung A: Palaozoologie - Stratigraphie;book series;3750442;Q1;39;Paleontology (Q1),Stratigraphy (Q1)
3288;130051;Expert Review of Proteomics;journal;14789450,17448390;Q2;66;Biochemistry (Q2),Molecular Biology (Q3)
3289;86448;Journal of Anthropological Archaeology;journal;2784165,10902686;Q1;77;Archeology (Q1),Archeology (arts and humanities) (Q1),History (Q1),Human Factors and Ergonomics (Q1)
3290;22097;Neurosurgical Review;journal;3445607,14372320;Q1;68;Medicine (miscellaneous) (Q1),Surgery (Q1),Neurology (clinical) (Q2)
3291;18546;American Speech;journal;15272133,00031280;Q1;34;Communication (Q1),Linguistics and Language (Q1)
3292;29158;Cancer Investigation;journal;7357907,15324192;Q1;90;Medicine (miscellaneous) (Q1),Cancer Research (Q2),Oncology (Q2)
3293;29970;Current Medical Research and Opinion;journal;14734877,03008000;Q1;115;Medicine (miscellaneous) (Q1)
3294;23287;Oryx;journal;306053,13653008;Q1;80;Nature and Landscape Conservation (Q1),Ecology,Evolution,Behavior and Systematics (Q2)
3295;15300154849;Philosophical Magazine;journal;14786443,14786440;Q2;100;Condensed Matter Physics (Q2)
3296;25231;American Journal on Addictions;journal;10550496,15210390;Q1;84;Clinical Psychology (Q1),Medicine (miscellaneous) (Q1),Psychiatry and Mental Health (Q1)
3297;17368;IEEE Transactions on Nuclear Science;journal;15581578,00189500;Q1;130;Electrical and Electronic Engineering (Q1),Nuclear Energy and Engineering (Q1),Nuclear and High Energy Physics (Q2)
3298;26966;Journal of Photochemistry and Photobiology A: Chemistry;journal;18732666,10106030;Q1;171;Chemical Engineering (miscellaneous) (Q1),Chemistry (miscellaneous) (Q1),Physics and Astronomy (miscellaneous) (Q1)
3299;11700154304;Journal of Proteomics;journal;18743919,18767740;Q2;118;Biochemistry (Q2),Biophysics (Q2)
3300;16668;School Effectiveness and School Improvement;journal;9243453,17445124;Q1;64;Education (Q1)
3301;26941;Theory and Decision;journal;15737187,00405830;Q1;42;Applied Psychology (Q1),Arts and Humanities (miscellaneous) (Q1),Computer Science Applications (Q1),Decision Sciences (miscellaneous) (Q1),Economics,Econometrics and Finance (miscellaneous) (Q1),Social Sciences (miscellaneous) (Q1),Developmental and Educational Psychology (Q2)
3302;4700152702;International Journal of Geometric Methods in Modern Physics;journal;2198878;Q1;39;Physics and Astronomy (miscellaneous) (Q1)
3303;29976;Journal of the American College of Nutrition;journal;15411087,07315720;Q1;131;Medicine (miscellaneous) (Q1),Nutrition and Dietetics (Q1)
3304;18046;Neuroscience Letters;journal;18727972,03043940;Q2;184;Neuroscience (miscellaneous) (Q2)
3305;29253;Nursing Outlook;journal;15283968,00296550;Q1;65;Nursing (miscellaneous) (Q1)
3306;9000153111;Comparative Biochemistry and Physiology Part - C: Toxicology and Pharmacology;journal;15320456,18781660;Q1;117;Health,Toxicology and Mutagenesis (Q1),Medicine (miscellaneous) (Q1),Toxicology (Q1),Biochemistry (Q2),Physiology (Q2),Cell Biology (Q3)
3307;27522;International Geology Review;journal;206814,19382839;Q1;99;Geology (Q1)
3308;23456;Journal of Comparative Physiology A: Neuroethology,Sensory,Neural,and Behavioral Physiology;journal;14321351,03407590;Q1;100;Animal Science and Zoology (Q1),Behavioral Neuroscience (Q2),Ecology,Evolution,Behavior and Systematics (Q2),Physiology (Q2)
3309;83110;Journal of Agronomy and Crop Science;journal;1439037X,09312250;Q1;85;Agronomy and Crop Science (Q1),Plant Science (Q1)
3310;24030;Respiratory Physiology and Neurobiology;journal;18781519,15699050;Q1;109;Pulmonary and Respiratory Medicine (Q1),Neuroscience (miscellaneous) (Q2),Physiology (Q2)
3311;22285;Seminars in Vascular Surgery;journal;15584518,08957970;Q1;54;Cardiology and Cardiovascular Medicine (Q1),Surgery (Q1)
3312;17291;Systematic Botany;journal;15482324,03636450;Q1;80;Plant Science (Q1),Ecology,Evolution,Behavior and Systematics (Q2),Genetics (Q2)
3313;23402;European Journal of Applied Physiology;journal;14396319,14396330;Q1;151;Medicine (miscellaneous) (Q1),Orthopedics and Sports Medicine (Q1),Public Health,Environmental and Occupational Health (Q1),Physiology (medical) (Q2),Sports Science (Q2)
3314;23483;Knee;journal;18735800,09680160;Q1;88;Orthopedics and Sports Medicine (Q1),Sports Science (Q2)
3315;20775;Developmental and Comparative Immunology;journal;18790089,0145305X;Q2;125;Developmental Biology (Q2),Immunology (Q2)
3316;100147024;Qualitative Research;journal;14687941;Q1;86;History and Philosophy of Science (Q1),Social Sciences (miscellaneous) (Q1)
3317;100147352;Educational Measurement: Issues and Practice;journal;17453992,07311750;Q1;59;Education (Q1)
3318;12400154713;Geospatial health;journal;19707096,18271990;Q1;40;Geography,Planning and Development (Q1),Health Policy (Q1),Health (social science) (Q1),Medicine (miscellaneous) (Q1)
3319;16724;Applied Vegetation Science;journal;1654109X,14022001;Q1;71;Ecology (Q1),Management,Monitoring,Policy and Law (Q1),Nature and Landscape Conservation (Q1)
3320;22081;Cytogenetic and Genome Research;journal;14248581,1424859X;Q2;94;Genetics (Q2),Genetics (clinical) (Q3),Molecular Biology (Q3)
3321;14091;Development and Change;journal;14677660,0012155X;Q1;101;Development (Q1)
3322;26890;Health Reports;journal;12091367,08406530;Q1;65;Demography (Q1),Public Health,Environmental and Occupational Health (Q1)
3323;21658;Journal of Cranio-Maxillo-Facial Surgery;journal;18784119,10105180;Q1;87;Oral Surgery (Q1),Otorhinolaryngology (Q1),Surgery (Q1)
3324;15139;Regional Science and Urban Economics;journal;18792308,01660460;Q1;92;Urban Studies (Q1),Economics and Econometrics (Q2)
3325;21366;Cambridge Journal of Economics;journal;14643545,0309166X;Q2;92;Economics and Econometrics (Q2)
3326;23161;Food Quality and Preference;journal;9503293;Q1;144;Food Science (Q1),Nutrition and Dietetics (Q1)
3327;29471;American Journal of Orthopsychiatry;journal;19390025,00029430;Q1;105;Arts and Humanities (miscellaneous) (Q1),Psychiatry and Mental Health (Q1),Psychology (miscellaneous) (Q1),Developmental and Educational Psychology (Q2)
3328;13683;Computer Communication Review;journal;19435819,01464830;Q1;181;Computer Networks and Communications (Q1),Software (Q1)
3329;12788;Cost Effectiveness and Resource Allocation;journal;14787547;Q1;42;Health Policy (Q1)
3330;110111;IEEE Intelligent Systems;journal;15411672;Q1;135;Artificial Intelligence (Q1),Computer Networks and Communications (Q1)
3331;20217;Journal of Applied Microbiology;journal;13652672,13645070;Q1;176;Biotechnology (Q1),Medicine (miscellaneous) (Q1),Applied Microbiology and Biotechnology (Q2)
3332;12773;British Journal of Mathematical and Statistical Psychology;journal;71102,20448317;Q1;56;Arts and Humanities (miscellaneous) (Q1),Medicine (miscellaneous) (Q1),Psychology (miscellaneous) (Q1),Statistics and Probability (Q2)
3333;25948;European Journal of Haematology;journal;16000609,09024440;Q1;92;Medicine (miscellaneous) (Q1),Hematology (Q2)
