Rank;Sourceid;Title;Type;Issn;SJR Best Quartile;H index;Categories
3177;12217;Molecules and Cells;journal;2191032,10168478;Q1;91;Medicine (miscellaneous) (Q1),Molecular Biology (Q2),Cell Biology (Q3)
3178;25935;Cytotherapy;journal;14772566,14653250;Q1;99;Transplantation (Q1),Cancer Research (Q2),Genetics (clinical) (Q2),Immunology (Q2),Immunology and Allergy (Q2),Oncology (Q2),Cell Biology (Q3)
3179;15631;International Journal of Information Management;journal;2684012;Q1;152;Computer Networks and Communications (Q1),Information Systems (Q1),Library and Information Sciences (Q1)
3180;27289;Materials Characterization;journal;10445803;Q1;114;Condensed Matter Physics (Q1),Materials Science (miscellaneous) (Q1),Mechanical Engineering (Q1),Mechanics of Materials (Q1)
3181;22140;Mathematics of Operations Research;journal;15265471,0364765X;Q1;86;Computer Science Applications (Q1),Management Science and Operations Research (Q1),Mathematics (miscellaneous) (Q1)
3182;12057;Media Psychology;journal;1532785X,15213269;Q1;89;Applied Psychology (Q1),Communication (Q1),Social Psychology (Q1)
3183;19498;Veterinary Anaesthesia and Analgesia;journal;14672995,14672990;Q1;61;Veterinary (miscellaneous) (Q1)
3184;26411;European Addiction Research;journal;10226877,14219890;Q1;59;Health (social science) (Q1),Medicine (miscellaneous) (Q1),Psychiatry and Mental Health (Q1)
3185;144742;International Journal of Contemporary Hospitality Management;journal;9596119;Q1;113;Tourism,Leisure and Hospitality Management (Q1)
3186;21100831009;Molecular Catalysis;journal;24688231;Q1;170;Physical and Theoretical Chemistry (Q1),Process Chemistry and Technology (Q1),Catalysis (Q2)
3187;5800179603;Radiation Oncology;journal;1748717X;Q1;84;Radiology,Nuclear Medicine and Imaging (Q1),Oncology (Q2)
3188;13774;Clinical and Experimental Ophthalmology;journal;14429071,14426400;Q1;83;Medicine (miscellaneous) (Q1),Ophthalmology (Q1)
3189;15609;Enzyme and Microbial Technology;journal;18790909,01410230;Q1;158;Applied Microbiology and Biotechnology (Q1),Biotechnology (Q1),Biochemistry (Q2)
3190;4200151510;Future Oncology;journal;17448301,14796690;Q1;84;Medicine (miscellaneous) (Q1),Cancer Research (Q2),Oncology (Q2)
3191;25125;Journal of Analytical Toxicology;journal;19452403,01464760;Q1;82;Analytical Chemistry (Q1),Chemical Health and Safety (Q1),Health,Toxicology and Mutagenesis (Q1),Toxicology (Q1),Environmental Chemistry (Q2)
3192;21100248801;Journal of Cancer;journal;18379664;Q2;75;Oncology (Q2)
3193;16273;Journal of Construction Engineering and Management - ASCE;journal;7339364;Q1;129;Building and Construction (Q1),Civil and Structural Engineering (Q1),Industrial Relations (Q1),Strategy and Management (Q1)
3194;24548;Marine and Petroleum Geology;journal;2648172,18734073;Q1;142;Economic Geology (Q1),Geology (Q1),Oceanography (Q1),Stratigraphy (Q1),Geophysics (Q2)
3195;19900192137;Social and Personality Psychology Compass;journal;17519004;Q1;70;Social Psychology (Q1)
3196;25169;Journal of the Electrochemical Society;journal;134651,19457111;Q1;297;Condensed Matter Physics (Q1),Electrochemistry (Q1),Electronic,Optical and Magnetic Materials (Q1),Materials Chemistry (Q1),Renewable Energy,Sustainability and the Environment (Q1),Surfaces,Coatings and Films (Q1)
3197;9000153105;Nonlinear Analysis: Hybrid Systems;journal;1751570X;Q1;64;Computer Science Applications (Q1),Control and Systems Engineering (Q1),Analysis (Q2)
3198;25712;Numerical Linear Algebra with Applications;journal;10705325,10991510;Q1;55;Algebra and Number Theory (Q1),Applied Mathematics (Q1)
3199;6000195388;Journal of Physical Activity and Health;journal;15433080,15435470;Q1;84;Orthopedics and Sports Medicine (Q1)
3200;18504;Current Topics in Membranes;journal;10635823;Q2;46;Molecular Biology (Q2),Cell Biology (Q3)
3201;16521;Journal of Bridge Engineering;journal;10840702,19435590;Q1;86;Building and Construction (Q1),Civil and Structural Engineering (Q1)
3202;13307;Nutrition;journal;18731244,08999010;Q1;156;Endocrinology,Diabetes and Metabolism (Q1),Nutrition and Dietetics (Q2)
3203;21458;Pure and Applied Chemistry;journal;334545;Q1;159;Chemical Engineering (miscellaneous) (Q1),Chemistry (miscellaneous) (Q1)
3204;19086;Seminars in Respiratory and Critical Care Medicine;journal;10989048,10693420;Q1;73;Critical Care and Intensive Care Medicine (Q1),Pulmonary and Respiratory Medicine (Q1)
3205;16032;Administration and Society;journal;953997,15523039;Q1;72;Marketing (Q1),Public Administration (Q1),Sociology and Political Science (Q1)
3206;14521;BMC Pediatrics;journal;14712431;Q1;93;Pediatrics,Perinatology and Child Health (Q1)
3207;19186;Clinical and Experimental Rheumatology;journal;0392856X,1593098X;Q2;104;Immunology (Q2),Immunology and Allergy (Q2),Rheumatology (Q2)
3208;26817;Continental Shelf Research;journal;2784343;Q1;124;Aquatic Science (Q1),Geology (Q1),Oceanography (Q1)
3209;29805;ISA Transactions;journal;190578;Q1;99;Applied Mathematics (Q1),Computer Science Applications (Q1),Electrical and Electronic Engineering (Q1),Instrumentation (Q1)
3210;13622;SIGMOD Record;journal;1635808;Q1;146;Information Systems (Q1),Software (Q1)
3211;18400156701;Aeolian Research;journal;18759637;Q1;56;Earth-Surface Processes (Q1),Geology (Q1)
3212;13600154724;Biomicrofluidics;journal;19321058;Q1;73;Condensed Matter Physics (Q1),Materials Science (miscellaneous) (Q1),Physical and Theoretical Chemistry (Q1),Genetics (Q2),Molecular Biology (Q2),Nanoscience and Nanotechnology (Q2)
3213;19625;Crime and Delinquency;journal;1552387X,00111287;Q1;82;Law (Q1),Pathology and Forensic Medicine (Q1)
3214;21100805354;GeroScience;journal;25092715,25092720;Q1;79;Geriatrics and Gerontology (Q1),Aging (Q2)
3215;17340;IEEE Transactions on Automation Science and Engineering;journal;15455955;Q1;102;Control and Systems Engineering (Q1),Electrical and Electronic Engineering (Q1)
3216;16664;Journal of Behavioral Medicine;journal;15733521,01607720;Q1;104;Psychiatry and Mental Health (Q1),Psychology (miscellaneous) (Q1)
3217;24044;Journal of Mass Spectrometry;journal;10969888,10765170;Q1;126;Medicine (miscellaneous) (Q1),Spectroscopy (Q1)
3218;10400153302;Physica Status Solidi - Rapid Research Letters;journal;18626254,18626270;Q1;76;Condensed Matter Physics (Q1),Materials Science (miscellaneous) (Q1)
3219;19800188077;British Journal of Music Education;journal;2650517,14692104;Q1;26;Education (Q1),Music (Q1)
3220;4000148406;Clinical Toxicology;journal;15569519,15563650;Q1;103;Medicine (miscellaneous) (Q1),Toxicology (Q1)
3221;5700155920;Focus on Autism and Other Developmental Disabilities;journal;10883576,15384830;Q1;75;Pediatrics,Perinatology and Child Health (Q1),Psychiatry and Mental Health (Q1),Cognitive Neuroscience (Q2),Neurology (Q2),Neurology (clinical) (Q2)
3222;24664;Foreign Affairs;journal;157120;Q1;103;Political Science and International Relations (Q1),Sociology and Political Science (Q1)
3223;14830;Infant Behavior and Development;journal;1636383,19348800;Q2;91;Developmental and Educational Psychology (Q2)
3224;29849;Journal of Accounting and Public Policy;journal;2784254;Q1;86;Accounting (Q1),Sociology and Political Science (Q1)
3225;21100801200;Musculoskeletal Science and Practice;journal;24687812,24688630;Q1;102;Physical Therapy,Sports Therapy and Rehabilitation (Q1)
3226;20775;Developmental and Comparative Immunology;journal;18790089,0145305X;Q2;125;Immunology (Q2),Developmental Biology (Q3)
3227;15875;Journal of Clinical Pathology;journal;219746,14724146;Q1;138;Medicine (miscellaneous) (Q1),Pathology and Forensic Medicine (Q1)
3228;19700189500;Journal of Optics (United Kingdom);journal;20408986,20408980;Q1;101;Atomic and Molecular Physics,and Optics (Q1),Electronic,Optical and Magnetic Materials (Q1)
3229;5800173385;Recent Patents on Anti-Cancer Drug Discovery;journal;15748928;Q1;48;Drug Discovery (Q1),Medicine (miscellaneous) (Q1),Pharmacology (medical) (Q1),Cancer Research (Q2),Oncology (Q2)
3230;13711;Combustion Theory and Modelling;journal;13647830,17413560;Q1;65;Chemical Engineering (miscellaneous) (Q1),Chemistry (miscellaneous) (Q1),Energy Engineering and Power Technology (Q1),Fuel Technology (Q1),Modeling and Simulation (Q1),Physics and Astronomy (miscellaneous) (Q1)
3231;6800153101;Expert Opinion on Drug Discovery;journal;1746045X,17460441;Q1;77;Drug Discovery (Q1)
3232;20982;Journal of the American Ceramic Society;journal;15512916,00027820;Q1;212;Ceramics and Composites (Q1),Materials Chemistry (Q1)
3233;13073;Sports Medicine and Arthroscopy Review;journal;10628592,15381950;Q1;55;Orthopedics and Sports Medicine (Q1),Physical Therapy,Sports Therapy and Rehabilitation (Q1),Sports Science (Q2)
3234;16051;American Review of Public Administration;journal;15523357,02750740;Q1;69;Marketing (Q1),Public Administration (Q1),Sociology and Political Science (Q1)
3235;25026;European Journal of Orthodontics;journal;14602210,01415390;Q1;93;Orthodontics (Q1)
3236;27195;Experimental Astronomy;journal;15729508,09226440;Q2;48;Astronomy and Astrophysics (Q2),Space and Planetary Science (Q2)
3237;29466;Hydrogeology Journal;journal;14312174,14350160;Q1;112;Earth and Planetary Sciences (miscellaneous) (Q1),Water Science and Technology (Q1)
3238;25290;International Journal of Drug Policy;journal;18734758,09553960;Q1;90;Health Policy (Q1),Medicine (miscellaneous) (Q1)
3239;24775;Machine Learning;journal;15730565,08856130;Q1;161;Artificial Intelligence (Q1),Software (Q1)
3240;13625;Audiology and Neuro-Otology;journal;14203030,14219700;Q1;85;Medicine (miscellaneous) (Q1),Otorhinolaryngology (Q1),Speech and Hearing (Q1),Physiology (Q2),Sensory Systems (Q3)
3241;19700176023;Virulence;journal;21505594,21505610;Q1;87;Parasitology (Q1),Immunology (Q2),Infectious Diseases (Q2),Microbiology (Q2),Microbiology (medical) (Q2)
3242;27843;Annual Reviews in Control;journal;13675788;Q1;93;Control and Systems Engineering (Q1),Software (Q1)
3243;22993;Parasitology;journal;14698161,00311820;Q1;125;Animal Science and Zoology (Q1),Infectious Diseases (Q2),Parasitology (Q2)
3244;6400153171;ASTIN Bulletin;journal;5150361,17831350;Q1;45;Accounting (Q1),Economics and Econometrics (Q1),Finance (Q1)
3245;5600155948;European Law Journal;journal;14680386,13515990;Q1;62;Law (Q1)
3246;23411;Journal of Industrial Ecology;journal;10881980,15309290;Q1;123;Economics and Econometrics (Q1),Environmental Science (miscellaneous) (Q1),Social Sciences (miscellaneous) (Q1)
3247;22564;Journal of Invertebrate Pathology;journal;222011,10960805;Q1;99;Ecology,Evolution,Behavior and Systematics (Q1)
3248;12653;Nutrition Journal;journal;14752891;Q1;105;Medicine (miscellaneous) (Q1),Nutrition and Dietetics (Q2)
3249;23017;Second Language Research;journal;14770326,02676580;Q1;66;Education (Q1),Linguistics and Language (Q1)
3250;21100201020;Communications in Number Theory and Physics;journal;19314523,19314530;Q1;33;Algebra and Number Theory (Q1),Mathematical Physics (Q1),Physics and Astronomy (miscellaneous) (Q1)
3251;28132;Journal of Applied Physics;journal;10897550,00218980;Q1;341;Physics and Astronomy (miscellaneous) (Q1)
3252;21004;Environmental Impact Assessment Review;journal;1959255;Q1;107;Ecology (Q1),Geography,Planning and Development (Q1),Management,Monitoring,Policy and Law (Q1)
3253;21606;Evolutionary Ecology;journal;2697653,15738477;Q1;91;Ecology,Evolution,Behavior and Systematics (Q1)
3254;16088;Journal of Nanobiotechnology;journal;14773155;Q1;96;Applied Microbiology and Biotechnology (Q1),Biomedical Engineering (Q1),Medicine (miscellaneous) (Q1),Pharmaceutical Science (Q1),Bioengineering (Q2),Molecular Medicine (Q2),Nanoscience and Nanotechnology (Q2)
3255;12710;Motivation and Emotion;journal;15736644,01467240;Q1;98;Social Psychology (Q1),Experimental and Cognitive Psychology (Q2)
3256;23015;Journal of Ethnopharmacology;journal;3788741,18727573;Q1;219;Drug Discovery (Q1),Pharmacology (Q1)
3257;144785;Rangeland Ecology and Management;journal;15507424;Q1;78;Animal Science and Zoology (Q1),Ecology (Q1),Management,Monitoring,Policy and Law (Q1),Nature and Landscape Conservation (Q1)
3258;23524;Electrophoresis;journal;1730835,15222683;Q1;164;Analytical Chemistry (Q1),Biochemistry (Q2),Clinical Biochemistry (Q2)
3259;29419;Aquaculture;journal;448486;Q1;202;Aquatic Science (Q1)
3260;18026;BMC Pulmonary Medicine;journal;14712466;Q1;73;Pulmonary and Respiratory Medicine (Q1)
3261;4000148405;Current Osteoporosis Reports;journal;15442241,15441870;Q1;70;Endocrinology,Diabetes and Metabolism (Q1)
3262;27524;International Journal of Coal Geology;journal;1665162;Q1;160;Economic Geology (Q1),Fuel Technology (Q1),Geology (Q1),Stratigraphy (Q1)
3263;20563;Minerva;journal;264695,15731871;Q1;48;Education (Q1),Social Sciences (miscellaneous) (Q1)
3264;14900154701;Public Health Genomics;journal;16628063,16624250;Q1;56;Public Health,Environmental and Occupational Health (Q1),Genetics (clinical) (Q2)
3265;19010;Stochastic Environmental Research and Risk Assessment;journal;14363259,14363240;Q1;78;Environmental Engineering (Q1),Environmental Science (miscellaneous) (Q1),Safety,Risk,Reliability and Quality (Q1),Water Science and Technology (Q1),Environmental Chemistry (Q2)
3266;27993;Plant Foods for Human Nutrition;journal;15739104,09219670;Q1;90;Chemistry (miscellaneous) (Q1),Food Science (Q1)
3267;14566;American Journal of Speech-Language Pathology;journal;10580360,15589110;Q1;84;Linguistics and Language (Q1),Medicine (miscellaneous) (Q1),Otorhinolaryngology (Q1),Speech and Hearing (Q1),Developmental and Educational Psychology (Q2)
3268;22250;Forestry;journal;0015752X,14643626;Q1;71;Forestry (Q1)
3269;4700153006;ACM Transactions on Algorithms;journal;15496325,15496330;Q1;55;Mathematics (miscellaneous) (Q1)
3270;23274;Ecological Modelling;journal;18727026,03043800;Q1;172;Ecological Modeling (Q1)
3271;4400151608;ChemMedChem;journal;18607187,18607180;Q1;114;Organic Chemistry (Q1),Pharmacology,Toxicology and Pharmaceutics (miscellaneous) (Q1),Molecular Medicine (Q2)
3272;144945;Networks and Spatial Economics;journal;1566113X;Q1;55;Artificial Intelligence (Q1),Computer Networks and Communications (Q1),Software (Q1)
3273;19252;Transplant Infectious Disease;journal;13993062,13982270;Q2;74;Infectious Diseases (Q2),Transplantation (Q2)
3274;20652;Archivum Immunologiae et Therapiae Experimentalis;journal;16614917,0004069X;Q1;69;Medicine (miscellaneous) (Q1),Immunology (Q2),Immunology and Allergy (Q2)
3275;12551;Best Practice and Research in Clinical Obstetrics and Gynaecology;journal;15216934;Q1;94;Medicine (miscellaneous) (Q1),Obstetrics and Gynecology (Q1)
3276;21100406884;IMA Fungus;journal;22106359,22106340;Q1;45;Agricultural and Biological Sciences (miscellaneous) (Q1),Ecology,Evolution,Behavior and Systematics (Q1),Plant Science (Q1)
3277;12100157191;Innate Immunity;journal;17534259,17534270;Q2;75;Immunology (Q2),Infectious Diseases (Q2),Microbiology (Q2),Cell Biology (Q3),Molecular Biology (Q3)
3278;16904;International Finance;journal;13670271,14682360;Q1;43;Development (Q1),Finance (Q1),Geography,Planning and Development (Q1)
3279;26152;Journal of Oral and Maxillofacial Surgery;journal;15315053,02782390;Q1;132;Oral Surgery (Q1),Otorhinolaryngology (Q1),Surgery (Q1)
3280;30084;Journal of Sex Research;journal;224499,15598519;Q1;124;Gender Studies (Q1),History and Philosophy of Science (Q1),Psychology (miscellaneous) (Q1),Sociology and Political Science (Q1)
3281;130036;Pediatric Critical Care Medicine;journal;15297535,19473890;Q1;100;Critical Care and Intensive Care Medicine (Q1),Pediatrics,Perinatology and Child Health (Q1)
3282;4900152305;Biotechnology Journal;journal;18607314,18606770;Q1;99;Applied Microbiology and Biotechnology (Q1),Medicine (miscellaneous) (Q1),Molecular Medicine (Q2)
3283;16413;Chemical Engineering Science;journal;92509;Q1;203;Applied Mathematics (Q1),Chemical Engineering (miscellaneous) (Q1),Chemistry (miscellaneous) (Q1),Industrial and Manufacturing Engineering (Q1)
3284;24286;International Journal of Approximate Reasoning;journal;0888613X,18734731;Q1;105;Applied Mathematics (Q1),Artificial Intelligence (Q1),Software (Q1),Theoretical Computer Science (Q1)
3285;22308;Philosophy of Science;journal;1539767X,00318248;Q1;81;History (Q1),History and Philosophy of Science (Q1),Philosophy (Q1)
3286;19006;Psychiatric Genetics;journal;14735873,09558830;Q1;63;Psychiatry and Mental Health (Q1),Genetics (Q2),Biological Psychiatry (Q3),Genetics (clinical) (Q3)
3287;13817;Biotropica;journal;17447429,00063610;Q1;106;Ecology,Evolution,Behavior and Systematics (Q1)
3288;22477;Investigational New Drugs;journal;1676997,15730646;Q1;94;Pharmacology (Q1),Pharmacology (medical) (Q1),Oncology (Q2)
3289;26261;Review of International Political Economy;journal;9692290,14664526;Q1;82;Political Science and International Relations (Q1),Sociology and Political Science (Q1),Economics and Econometrics (Q2)
3290;19700174913;Therapeutic Advances in Neurological Disorders;journal;17562864,17562860;Q1;62;Pharmacology (Q1),Neurology (Q2),Neurology (clinical) (Q2)
3291;22430;Journal of Comparative Germanic Linguistics;journal;15728552,13834920;Q1;21;Arts and Humanities (miscellaneous) (Q1),Linguistics and Language (Q1)
3292;19700177307;Parkinson's Disease;journal;20420080,20908080;Q1;54;Psychiatry and Mental Health (Q1),Neurology (clinical) (Q2),Neuroscience (miscellaneous) (Q2)
3293;130160;Diabetes and Vascular Disease Research;journal;14791641;Q1;60;Cardiology and Cardiovascular Medicine (Q1),Endocrinology,Diabetes and Metabolism (Q1),Internal Medicine (Q1)
3294;20733;European Journal of Public Health;journal;1464360X,11011262;Q1;106;Public Health,Environmental and Occupational Health (Q1)
3295;24345;Dermatology;journal;10188665,14219830;Q1;102;Dermatology (Q1)
3296;12370;Journal of Computer and System Sciences;journal;10902724,00220000;Q1;99;Applied Mathematics (Q1),Computational Theory and Mathematics (Q1),Computer Networks and Communications (Q1),Theoretical Computer Science (Q1)
3297;23483;Knee;journal;18735800,09680160;Q1;88;Orthopedics and Sports Medicine (Q1),Sports Science (Q2)
3298;23366;Reviews in Fish Biology and Fisheries;journal;9603166,15735184;Q1;109;Aquatic Science (Q1)
3299;20655;Trends in Cardiovascular Medicine;journal;10501738,18732620;Q1;106;Cardiology and Cardiovascular Medicine (Q1)
3300;16818;Journal of Sensory Studies;journal;1745459X,08878250;Q1;61;Food Science (Q1),Sensory Systems (Q3)
3301;27414;Tohoku Mathematical Journal;journal;408735;Q1;34;Mathematics (miscellaneous) (Q1)
3302;17182;Aquatic Conservation: Marine and Freshwater Ecosystems;journal;10990755,10527610;Q1;87;Aquatic Science (Q1),Ecology (Q1),Nature and Landscape Conservation (Q1)
3303;27660;Maturitas;journal;3785122;Q1;121;Biochemistry,Genetics and Molecular Biology (miscellaneous) (Q1),Obstetrics and Gynecology (Q1)
3304;20471;Pediatric Nephrology;journal;1432198X,0931041X;Q1;119;Nephrology (Q1),Pediatrics,Perinatology and Child Health (Q1)
3305;24145;Automated Software Engineering;journal;9288910,15737535;Q1;50;Software (Q1)
3306;20663;Current Drug Metabolism;journal;18755453,13892000;Q1;118;Pharmacology (Q1),Clinical Biochemistry (Q2)
3307;18518;Cytometry Part B - Clinical Cytometry;journal;15524957,15524950;Q1;66;Histology (Q1),Pathology and Forensic Medicine (Q1),Cell Biology (Q3)
3308;28298;Digestive and Liver Disease;journal;15908658,18783560;Q1;100;Gastroenterology (Q1),Hepatology (Q2)
3309;13563;Educational and Psychological Measurement;journal;131644,15523888;Q1;105;Applied Mathematics (Q1),Applied Psychology (Q1),Education (Q1),Psychology (miscellaneous) (Q1),Developmental and Educational Psychology (Q2)
3310;19600156811;International Journal of Artificial Intelligence in Education;journal;15604292,15604310;Q1;56;Computational Theory and Mathematics (Q1),Education (Q1),E-learning (Q1)
3311;21107;International Journal of Fracture;journal;15732673,03769430;Q1;106;Computational Mechanics (Q1),Mechanics of Materials (Q1),Modeling and Simulation (Q1)
3312;29173;Journal of the Physical Society of Japan;journal;13474073,00319020;Q1;140;Physics and Astronomy (miscellaneous) (Q1)
3313;25170;Applied Mathematics and Computation;journal;18735649,00963000;Q1;166;Applied Mathematics (Q1),Computational Mathematics (Q1)
3314;19800188003;BMJ Open;journal;20446055;Q1;139;Medicine (miscellaneous) (Q1)
3315;20307;Engineering Analysis with Boundary Elements;journal;9557997;Q1;80;Applied Mathematics (Q1),Computational Mathematics (Q1),Engineering (miscellaneous) (Q1),Analysis (Q2)
3316;20988;Journal of Turbomachinery;journal;0889504X,15288900;Q1;122;Mechanical Engineering (Q1)
3317;28332;Gastroenterology Clinics of North America;journal;8898553,11203757;Q1;93;Gastroenterology (Q1)
3318;21615;International Journal of Colorectal Disease;journal;1791958,14321262;Q1;96;Gastroenterology (Q1)
3319;13759;International Journal of Heat and Fluid Flow;journal;0142727X;Q1;122;Condensed Matter Physics (Q1),Fluid Flow and Transfer Processes (Q1),Mechanical Engineering (Q1)
3320;18400156711;Cambridge Journal of Regions,Economy and Society;journal;17521386,17521380;Q1;66;Geography,Planning and Development (Q1),Sociology and Political Science (Q1),Economics and Econometrics (Q2)
3321;29260;Clinical Breast Cancer;journal;15268209,19380670;Q2;74;Cancer Research (Q2),Oncology (Q2)
3322;5600157640;Communications in Mathematical Sciences;journal;15396746;Q1;62;Applied Mathematics (Q1),Mathematics (miscellaneous) (Q1)
3323;26382;Drug and Alcohol Review;journal;14653362,09595240;Q1;84;Health (social science) (Q1),Medicine (miscellaneous) (Q1)
3324;26400;Organic Process Research and Development;journal;1520586X,10836160;Q1;121;Organic Chemistry (Q1),Physical and Theoretical Chemistry (Q1)
3325;21601;Annals of Dyslexia;journal;7369387,19347243;Q1;54;Education (Q1),Speech and Hearing (Q1)
3326;20428;International Journal of Advanced Manufacturing Technology;journal;2683768,14333015;Q1;145;Computer Science Applications (Q1),Control and Systems Engineering (Q1),Industrial and Manufacturing Engineering (Q1),Mechanical Engineering (Q1),Software (Q1)
3327;15721;Pediatric Diabetes;journal;13995448,1399543X;Q1;89;Endocrinology,Diabetes and Metabolism (Q1),Internal Medicine (Q1),Pediatrics,Perinatology and Child Health (Q1)
3328;130171;Metabolomics;journal;15733890,15733880;Q2;91;Biochemistry (Q2),Clinical Biochemistry (Q2),Endocrinology,Diabetes and Metabolism (Q2)
3329;19814;Mycologia;journal;275514,15572536;Q1;121;Ecology,Evolution,Behavior and Systematics (Q1),Medicine (miscellaneous) (Q1),Plant Science (Q1),Genetics (Q2),Physiology (Q2),Cell Biology (Q3),Molecular Biology (Q3)
3330;28067;Applied Numerical Mathematics;journal;1689274;Q1;83;Applied Mathematics (Q1),Computational Mathematics (Q1),Numerical Analysis (Q1)
3331;12159;Body Image;journal;17401445,18736810;Q1;98;Applied Psychology (Q1),Psychology (miscellaneous) (Q1),Social Psychology (Q1)
3332;12595;Breast;journal;15323080,09609780;Q1;88;Medicine (miscellaneous) (Q1),Surgery (Q1)
3333;24409;Clinical Oral Investigations;journal;14326981,14363770;Q1;94;Dentistry (miscellaneous) (Q1)
3334;15567;Journal of Marital and Family Therapy;journal;17520606,0194472X;Q1;75;Clinical Psychology (Q1),Social Psychology (Q1),Social Sciences (miscellaneous) (Q1),Sociology and Political Science (Q1)
3335;13444;Journal of the Meteorological Society of Japan;journal;21869057,00261170;Q2;90;Atmospheric Science (Q2)
3336;26378;Proceedings of the Royal Society of Edinburgh Section A: Mathematics;journal;14737124,03082110;Q1;61;Mathematics (miscellaneous) (Q1)
3337;28186;Journal of Advanced Nursing;journal;3092402,13652648;Q1;169;Nursing (miscellaneous) (Q1)
3338;24158;Journal of Chemical &amp,Engineering Data;journal;219568,15205134;Q1;148;Chemical Engineering (miscellaneous) (Q1),Chemistry (miscellaneous) (Q1)
3339;21284;Journal of Reproductive Immunology;journal;18727603,01650380;Q1;97;Obstetrics and Gynecology (Q1),Reproductive Medicine (Q1),Immunology (Q2),Immunology and Allergy (Q2)
3340;5300152513;Progress in Electromagnetics Research;journal;10704698;Q1;94;Condensed Matter Physics (Q1),Electrical and Electronic Engineering (Q1),Radiation (Q1)
3341;21873;Corporate Social Responsibility and Environmental Management;journal;15353958,15353970;Q1;96;Development (Q1),Management,Monitoring,Policy and Law (Q1),Strategy and Management (Q1)
3342;25076;Ecotoxicology and Environmental Safety;journal;1476513,10902414;Q1;161;Health,Toxicology and Mutagenesis (Q1),Medicine (miscellaneous) (Q1),Pollution (Q1),Public Health,Environmental and Occupational Health (Q1)
3343;16973;Pathology;journal;14653931,00313030;Q1;72;Pathology and Forensic Medicine (Q1)
3344;14254;Autism;journal;14617005,13623610;Q2;112;Developmental and Educational Psychology (Q2)
3345;23228;Integral Equations and Operator Theory;journal;14208989,0378620X;Q1;49;Algebra and Number Theory (Q1),Analysis (Q2)
3346;14163;Molecular Reproduction and Development;journal;1040452X,10982795;Q2;111;Genetics (Q2),Cell Biology (Q3),Developmental Biology (Q3)
3347;28339;Ocean Engineering;journal;298018;Q1;121;Environmental Engineering (Q1),Ocean Engineering (Q1)
3348;15747;Pediatric Pulmonology;journal;87556863,10990500;Q1;117;Pediatrics,Perinatology and Child Health (Q1),Pulmonary and Respiratory Medicine (Q1)
3349;14080;Psychotherapy Research;journal;10503307,14684380;Q1;82;Clinical Psychology (Q1)
3350;22539;Cretaceous Research;journal;1095998X,01956671;Q1;76;Paleontology (Q1)
3351;19700188146;Food and Function;journal;20426496,2042650X;Q1;102;Food Science (Q1),Medicine (miscellaneous) (Q1)
3352;21756;Lasers in Surgery and Medicine;journal;1968092,10969101;Q1;123;Dermatology (Q1),Surgery (Q1)
3353;14003;Palaeontology;journal;14754983,00310240;Q1;72;Ecology,Evolution,Behavior and Systematics (Q1),Paleontology (Q1)
3354;30056;Acta Obstetricia et Gynecologica Scandinavica;journal;16000412,00016350;Q1;114;Medicine (miscellaneous) (Q1),Obstetrics and Gynecology (Q1)
3355;21100235630;Amyotrophic Lateral Sclerosis and Frontotemporal Degeneration;journal;21679223,21678420;Q1;83;Medicine (miscellaneous) (Q1),Neurology (Q2),Neurology (clinical) (Q2)
3356;15688;Journal of Information Systems;journal;8887985,15587959;Q1;40;Accounting (Q1),Human-Computer Interaction (Q1),Information Systems (Q1),Information Systems and Management (Q1),Management Information Systems (Q1),Management of Technology and Innovation (Q1),Software (Q1)
3357;86430;Remote Sensing;journal;20724292;Q1;168;Earth and Planetary Sciences (miscellaneous) (Q1)
3358;62303;Animal Feed Science and Technology;journal;3778401;Q1;134;Animal Science and Zoology (Q1)
3359;25810;Cellulose;journal;9690239;Q1;146;Polymers and Plastics (Q1)
3360;20049;Behavioural Pharmacology;journal;14735849,09558810;Q1;86;Pharmacology (Q1),Psychiatry and Mental Health (Q1)
3361;25411;BMC Endocrine Disorders;journal;14726823;Q1;50;Medicine (miscellaneous) (Q1),Endocrinology,Diabetes and Metabolism (Q2)
3362;26386;Electronic Communications in Probability;journal;1083589X;Q2;35;Statistics and Probability (Q2),Statistics,Probability and Uncertainty (Q2)
3363;14877;European Biophysics Journal;journal;14321017,01757570;Q1;85;Biophysics (Q1),Medicine (miscellaneous) (Q1)
3364;15849;Journal of Biomedical Science;journal;10217770,14230130;Q1;102;Biochemistry (medical) (Q1),Medicine (miscellaneous) (Q1),Pharmacology (medical) (Q1),Clinical Biochemistry (Q2),Endocrinology,Diabetes and Metabolism (Q2),Cell Biology (Q3),Molecular Biology (Q3)
3365;12883;New Zealand Journal of Ecology;journal;1106465;Q1;53;Ecology (Q1),Ecology,Evolution,Behavior and Systematics (Q1)
3366;23429;Assessing Writing;journal;10752935;Q1;44;Education (Q1),Linguistics and Language (Q1)
3367;25948;European Journal of Haematology;journal;16000609,09024440;Q1;92;Medicine (miscellaneous) (Q1),Hematology (Q2)
3368;23968;Journal of Pure and Applied Algebra;journal;224049;Q1;64;Algebra and Number Theory (Q1)
3369;25639;Canadian Journal of Forest Research;journal;455067,12086037;Q1;131;Ecology (Q1),Forestry (Q1),Global and Planetary Change (Q2)
3370;4700152795;Journal of Library Administration;journal;1930826;Q1;31;Library and Information Sciences (Q1),Public Administration (Q1)
