Rank;Sourceid;Title;Type;Issn;SJR Best Quartile;H index;Categories
4028;16907;Research on Social Work Practice;journal;10497315,15527580;Q1;70;Social Sciences (miscellaneous) (Q1),Social Work (Q1),Sociology and Political Science (Q1),Psychology (miscellaneous) (Q2)
4029;23594;World Economy;journal;3785920,14679701;Q1;78;Political Science and International Relations (Q1),Accounting (Q2),Economics and Econometrics (Q2),Finance (Q2)
4030;85636;World's Poultry Science Journal;journal;17434777,00439340;Q1;82;Animal Science and Zoology (Q1)
4031;21326;European Journal of Clinical Pharmacology;journal;316970,14321041;Q1;118;Medicine (miscellaneous) (Q1),Pharmacology (Q2),Pharmacology (medical) (Q2)
4032;6300153114;Fungal Biology Reviews;journal;17494613;Q2;61;Plant Science (Q2),Microbiology (Q3)
4033;20654;Journal of Managerial Psychology;journal;2683946;Q2;91;Applied Psychology (Q2),Management Science and Operations Research (Q2),Organizational Behavior and Human Resource Management (Q2),Social Psychology (Q2)
4034;4700152270;State Politics and Policy Quarterly;journal;15324400;Q1;45;Arts and Humanities (miscellaneous) (Q1),Political Science and International Relations (Q1)
4035;26799;Ad Hoc Networks;journal;15708705;Q1;104;Computer Networks and Communications (Q1),Hardware and Architecture (Q1),Software (Q1)
4036;28115;JETP Letters;journal;10906487,00213640;Q2;81;Physics and Astronomy (miscellaneous) (Q2)
4037;28526;Journal of Magnetism and Magnetic Materials;journal;3048853;Q2;187;Condensed Matter Physics (Q2),Electronic,Optical and Magnetic Materials (Q2)
4038;21162;Journal of Materials Science;journal;15734803,00222460;Q1;200;Materials Science (miscellaneous) (Q1),Mechanical Engineering (Q1),Mechanics of Materials (Q2)
4039;16064;East European Politics and Societies;journal;15338371,08883250;Q1;45;Sociology and Political Science (Q1)
4040;21463;International Journal of Health Geographics;journal;1476072X;Q1;86;Business,Management and Accounting (miscellaneous) (Q1),Computer Science (miscellaneous) (Q1),Public Health,Environmental and Occupational Health (Q1)
4041;2700147401;Journal of Immigrant and Minority Health;journal;15571912,15571920;Q1;65;Public Health,Environmental and Occupational Health (Q1),Epidemiology (Q3)
4042;29729;Disease Markers;journal;2780240,18758630;Q1;75;Biochemistry (medical) (Q1),Medicine (miscellaneous) (Q1),Clinical Biochemistry (Q2),Genetics (Q3),Molecular Biology (Q3)
4043;4900152403;International Journal of Computational Methods;journal;2198762;Q1;41;Computer Science (miscellaneous) (Q1),Computational Mathematics (Q2)
4044;16083;Journal of Chemical Technology and Biotechnology;journal;2682575,10974660;Q1;130;Chemical Engineering (miscellaneous) (Q1),Fuel Technology (Q1),Waste Management and Disposal (Q1),Biotechnology (Q2),Inorganic Chemistry (Q2),Organic Chemistry (Q2),Pollution (Q2),Renewable Energy,Sustainability and the Environment (Q2)
4045;30085;Journal of Social and Clinical Psychology;journal;7367236;Q1;105;Clinical Psychology (Q1),Social Psychology (Q2)
4046;15443;Metrologia;journal;261394,16817575;Q1;84;Engineering (miscellaneous) (Q1)
4047;18622;Pulmonary Pharmacology and Therapeutics;journal;10945539,15229630;Q1;78;Biochemistry (medical) (Q1),Medicine (miscellaneous) (Q1),Pharmacology (medical) (Q2),Pulmonary and Respiratory Medicine (Q2)
4048;20887;Virus Genes;journal;1572994X,09208569;Q1;62;Medicine (miscellaneous) (Q1),Genetics (Q3),Molecular Biology (Q3),Virology (Q3)
4049;53554;Australian Journal of Agricultural and Resource Economics;journal;1364985X,14678489;Q1;56;Agricultural and Biological Sciences (miscellaneous) (Q1),Economics and Econometrics (Q2)
4050;25488;Diabetes and Metabolism;journal;12623636;Q1;99;Internal Medicine (Q1),Medicine (miscellaneous) (Q1),Endocrinology (Q2),Endocrinology,Diabetes and Metabolism (Q2)
4051;16318;IEEE Transactions on Biomedical Engineering;journal;189294,15582531;Q2;222;Biomedical Engineering (Q2)
4052;11700154735;Journal of Aerosol Medicine and Pulmonary Drug Delivery;journal;19412703,19412710;Q1;78;Pharmaceutical Science (Q1),Pharmacology (medical) (Q2),Pulmonary and Respiratory Medicine (Q2)
4053;16544;Tourism Geographies;journal;14701340,14616690;Q1;85;Geography,Planning and Development (Q1),Tourism,Leisure and Hospitality Management (Q1)
4054;19137;Apidologie;journal;12979678,00448440;Q1;96;Insect Science (Q1)
4055;28983;Applied Surface Science;journal;1694332;Q1;219;Surfaces,Coatings and Films (Q1)
4056;12921;European Journal of Lipid Science and Technology;journal;14389312,14387700;Q1;104;Chemistry (miscellaneous) (Q1),Food Science (Q1),Industrial and Manufacturing Engineering (Q1),Biotechnology (Q2)
4057;31815;Journal of African Earth Sciences;journal;1464343X;Q1;89;Geology (Q1),Earth-Surface Processes (Q2)
4058;29580;Journal of Comparative Pathology;journal;219975,15323129;Q1;79;Veterinary (miscellaneous) (Q1),Pathology and Forensic Medicine (Q2)
4059;19491;Journal of Higher Education Policy and Management;journal;14699508,1360080X;Q1;50;Education (Q1),Public Administration (Q1)
4060;13180;Journal of Renal Nutrition;journal;15328503,10512280;Q1;64;Medicine (miscellaneous) (Q1),Nephrology (Q2),Nutrition and Dietetics (Q2)
4061;14523;Multibody System Dynamics;journal;13845640,1573272X;Q1;70;Aerospace Engineering (Q1),Computer Science Applications (Q1),Mechanical Engineering (Q1),Modeling and Simulation (Q1),Control and Optimization (Q2)
4062;5300152613;Animal;journal;1751732X,17517311;Q1;91;Animal Science and Zoology (Q1)
4063;5200152206;Annual Review of Law and Social Science;book series;15503585;Q1;53;Law (Q1),Sociology and Political Science (Q1)
4064;28620;Biomedicine and Pharmacotherapy;journal;7533322;Q1;130;Medicine (miscellaneous) (Q1),Pharmacology (Q2)
4065;11700154316;CNS Neuroscience and Therapeutics;journal;17555949,17555930;Q2;83;Pharmacology (Q2),Pharmacology (medical) (Q2),Physiology (medical) (Q2),Psychiatry and Mental Health (Q2)
4066;16211;IEEE Transactions on Multimedia;journal;15209210;Q1;144;Computer Science Applications (Q1),Electrical and Electronic Engineering (Q1),Media Technology (Q1),Signal Processing (Q1)
4067;28137;International Journal of Nursing Studies;journal;1873491X,00207489;Q1;132;Nursing (miscellaneous) (Q1)
4068;8300153204;BE,Journal of Theoretical Economics;journal;19351704;Q1;23;Economics,Econometrics and Finance (miscellaneous) (Q1)
4069;26788;Bulletin of Marine Science;journal;74977;Q2;82;Aquatic Science (Q2),Oceanography (Q2)
4070;25807;Communications in Nonlinear Science and Numerical Simulation;journal;10075704;Q1;129;Modeling and Simulation (Q1),Applied Mathematics (Q2),Numerical Analysis (Q3)
4071;12722;Journal of Pediatric Gastroenterology and Nutrition;journal;2772116,15364801;Q1;146;Pediatrics,Perinatology and Child Health (Q1),Gastroenterology (Q2)
4072;17882;Nuclear Engineering and Design;journal;295493;Q1;115;Materials Science (miscellaneous) (Q1),Mechanical Engineering (Q1),Nuclear Energy and Engineering (Q1),Safety,Risk,Reliability and Quality (Q1),Waste Management and Disposal (Q1),Nuclear and High Energy Physics (Q2)
4073;14284;Proteome Science;journal;14775956;Q2;52;Biochemistry (Q2),Molecular Biology (Q3)
4074;14288;Behavioural Processes;journal;18728308,03766360;Q1;87;Animal Science and Zoology (Q1),Medicine (miscellaneous) (Q1),Behavioral Neuroscience (Q3)
4075;19704;Bulletin of Entomological Research;journal;14752670,00074850;Q1;76;Agronomy and Crop Science (Q1),Insect Science (Q1),Medicine (miscellaneous) (Q1)
4076;19700171310;Hormone Research in Paediatrics;journal;16632826,16632820;Q1;97;Pediatrics,Perinatology and Child Health (Q1),Endocrinology (Q2),Endocrinology,Diabetes and Metabolism (Q2)
4077;25270;Inorganica Chimica Acta;journal;18733255,00201690;Q1;105;Materials Chemistry (Q1),Inorganic Chemistry (Q2),Physical and Theoretical Chemistry (Q2)
4078;26157;Journal of Bone and Mineral Metabolism;journal;9148779,14355604;Q1;83;Medicine (miscellaneous) (Q1),Orthopedics and Sports Medicine (Q1),Endocrinology (Q2),Endocrinology,Diabetes and Metabolism (Q2)
4079;20223;Journal of Eukaryotic Microbiology;journal;10665234,15507410;Q3;85;Microbiology (Q3)
4080;16085;Journal of Industrial Microbiology and Biotechnology;journal;14765535,13675440;Q2;127;Applied Microbiology and Biotechnology (Q2),Biotechnology (Q2)
4081;22007;ILAR Journal;journal;19306180,10842020;Q1;86;Animal Science and Zoology (Q1),Medicine (miscellaneous) (Q1),Biochemistry,Genetics and Molecular Biology (miscellaneous) (Q2)
4082;24207;Fuzzy Optimization and Decision Making;journal;15732908,15684540;Q1;60;Logic (Q1),Software (Q1),Artificial Intelligence (Q2)
4083;23229;Integral Transforms and Special Functions;journal;14768291,10652470;Q2;46;Analysis (Q2),Applied Mathematics (Q2)
4084;26925;International Journal of Chemical Kinetics;journal;10974601,05388070;Q2;73;Biochemistry (Q2),Inorganic Chemistry (Q2),Organic Chemistry (Q2),Physical and Theoretical Chemistry (Q2)
4085;94447;Journal of Animal Breeding and Genetics;journal;9312668,14390388;Q1;58;Animal Science and Zoology (Q1),Food Animals (Q1),Medicine (miscellaneous) (Q1)
4086;19501;Veterinary and Comparative Orthopaedics and Traumatology;journal;25676911,09320810;Q1;50;Animal Science and Zoology (Q1),Veterinary (miscellaneous) (Q1)
4087;17182;Aquatic Conservation: Marine and Freshwater Ecosystems;journal;10990755,10527610;Q2;87;Aquatic Science (Q2),Ecology (Q2),Nature and Landscape Conservation (Q2)
4088;145480;Environmental Health: A Global Access Science Source;journal;1476069X;Q1;107;Medicine (miscellaneous) (Q1),Public Health,Environmental and Occupational Health (Q1),Health,Toxicology and Mutagenesis (Q2)
4089;19500157034;Funkcialaj Ekvacioj;journal;5328721;Q2;21;Algebra and Number Theory (Q2),Analysis (Q2),Geometry and Topology (Q2)
4090;38284;Grass and Forage Science;journal;13652494,01425240;Q1;63;Agronomy and Crop Science (Q1),Management,Monitoring,Policy and Law (Q1)
4091;28552;International Small Business Journal;journal;2662426;Q1;104;Business and International Management (Q1)
4092;26696;Microelectronic Engineering;journal;1679317;Q1;106;Electrical and Electronic Engineering (Q1),Surfaces,Coatings and Films (Q1),Atomic and Molecular Physics,and Optics (Q2),Condensed Matter Physics (Q2),Electronic,Optical and Magnetic Materials (Q2),Nanoscience and Nanotechnology (Q2)
4093;26446;Polymer Journal;journal;323896,13490540;Q1;76;Materials Chemistry (Q1),Polymers and Plastics (Q1)
4094;29825;Rejuvenation Research;journal;15491684;Q1;68;Geriatrics and Gerontology (Q1),Aging (Q2)
4095;12171;Transactions of the Institute of Metal Finishing;journal;17459192,00202970;Q1;36;Metals and Alloys (Q1),Surfaces,Coatings and Films (Q1),Condensed Matter Physics (Q2),Mechanics of Materials (Q2),Surfaces and Interfaces (Q2)
4096;19551;Veterinary Radiology and Ultrasound;journal;17408261,10588180;Q1;69;Veterinary (miscellaneous) (Q1)
4097;25096;Food and Chemical Toxicology;journal;18736351,02786920;Q1;192;Food Science (Q1),Medicine (miscellaneous) (Q1),Toxicology (Q2)
4098;23588;Journal of Real Estate Research;journal;8965803;Q1;35;Economics,Econometrics and Finance (miscellaneous) (Q1)
4099;25151;Journal of Toxicology and Environmental Health - Part A: Current Issues;journal;10872620,15287390;Q2;97;Health,Toxicology and Mutagenesis (Q2),Toxicology (Q2)
4100;27732;New Astronomy Reviews;journal;13876473;Q2;62;Astronomy and Astrophysics (Q2),Space and Planetary Science (Q2)
4101;25326;Solid State Sciences;journal;12932558;Q1;98;Chemistry (miscellaneous) (Q1),Materials Science (miscellaneous) (Q1),Condensed Matter Physics (Q2)
4102;25424;American Journal of Hematology;journal;3618609,10968652;Q2;121;Hematology (Q2)
4103;29321;Current Oncology Reports;journal;15346269,15233790;Q2;73;Oncology (Q2)
4104;24021;Marine Environmental Research;journal;18790291,01411140;Q1;105;Medicine (miscellaneous) (Q1),Aquatic Science (Q2),Oceanography (Q2),Pollution (Q2)
4105;4000148311;Preventing chronic disease;journal;15451151;Q1;91;Health Policy (Q1),Public Health,Environmental and Occupational Health (Q1)
4106;19105;Agricultural and Forest Entomology;journal;14619555,14619560;Q1;63;Agronomy and Crop Science (Q1),Forestry (Q1),Insect Science (Q1)
4107;83418;Breast Cancer;journal;13406868;Q1;61;Medicine (miscellaneous) (Q1),Oncology (Q2),Pharmacology (medical) (Q2),Radiology,Nuclear Medicine and Imaging (Q2)
4108;21449;Ecology of Freshwater Fish;journal;16000633,09066690;Q2;61;Aquatic Science (Q2),Ecology (Q2),Ecology,Evolution,Behavior and Systematics (Q2)
4109;29222;Fatigue and Fracture of Engineering Materials and Structures;journal;8756758X,14602695;Q1;94;Materials Science (miscellaneous) (Q1),Mechanical Engineering (Q1),Mechanics of Materials (Q2)
4110;23838;Journal of Applied Probability;journal;219002;Q2;59;Mathematics (miscellaneous) (Q2),Statistics and Probability (Q2),Statistics,Probability and Uncertainty (Q2)
4111;15845;Journal of Biomechanical Engineering;journal;15288951,01480730;Q2;136;Biomedical Engineering (Q2),Physiology (medical) (Q2)
4112;15938;Journal of Intensive Care Medicine;journal;15251489,08850670;Q1;66;Critical Care and Intensive Care Medicine (Q1)
4113;28448;Journal of Seismology;journal;1573157X,13834649;Q2;62;Geochemistry and Petrology (Q2),Geophysics (Q2)
4114;28596;Journal of Vacuum Science and Technology A: Vacuum,Surfaces and Films;journal;7342101;Q1;119;Surfaces,Coatings and Films (Q1),Condensed Matter Physics (Q2),Surfaces and Interfaces (Q2)
4115;14180;Neuropeptides;journal;15322785,01434180;Q1;75;Medicine (miscellaneous) (Q1),Endocrinology (Q2),Neurology (Q2),Endocrine and Autonomic Systems (Q3),Cellular and Molecular Neuroscience (Q4)
4116;14234;Cultural Studies;journal;14664348,09502390;Q1;60;Anthropology (Q1),Arts and Humanities (miscellaneous) (Q1),Cultural Studies (Q1),Social Sciences (miscellaneous) (Q1)
4117;27549;European Physical Journal D;journal;14346060;Q2;90;Atomic and Molecular Physics,and Optics (Q2)
4118;4000148307;Family Business Review;journal;17416248,08944870;Q1;120;Business,Management and Accounting (miscellaneous) (Q1),Finance (Q2)
4119;17971;IEEE/ACM Transactions on Computational Biology and Bioinformatics;journal;15579964,15455960;Q2;84;Applied Mathematics (Q2),Biotechnology (Q2),Genetics (Q3)
4120;15877;Journal of Community Health;journal;945145,15733610;Q1;74;Health (social science) (Q1),Public Health,Environmental and Occupational Health (Q1)
4121;24358;Journal of Heuristics;journal;13811231,15729400;Q1;70;Computer Networks and Communications (Q1),Information Systems (Q1),Software (Q1),Artificial Intelligence (Q2),Control and Optimization (Q2),Management Science and Operations Research (Q2)
4122;19900192900;Molecular Informatics;journal;18681751,18681740;Q1;73;Computer Science Applications (Q1),Drug Discovery (Q2),Organic Chemistry (Q2),Molecular Medicine (Q3),Structural Biology (Q3)
4123;16531;Physiological and Molecular Plant Pathology;journal;10961178,08855770;Q2;84;Plant Science (Q2),Genetics (Q3)
4124;26268;Rock Mechanics and Rock Engineering;journal;7232632;Q1;122;Civil and Structural Engineering (Q1),Geology (Q1),Geotechnical Engineering and Engineering Geology (Q1)
4125;25214;Toxicologic Pathology;journal;15331601,01926230;Q2;120;Pathology and Forensic Medicine (Q2),Toxicology (Q2),Cell Biology (Q3),Molecular Biology (Q3)
4126;28694;Geographical Journal;journal;167398,14754959;Q1;72;Geography,Planning and Development (Q1),Earth-Surface Processes (Q2)
4127;16215;International Journal of Numerical Methods for Heat and Fluid Flow;journal;9615539;Q1;64;Computer Science Applications (Q1),Mechanical Engineering (Q1),Applied Mathematics (Q2),Mechanics of Materials (Q2)
4128;19864;International Journal of Sports Medicine;journal;1724622,14393964;Q1;118;Orthopedics and Sports Medicine (Q1),Sports Science (Q2)
4129;28544;Journal of Mathematical Physics;journal;10897658,00222490;Q2;117;Mathematical Physics (Q2),Statistical and Nonlinear Physics (Q2)
4130;27256;Molecular and Cellular Probes;journal;10961194,08908510;Q3;74;Cell Biology (Q3),Molecular Biology (Q3)
4131;29115;Physica A: Statistical Mechanics and its Applications;journal;3784371;Q2;178;Condensed Matter Physics (Q2),Statistics and Probability (Q2)
4132;26016;Leukemia and Lymphoma;journal;10292403,10428190;Q2;99;Hematology (Q2),Oncology (Q2),Cancer Research (Q3)
4133;24476;Linear and Multilinear Algebra;journal;3081087;Q2;44;Algebra and Number Theory (Q2)
4134;29317;Oncology Nursing Forum;journal;15380688,0190535X;Q1;95;Oncology (nursing) (Q1)
4135;25205;Papers in Regional Science;journal;14355957,10568190;Q1;72;Environmental Science (miscellaneous) (Q1),Geography,Planning and Development (Q1)
4136;17100154713;Prion;journal;19336896,1933690X;Q2;48;Biochemistry (Q2),Infectious Diseases (Q2),Cell Biology (Q3),Cellular and Molecular Neuroscience (Q4)
4137;20974;Ardea;journal;3732266;Q1;50;Animal Science and Zoology (Q1),Ecology,Evolution,Behavior and Systematics (Q2)
4138;25138;Canadian Mineralogist;journal;84476;Q2;87;Geochemistry and Petrology (Q2)
4139;13795;Contact Lens and Anterior Eye;journal;14765411,13670480;Q1;59;Medicine (miscellaneous) (Q1),Optometry (Q1),Ophthalmology (Q2)
4140;26386;Electronic Communications in Probability;journal;1083589X;Q2;35;Statistics and Probability (Q2),Statistics,Probability and Uncertainty (Q2)
4141;13741;International Journal of Pediatric Otorhinolaryngology;journal;1655876,18728464;Q1;87;Medicine (miscellaneous) (Q1),Otorhinolaryngology (Q1),Pediatrics,Perinatology and Child Health (Q1)
4142;24866;Journal of Drugs in Dermatology;journal;15459616;Q1;69;Dermatology (Q1),Medicine (miscellaneous) (Q1)
4143;13261;Progress in Organic Coatings;journal;330655,03009440;Q1;123;Chemical Engineering (miscellaneous) (Q1),Materials Chemistry (Q1),Organic Chemistry (Q2),Surfaces,Coatings and Films (Q2)
4144;12809;Journal of Educational Research;journal;19400675,00220670;Q1;86;Education (Q1)
4145;21188;Journal of Sol-Gel Science and Technology;journal;15734846,09280710;Q1;98;Ceramics and Composites (Q1),Chemistry (miscellaneous) (Q1),Materials Chemistry (Q1),Biomaterials (Q2),Condensed Matter Physics (Q2),Electronic,Optical and Magnetic Materials (Q2)
4146;5800207681;Phonology;journal;14698188,09526760;Q1;48;Linguistics and Language (Q1)
4147;19397;BMC Urology;journal;14712490;Q1;50;Medicine (miscellaneous) (Q1),Urology (Q1),Reproductive Medicine (Q2)
4148;14580;Ecological Research;journal;14401703,09123810;Q2;78;Ecology,Evolution,Behavior and Systematics (Q2)
4149;25025;European Journal of Oral Sciences;journal;9098836,16000722;Q1;100;Dentistry (miscellaneous) (Q1)
4150;32791;Industrial Crops and Products;journal;9266690;Q1;158;Agronomy and Crop Science (Q1)
4151;12978;Prehospital Emergency Care;journal;15450066,10903130;Q1;69;Emergency Medicine (Q1),Emergency Nursing (Q1)
4152;22695;Remedial and Special Education;journal;15384756,07419330;Q1;75;Education (Q1),Public Health,Environmental and Occupational Health (Q1)
4153;130125;Annals of General Psychiatry;journal;1744859X;Q2;55;Psychiatry and Mental Health (Q2)
4154;15932;Journal of Health Services Research and Policy;journal;17581060,13558200;Q1;81;Health Policy (Q1),Public Health,Environmental and Occupational Health (Q1)
4155;3600148103;Sexual Health;journal;14498987,14485030;Q1;50;Public Health,Environmental and Occupational Health (Q1),Infectious Diseases (Q2)
4156;14410;Acta Paediatrica,International Journal of Paediatrics;journal;8035253,16512227;Q1;129;Medicine (miscellaneous) (Q1),Pediatrics,Perinatology and Child Health (Q1)
4157;32845;American Anthropologist;journal;27294,15481433;Q1;96;Anthropology (Q1),Arts and Humanities (miscellaneous) (Q1)
4158;20652;Archivum Immunologiae et Therapiae Experimentalis;journal;16614917,0004069X;Q1;69;Medicine (miscellaneous) (Q1),Immunology and Allergy (Q2),Immunology (Q3)
4159;23942;Biomedical Chromatography;journal;10990801,02693880;Q1;68;Medicine (miscellaneous) (Q1),Analytical Chemistry (Q2),Clinical Biochemistry (Q2),Drug Discovery (Q2),Pharmacology (Q2),Biochemistry (Q3),Molecular Biology (Q3)
4160;20575;Journal of Engineering and Technology Management - JET-M;journal;16084799,09234750;Q1;71;Engineering (miscellaneous) (Q1),Industrial Relations (Q1),Information Systems and Management (Q1),Strategy and Management (Q1),Management Science and Operations Research (Q2)
4161;16284;Journal of Hydrologic Engineering - ASCE;journal;19435584,10840700;Q1;100;Civil and Structural Engineering (Q1),Environmental Science (miscellaneous) (Q1),Water Science and Technology (Q1),Environmental Chemistry (Q2)
4162;14012;Psychology and Health;journal;8870446,14768321;Q1;101;Public Health,Environmental and Occupational Health (Q1),Applied Psychology (Q2)
4163;19660;Comparative Immunology,Microbiology and Infectious Diseases;journal;18781667,01479570;Q1;62;Medicine (miscellaneous) (Q1),Veterinary (miscellaneous) (Q1),Immunology and Allergy (Q2),Infectious Diseases (Q2),Immunology (Q3),Microbiology (Q3)
4164;24958;Dental Traumatology;journal;16009657,16004470;Q2;90;Oral Surgery (Q2)
4165;21100205761;European Heart Journal Cardiovascular Imaging;journal;20472412,20472400;Q1;110;Medicine (miscellaneous) (Q1),Cardiology and Cardiovascular Medicine (Q2),Radiology,Nuclear Medicine and Imaging (Q2)
4166;5800179621;Journal of Biomedical Discovery and Collaboration;journal;17475333;Q1;18;Computer Science Applications (Q1),Health Informatics (Q1),History and Philosophy of Science (Q1)
4167;3500148021;Comparative biochemistry and physiology,Part A,Molecular &amp,integrative physiology;journal;15314332,10956430;Q2;124;Physiology (Q2),Biochemistry (Q3),Molecular Biology (Q3)
4168;110327;Computers and Geosciences;journal;983004;Q1;140;Information Systems (Q1),Computers in Earth Sciences (Q2)
4169;24407;Computing (Vienna/New York);journal;14365057,0010485X;Q1;64;Computer Science Applications (Q1),Software (Q1),Computational Mathematics (Q2),Computational Theory and Mathematics (Q2),Theoretical Computer Science (Q2),Numerical Analysis (Q3)
4170;25005;Natural Language Semantics;journal;0925854X;Q1;51;Linguistics and Language (Q1),Philosophy (Q1)
4171;19156;Arthropod Structure and Development;journal;14678039,18735500;Q1;68;Insect Science (Q1),Medicine (miscellaneous) (Q1),Ecology,Evolution,Behavior and Systematics (Q2),Developmental Biology (Q3)
4172;16787;Australian Systematic Botany;journal;10301887;Q2;42;Ecology,Evolution,Behavior and Systematics (Q2),Plant Science (Q2)
4173;25026;European Journal of Orthodontics;journal;14602210,01415390;Q1;93;Orthodontics (Q1)
4174;5300152724;IET Systems Biology;journal;17518857,17518850;Q1;51;Modeling and Simulation (Q1),Biotechnology (Q2),Cell Biology (Q3),Genetics (Q3),Molecular Biology (Q3)
4175;31004;Journal of Agricultural Science;journal;218596,14695146;Q1;82;Agronomy and Crop Science (Q1),Animal Science and Zoology (Q1),Genetics (Q3)
4176;23842;Journal of Classification;journal;1764268,14321343;Q1;44;Library and Information Sciences (Q1),Mathematics (miscellaneous) (Q2),Psychology (miscellaneous) (Q2),Statistics,Probability and Uncertainty (Q2)
4177;4700151738;Journal of Literacy Research;journal;1086296X,15548430;Q1;51;Education (Q1),Linguistics and Language (Q1)
4178;24585;Zoology;journal;9442006;Q1;55;Animal Science and Zoology (Q1)
4179;21100204102;Oral Surgery,Oral Medicine,Oral Pathology and Oral Radiology;journal;22124403,22124410;Q1;133;Dentistry (miscellaneous) (Q1),Surgery (Q1),Oral Surgery (Q2),Pathology and Forensic Medicine (Q2),Radiology,Nuclear Medicine and Imaging (Q2)
4180;17859;Radiologic Clinics of North America;journal;338389,15578275;Q1;87;Medicine (miscellaneous) (Q1),Radiology,Nuclear Medicine and Imaging (Q2)
4181;27843;Annual Reviews in Control;journal;13675788;Q1;93;Control and Systems Engineering (Q1),Software (Q1)
4182;13002;Heat Transfer Engineering;journal;15210537,01457630;Q1;74;Fluid Flow and Transfer Processes (Q1),Mechanical Engineering (Q1),Condensed Matter Physics (Q2)
4183;37971;International Journal of Cardiovascular Imaging;journal;15695794,15730740;Q2;64;Cardiology and Cardiovascular Medicine (Q2),Radiology,Nuclear Medicine and Imaging (Q2)
4184;16299;Journal of Materials in Civil Engineering;journal;19435533,08991560;Q1;124;Building and Construction (Q1),Civil and Structural Engineering (Q1),Materials Science (miscellaneous) (Q1),Mechanics of Materials (Q2)
4185;3300147807;Livestock Science;journal;18711413;Q1;123;Animal Science and Zoology (Q1),Veterinary (miscellaneous) (Q1)
4186;5000157801;Mathematical Structures in Computer Science;journal;9601295,14698072;Q2;44;Computer Science Applications (Q2),Mathematics (miscellaneous) (Q2)
4187;17700156440;Nature Reviews Endocrinology;journal;17595037,17595030;Q2;187;Endocrinology (Q2),Endocrinology,Diabetes and Metabolism (Q2)
4188;28829;Nursing Economics;journal;7461739;Q1;50;Leadership and Management (Q1),Medicine (miscellaneous) (Q1)
4189;19173;Psychosomatics;journal;15457206,00333180;Q1;0;Arts and Humanities (miscellaneous) (Q1),Applied Psychology (Q2),Psychiatry and Mental Health (Q2)
4190;26820;Stratigraphy;journal;1547139X;Q2;27;Paleontology (Q2)
4191;24568;Advances in Applied Probability;journal;18678,14756064;Q2;61;Applied Mathematics (Q2),Statistics and Probability (Q2)
4192;29291;Community Mental Health Journal;journal;15732789,00103850;Q1;76;Health (social science) (Q1),Public Health,Environmental and Occupational Health (Q1),Psychiatry and Mental Health (Q2)
4193;4900153220;International Journal on Semantic Web and Information Systems;journal;15526283,15526290;Q1;34;Computer Networks and Communications (Q1),Information Systems (Q1)
4194;13047;Platelets;journal;13691635,09537100;Q1;78;Medicine (miscellaneous) (Q1),Hematology (Q2)
4195;16616;Clinical Radiology;journal;1365229X,00099260;Q1;101;Medicine (miscellaneous) (Q1),Radiology,Nuclear Medicine and Imaging (Q2)
4196;23850;Journal of Cardiovascular Surgery;journal;219509;Q1;55;Medicine (miscellaneous) (Q1),Surgery (Q1),Cardiology and Cardiovascular Medicine (Q2)
4197;26531;Comptes Rendus Physique;journal;18781535,16310710;Q2;78;Physics and Astronomy (miscellaneous) (Q2)
4198;25538;Diabetes Research and Clinical Practice;journal;1688227,18728227;Q1;131;Internal Medicine (Q1),Medicine (miscellaneous) (Q1),Endocrinology (Q2),Endocrinology,Diabetes and Metabolism (Q2)
4199;29897;International Journal of Clinical Oncology;journal;13419625,14377770;Q1;70;Medicine (miscellaneous) (Q1),Surgery (Q1),Hematology (Q2),Oncology (Q2)
4200;25167;Monatshefte fur Mathematik;journal;14365081,00269260;Q2;38;Mathematics (miscellaneous) (Q2)
4201;22199;European Journal of Marketing;journal;3090566;Q1;146;Marketing (Q1)
4202;18094;Flora: Morphology,Distribution,Functional Ecology of Plants;journal;3672530;Q2;63;Ecology (Q2),Ecology,Evolution,Behavior and Systematics (Q2),Plant Science (Q2)
4203;13916;Historical Biology;journal;8912963,10292381;Q1;40;Agricultural and Biological Sciences (miscellaneous) (Q1)
4204;21178;Journal of Materials Science: Materials in Medicine;journal;15734838,09574530;Q2;139;Bioengineering (Q2),Biomaterials (Q2),Biomedical Engineering (Q2),Biophysics (Q2)
4205;23646;Journal of Science Education and Technology;journal;10590145,15731840;Q1;74;Education (Q1),Engineering (miscellaneous) (Q1)
4206;19429;Wetlands;journal;19436246,02775210;Q1;95;Environmental Science (miscellaneous) (Q1),Ecology (Q2),Environmental Chemistry (Q2)
4207;38539;Animal Welfare;journal;9627286;Q1;74;Animal Science and Zoology (Q1),Veterinary (miscellaneous) (Q1),Biochemistry,Genetics and Molecular Biology (miscellaneous) (Q2)
4208;17123;Journal of the American Veterinary Medical Association;journal;00031488,1943569X;Q1;124;Veterinary (miscellaneous) (Q1)
4209;14776;School Psychology Quarterly;journal;10453830,19391560;Q1;0;Education (Q1),Developmental and Educational Psychology (Q2)
4210;24100;Acta Arithmetica;journal;17306264,00651040;Q2;43;Algebra and Number Theory (Q2)
4211;26779;Artificial Organs;journal;15251594,0160564X;Q1;83;Medicine (miscellaneous) (Q1),Bioengineering (Q2),Biomaterials (Q2),Biomedical Engineering (Q2)
4212;15184;Duke Law Journal;journal;127086;Q1;48;Law (Q1)
