Rank;Sourceid;Title;Type;Issn;SJR Best Quartile;H index;Categories
1916;25441;Cardiovascular Diabetology;journal;14752840;Q1;96;Cardiology and Cardiovascular Medicine (Q1),Endocrinology,Diabetes and Metabolism (Q1)
1917;22383;International Journal of Medical Microbiology;journal;14384221,16180610;Q1;101;Infectious Diseases (Q1),Medicine (miscellaneous) (Q1),Microbiology (Q1),Microbiology (medical) (Q1)
1918;23454;Journal of Applied Physiology;journal;87507587,15221600;Q1;251;Medicine (miscellaneous) (Q1),Physiology (Q1),Physiology (medical) (Q1),Sports Science (Q1)
1919;12719;Journal of Nutritional Biochemistry;journal;9552863,18734847;Q1;147;Biochemistry (Q1),Clinical Biochemistry (Q1),Endocrinology,Diabetes and Metabolism (Q1),Nutrition and Dietetics (Q1),Molecular Biology (Q2)
1920;26405;SIAM Journal on Control and Optimization;journal;10957138,03630130;Q1;124;Applied Mathematics (Q1),Control and Optimization (Q1)
1921;23826;Journal of Cardiac Failure;journal;10719164,15328410;Q1;117;Cardiology and Cardiovascular Medicine (Q1)
1922;28708;National Tax Journal;journal;19447477,00280280;Q1;61;Accounting (Q1),Economics and Econometrics (Q1),Finance (Q1)
1923;13744;JARO - Journal of the Association for Research in Otolaryngology;journal;14387573,15253960;Q1;82;Otorhinolaryngology (Q1),Sensory Systems (Q1)
1924;23357;Atmospheric Environment;journal;13522310,18732840;Q1;270;Atmospheric Science (Q1),Environmental Science (miscellaneous) (Q1)
1925;15477;Biotechnology and Bioengineering;journal;63592,10970290;Q1;206;Applied Microbiology and Biotechnology (Q1),Bioengineering (Q1),Biotechnology (Q1)
1926;25286;Bulletin des Sciences Mathematiques;journal;74497;Q1;37;Mathematics (miscellaneous) (Q1)
1927;16315;Fuel Processing Technology;journal;3783820;Q1;168;Chemical Engineering (miscellaneous) (Q1),Energy Engineering and Power Technology (Q1),Fuel Technology (Q1)
1928;144977;Homicide Studies;journal;10887679;Q1;51;Law (Q1),Pathology and Forensic Medicine (Q1),Psychology (miscellaneous) (Q1)
1929;25031;Mineralium Deposita;journal;264598,14321866;Q1;104;Geochemistry and Petrology (Q1),Geophysics (Q1)
1930;14122;Economic Development and Cultural Change;journal;130079,15392988;Q1;80;Development (Q1),Economics and Econometrics (Q1)
1931;4400151701;Journal of Exposure Science and Environmental Epidemiology;journal;1559064X,15590631;Q1;101;Pollution (Q1),Public Health,Environmental and Occupational Health (Q1),Toxicology (Q1),Epidemiology (Q2)
1932;25294;Journal of Cystic Fibrosis;journal;15691993,18735010;Q1;86;Pediatrics,Perinatology and Child Health (Q1),Pulmonary and Respiratory Medicine (Q1)
1933;22281;Reading and Writing;journal;9224777,15730905;Q1;87;Education (Q1),Linguistics and Language (Q1),Neuropsychology and Physiological Psychology (Q1),Speech and Hearing (Q1)
1934;21100463801;Annals of the American Association of Geographers;journal;24694460,24694450;Q1;130;Earth-Surface Processes (Q1),Geography,Planning and Development (Q1)
1935;17500155105;Emotion Review;journal;17540747,17540740;Q1;84;Arts and Humanities (miscellaneous) (Q1),Experimental and Cognitive Psychology (Q1),Social Psychology (Q1)
1936;23411;Journal of Industrial Ecology;journal;10881980,15309290;Q1;123;Economics and Econometrics (Q1),Environmental Science (miscellaneous) (Q1),Social Sciences (miscellaneous) (Q1)
1937;23709;Journal of Medical Internet Research;journal;14394456,14388870;Q1;178;Health Informatics (Q1)
1938;21100200831;Annals of Intensive Care;journal;21105820;Q1;68;Critical Care and Intensive Care Medicine (Q1)
1939;28289;Current Opinion in Gastroenterology;journal;2671379,15317056;Q1;91;Gastroenterology (Q1)
1940;13300154706;Journal of the Association for Information Systems;journal;15369323;Q1;90;Computer Science Applications (Q1),Information Systems (Q1)
1941;26378;Proceedings of the Royal Society of Edinburgh Section A: Mathematics;journal;14737124,03082110;Q1;61;Mathematics (miscellaneous) (Q1)
1942;12175;Climate Research;journal;16161572,0936577X;Q1;116;Atmospheric Science (Q1),Environmental Chemistry (Q1),Environmental Science (miscellaneous) (Q1)
1943;25956;ESAIM: Mathematical Modelling and Numerical Analysis;journal;28047214,28227840;Q1;75;Analysis (Q1),Applied Mathematics (Q1),Modeling and Simulation (Q1),Numerical Analysis (Q1)
1944;16733;IEEE Transactions on Medical Imaging;journal;02780062,1558254X;Q1;246;Computer Science Applications (Q1),Electrical and Electronic Engineering (Q1),Radiological and Ultrasound Technology (Q1),Software (Q1)
1945;14398;International Journal of Solids and Structures;journal;207683;Q1;188;Applied Mathematics (Q1),Condensed Matter Physics (Q1),Materials Science (miscellaneous) (Q1),Mechanical Engineering (Q1),Mechanics of Materials (Q1),Modeling and Simulation (Q1)
1946;4000152132;International Journal of Biostatistics;journal;15574679;Q1;41;Medicine (miscellaneous) (Q1),Statistics and Probability (Q1),Statistics,Probability and Uncertainty (Q1)
1947;13124;Trauma,Violence,and Abuse;journal;15248380,15528320;Q1;101;Applied Psychology (Q1),Health (social science) (Q1),Public Health,Environmental and Occupational Health (Q1),Social Work (Q1)
1948;5700165148;European Constitutional Law Review;journal;15740196;Q1;30;Law (Q1)
1949;130165;Journal of Integrative Plant Biology;journal;16729072,17447910;Q1;101;Biochemistry (Q1),Biochemistry,Genetics and Molecular Biology (miscellaneous) (Q1),Plant Science (Q1)
1950;13442;Psychological Assessment;journal;1939134X,10403590;Q1;161;Clinical Psychology (Q1),Psychiatry and Mental Health (Q1)
1951;13069;Psycho-Oncology;journal;10579249,10991610;Q1;152;Experimental and Cognitive Psychology (Q1),Oncology (Q1),Psychiatry and Mental Health (Q1)
1952;26554;Advances in Physical Organic Chemistry;book series;653160;Q1;30;Organic Chemistry (Q1),Physical and Theoretical Chemistry (Q1)
1953;19990;International Journal of Industrial Organization;journal;1677187;Q1;91;Aerospace Engineering (Q1),Industrial and Manufacturing Engineering (Q1),Industrial Relations (Q1),Strategy and Management (Q1)
1954;23947;Journal of Multivariate Analysis;journal;0047259X,10957243;Q1;84;Numerical Analysis (Q1),Statistics and Probability (Q1),Statistics,Probability and Uncertainty (Q1)
1955;24602;Aquatic Toxicology;journal;0166445X,18791514;Q1;157;Aquatic Science (Q1),Health,Toxicology and Mutagenesis (Q1)
1956;19900191716;Reviews in Aquaculture;journal;17535131,17535120;Q1;72;Aquatic Science (Q1),Ecology (Q1),Management,Monitoring,Policy and Law (Q1)
1957;18136;Applied Soft Computing Journal;journal;15684946;Q1;171;Software (Q1)
1958;12277;Management Accounting Research;journal;10445005,10961220;Q1;96;Accounting (Q1),Finance (Q1),Information Systems and Management (Q1)
1959;24657;Chemosphere;journal;456535;Q1;288;Chemistry (miscellaneous) (Q1),Environmental Chemistry (Q1),Medicine (miscellaneous) (Q1)
1960;28110;BMC Medical Research Methodology;journal;14712288;Q1;149;Health Informatics (Q1),Epidemiology (Q2)
1961;15184;Duke Law Journal;journal;127086;Q1;48;Law (Q1)
1962;17591;Law and Society Review;journal;239216,15405893;Q1;83;Law (Q1),Sociology and Political Science (Q1)
1963;12344;Scandinavian Journal of Work,Environment and Health;journal;03553140,1795990X;Q1;115;Public Health,Environmental and Occupational Health (Q1)
1964;12852;Clinical Psychology and Psychotherapy;journal;10633995,10990880;Q1;86;Clinical Psychology (Q1),Medicine (miscellaneous) (Q1)
1965;25801;Carbohydrate Polymers;journal;18791344,01448620;Q1;251;Materials Chemistry (Q1),Organic Chemistry (Q1),Polymers and Plastics (Q1)
1966;27437;Communications in Mathematical Physics;journal;14320916,00103620;Q1;148;Mathematical Physics (Q1),Statistical and Nonlinear Physics (Q1)
1967;4700152872;Journal of NeuroImmune Pharmacology;journal;15571890,15571900;Q1;83;Immunology and Allergy (Q1),Pharmacology (Q1),Immunology (Q2),Neuroscience (miscellaneous) (Q2)
1968;19700168103;mAbs;journal;19420870,19420860;Q1;96;Immunology and Allergy (Q1),Immunology (Q2)
1969;21741;Behavior Genetics;journal;18244,15733297;Q1;100;Ecology,Evolution,Behavior and Systematics (Q1),Genetics (Q2),Genetics (clinical) (Q2)
1970;5100155103;Journal of Informetrics;journal;17511577;Q1;83;Applied Mathematics (Q1),Computer Science Applications (Q1),Library and Information Sciences (Q1),Management Science and Operations Research (Q1),Modeling and Simulation (Q1),Statistics and Probability (Q1)
1971;16646;Planta;journal;14322048,00320940;Q1;176;Plant Science (Q1),Genetics (Q2)
1972;15559;American Politics Research;journal;15523373,1532673X;Q1;58;Sociology and Political Science (Q1)
1973;20448;International Journal of Heat and Mass Transfer;journal;179310;Q1;236;Condensed Matter Physics (Q1),Fluid Flow and Transfer Processes (Q1),Mechanical Engineering (Q1)
1974;5000153402;Journal of Marketing Theory and Practice;journal;10696679;Q1;56;Marketing (Q1)
1975;16188;Journal of the International Neuropsychological Society;journal;13556177,14697660;Q1;140;Clinical Psychology (Q1),Neurology (clinical) (Q1),Psychiatry and Mental Health (Q1),Neuroscience (miscellaneous) (Q2)
1976;20264;Microbes and Infection;journal;1769714X,12864579;Q1;151;Infectious Diseases (Q1),Microbiology (Q1),Immunology (Q2)
1977;18069;Neurosurgery;journal;15244040,0148396X;Q1;215;Neurology (clinical) (Q1),Surgery (Q1)
1978;21100242403;Redox Biology;journal;22132317;Q1;120;Biochemistry (Q1),Clinical Biochemistry (Q1),Organic Chemistry (Q1)
1979;18403;Apoptosis : an international journal on programmed cell death;journal;13608185,1573675X;Q1;122;Biochemistry (medical) (Q1),Clinical Biochemistry (Q1),Pharmaceutical Science (Q1),Pharmacology (Q1),Cancer Research (Q2),Cell Biology (Q2)
1980;22030;Canadian Geotechnical Journal;journal;12086010,00083670;Q1;138;Civil and Structural Engineering (Q1),Geotechnical Engineering and Engineering Geology (Q1)
1981;20058;Innovative Food Science and Emerging Technologies;journal;14668564;Q1;130;Chemistry (miscellaneous) (Q1),Food Science (Q1),Industrial and Manufacturing Engineering (Q1)
1982;17581;Journal of Biochemistry;journal;0021924X,17562651;Q1;124;Biochemistry (Q1),Medicine (miscellaneous) (Q1),Molecular Biology (Q2)
1983;5800207503;Future Microbiology;journal;17460921,17460910;Q1;96;Microbiology (Q1),Microbiology (medical) (Q1)
1984;28457;Computational Mechanics;journal;14320924,01787680;Q1;114;Applied Mathematics (Q1),Computational Mathematics (Q1),Computational Mechanics (Q1),Computational Theory and Mathematics (Q1),Mechanical Engineering (Q1),Ocean Engineering (Q1)
1985;24481;Bulletin of the London Mathematical Society;journal;14692120,00246090;Q1;47;Mathematics (miscellaneous) (Q1)
1986;19849;Current Opinion in Nephrology and Hypertension;journal;14736543,10624820;Q1;104;Internal Medicine (Q1),Nephrology (Q1)
1987;145746;Agronomy for Sustainable Development;journal;17730155,17740750;Q1;129;Agronomy and Crop Science (Q1),Environmental Engineering (Q1)
1988;13249;Nonlinear Analysis,Theory,Methods and Applications;journal;0362546X;Q1;132;Analysis (Q1),Applied Mathematics (Q1)
1989;14091;Development and Change;journal;14677660,0012155X;Q1;101;Development (Q1)
1990;21100216569;Frontiers in Psychiatry;journal;16640640;Q1;96;Psychiatry and Mental Health (Q1)
1991;16922;Labour Economics;journal;9275371;Q1;85;Economics and Econometrics (Q1),Organizational Behavior and Human Resource Management (Q1)
1992;23019;Prevention Science;journal;13894986,15736700;Q1;94;Public Health,Environmental and Occupational Health (Q1)
1993;22378;Vascular Pharmacology;journal;18793649,15371890;Q1;105;Molecular Medicine (Q1),Pharmacology (Q1),Physiology (Q1)
1994;14250;Australian and New Zealand Journal of Psychiatry;journal;48674,14401614;Q1;129;Medicine (miscellaneous) (Q1),Psychiatry and Mental Health (Q1)
1995;36513;BMC Infectious Diseases;journal;14712334;Q1;122;Infectious Diseases (Q1)
1996;4700152270;State Politics and Policy Quarterly;journal;15324400;Q1;45;Arts and Humanities (miscellaneous) (Q1),Political Science and International Relations (Q1)
1997;21100237201;Transportmetrica A: Transport Science;journal;23249943,23249940;Q1;47;Engineering (miscellaneous) (Q1),Transportation (Q1)
1998;27457;Contemporary Physics;journal;107514,13665812;Q1;62;Physics and Astronomy (miscellaneous) (Q1)
1999;19705;FEMS Microbiology Ecology;journal;1686496,15746941;Q1;172;Applied Microbiology and Biotechnology (Q1),Ecology (Q1),Microbiology (Q1)
2000;16220;Journal of Law and Economics;journal;15375285,00222190;Q1;88;Economics and Econometrics (Q1),Law (Q1)
2001;21100349562;Aging and Disease;journal;21525250;Q1;72;Geriatrics and Gerontology (Q1),Neurology (clinical) (Q1),Pathology and Forensic Medicine (Q1),Cell Biology (Q2)
2002;130164;Journal of Neural Engineering;journal;17412560;Q1;126;Biomedical Engineering (Q1),Cellular and Molecular Neuroscience (Q2)
2003;19700186336;Psychology of Violence;journal;21520828,2152081X;Q1;52;Applied Psychology (Q1),Health (social science) (Q1),Social Psychology (Q1)
2004;25523;Diabetes/Metabolism Research and Reviews;journal;15207552,15207560;Q1;124;Endocrinology (Q1),Endocrinology,Diabetes and Metabolism (Q1),Internal Medicine (Q1)
2005;15578;European Psychiatry;journal;9249338,17783585;Q1;106;Psychiatry and Mental Health (Q1)
2006;25040;INFORMS Journal on Computing;journal;10919856,15265530;Q1;85;Computer Science Applications (Q1),Information Systems (Q1),Management Science and Operations Research (Q1),Software (Q1)
2007;17545;Law and Human Behavior;journal;01477307,1573661X;Q1;105;Arts and Humanities (miscellaneous) (Q1),Law (Q1),Psychiatry and Mental Health (Q1),Psychology (miscellaneous) (Q1)
2008;13241;Nutrition,Metabolism and Cardiovascular Diseases;journal;15903729,09394750;Q1;112;Cardiology and Cardiovascular Medicine (Q1),Endocrinology,Diabetes and Metabolism (Q1),Medicine (miscellaneous) (Q1),Nutrition and Dietetics (Q1)
2009;26830;Deep-Sea Research Part I: Oceanographic Research Papers;journal;9670637;Q1;133;Aquatic Science (Q1),Oceanography (Q1)
2010;17500154721;Parasites and Vectors;journal;17563305;Q1;102;Infectious Diseases (Q1),Parasitology (Q1)
2011;145480;Environmental Health: A Global Access Science Source;journal;1476069X;Q1;107;Health,Toxicology and Mutagenesis (Q1),Medicine (miscellaneous) (Q1),Public Health,Environmental and Occupational Health (Q1)
2012;28686;International Journal of Hospitality Management;journal;2784319;Q1;151;Strategy and Management (Q1),Tourism,Leisure and Hospitality Management (Q1)
2013;13222;European Journal of Pain;journal;10903801,15322150;Q1;121;Anesthesiology and Pain Medicine (Q1),Medicine (miscellaneous) (Q1)
2014;19400157006;Judgment and Decision Making;journal;19302975;Q1;68;Applied Psychology (Q1),Decision Sciences (miscellaneous) (Q1),Economics and Econometrics (Q1)
2015;22504;Canadian Journal of Cardiology;journal;19167075,0828282X;Q1;104;Cardiology and Cardiovascular Medicine (Q1)
2016;16274;Journal of Constructional Steel Research;journal;0143974X;Q1;122;Building and Construction (Q1),Civil and Structural Engineering (Q1),Mechanics of Materials (Q1),Metals and Alloys (Q1)
2017;26268;Rock Mechanics and Rock Engineering;journal;7232632;Q1;122;Civil and Structural Engineering (Q1),Geology (Q1),Geotechnical Engineering and Engineering Geology (Q1)
2018;17517;IUBMB Life;journal;15216543,15216550;Q1;125;Biochemistry (Q1),Clinical Biochemistry (Q1),Cell Biology (Q2),Genetics (Q2),Molecular Biology (Q2)
2019;22116;Tribology International;journal;0301679X;Q1;140;Mechanical Engineering (Q1),Mechanics of Materials (Q1),Surfaces and Interfaces (Q1),Surfaces,Coatings and Films (Q1)
2020;20594;Engineering Fracture Mechanics;journal;137944;Q1;149;Materials Science (miscellaneous) (Q1),Mechanical Engineering (Q1),Mechanics of Materials (Q1)
2021;12538;European Journal of Clinical Nutrition;journal;9543007,14765640;Q1;173;Medicine (miscellaneous) (Q1),Nutrition and Dietetics (Q1)
2022;20805;Immunobiology;journal;18783279,01712990;Q1;102;Hematology (Q1),Immunology and Allergy (Q1),Immunology (Q2)
2023;144987;Journal of Financial Stability;journal;15723089;Q1;64;Economics,Econometrics and Finance (miscellaneous) (Q1),Finance (Q1)
2024;5300152707;Journal of Genetics and Genomics;journal;16738527;Q2;70;Genetics (Q2),Molecular Biology (Q2)
2025;21100214102;Frontiers in Pharmacology;journal;16639812;Q1;129;Pharmacology (Q1),Pharmacology (medical) (Q1)
2026;14823;Social Cognition;journal;0278016X;Q1;84;Developmental and Educational Psychology (Q1),Social Psychology (Q1)
2027;17180;Animal Conservation;journal;13679430,14691800;Q1;94;Ecology (Q1),Nature and Landscape Conservation (Q1)
2028;14400;European Journal of Communication;journal;2673231,14603705;Q1;69;Communication (Q1),Linguistics and Language (Q1)
2029;16745;Journal of Neuroendocrinology;journal;13652826,09538190;Q1;123;Endocrine and Autonomic Systems (Q1),Endocrinology (Q1),Endocrinology,Diabetes and Metabolism (Q1),Cellular and Molecular Neuroscience (Q2)
2030;10600153309;PLoS ONE;journal;19326203;Q1;404;Agricultural and Biological Sciences (miscellaneous) (Q1),Biochemistry,Genetics and Molecular Biology (miscellaneous) (Q1),Medicine (miscellaneous) (Q1)
2031;14779;School Psychology Review;journal;2796015;Q1;100;Developmental and Educational Psychology (Q1),Education (Q1)
2032;16925;American Journal of Community Psychology;journal;910562,15732770;Q1;125;Applied Psychology (Q1),Health (social science) (Q1),Public Health,Environmental and Occupational Health (Q1),Social Work (Q1)
2033;29003;Experimental Gerontology;journal;5315565;Q1;151;Biochemistry (Q1),Endocrinology (Q1),Aging (Q2),Cell Biology (Q2),Genetics (Q2),Molecular Biology (Q2)
2034;16249;Journal of Behavior Therapy and Experimental Psychiatry;journal;18737943,00057920;Q1;86;Arts and Humanities (miscellaneous) (Q1),Clinical Psychology (Q1),Experimental and Cognitive Psychology (Q1),Psychiatry and Mental Health (Q1)
2035;25337;Neurogastroenterology and Motility;journal;13652982,13501930;Q1;120;Gastroenterology (Q1),Physiology (Q1),Endocrine and Autonomic Systems (Q2)
2036;17843;Radiographics;journal;15271323,02715330;Q1;193;Medicine (miscellaneous) (Q1),Radiology,Nuclear Medicine and Imaging (Q1)
2037;13821;Current Opinion in Ophthalmology;journal;10408738,15317020;Q1;95;Medicine (miscellaneous) (Q1),Ophthalmology (Q1)
2038;24039;Food Chemistry;journal;18737072,03088150;Q1;302;Analytical Chemistry (Q1),Food Science (Q1),Medicine (miscellaneous) (Q1)
2039;5600155055;Review of Public Personnel Administration;journal;0734371X;Q1;54;Organizational Behavior and Human Resource Management (Q1),Public Administration (Q1)
2040;14072;Scandinavian Journal of Statistics;journal;14679469,03036900;Q1;67;Statistics and Probability (Q1),Statistics,Probability and Uncertainty (Q1)
2041;14567;Technometrics;journal;15372723,00401710;Q1;87;Applied Mathematics (Q1),Modeling and Simulation (Q1),Statistics and Probability (Q1)
2042;16005;Journal of Sleep Research;journal;13652869,09621110;Q1;132;Medicine (miscellaneous) (Q1),Behavioral Neuroscience (Q2),Cognitive Neuroscience (Q2)
2043;16916;Physical Therapy;journal;319023,15386724;Q1;169;Physical Therapy,Sports Therapy and Rehabilitation (Q1)
2044;22965;Journal of Personal Selling and Sales Management;journal;15577813,08853130;Q1;75;Human Factors and Ergonomics (Q1),Management of Technology and Innovation (Q1)
2045;29451;Aggression and Violent Behavior;journal;13591789;Q1;121;Clinical Psychology (Q1),Pathology and Forensic Medicine (Q1),Psychiatry and Mental Health (Q1)
2046;19700180907;Environmental Microbiology Reports;journal;17582229;Q1;81;Agricultural and Biological Sciences (miscellaneous) (Q1),Ecology,Evolution,Behavior and Systematics (Q1)
2047;17975;NeuroMolecular Medicine;journal;15351084,15591170;Q1;79;Molecular Medicine (Q1),Neurology (Q1),Cellular and Molecular Neuroscience (Q2)
2048;27137;Celestial Mechanics and Dynamical Astronomy;journal;15729478,09232960;Q1;61;Applied Mathematics (Q1),Computational Mathematics (Q1),Mathematical Physics (Q1),Modeling and Simulation (Q1),Astronomy and Astrophysics (Q2),Space and Planetary Science (Q2)
2049;24417;Journal of Geology;journal;221376,15375269;Q1;108;Geology (Q1)
2050;18517;Cytometry,Part A : the journal of the International Society for Analytical Cytology;journal;15524922,15524930;Q1;101;Histology (Q1),Pathology and Forensic Medicine (Q1),Cell Biology (Q2)
2051;14726;Technovation;journal;1664972;Q1;150;Engineering (miscellaneous) (Q1),Management of Technology and Innovation (Q1)
2052;18000156704;Mathematical Thinking and Learning;journal;15327833,10986070;Q1;31;Developmental and Educational Psychology (Q1),Education (Q1),Mathematics (miscellaneous) (Q1)
2053;14539;Developmental Psychobiology;journal;121630,10982302;Q1;101;Developmental and Educational Psychology (Q1),Behavioral Neuroscience (Q2),Developmental Biology (Q2),Developmental Neuroscience (Q2)
2054;21100206251;Journal of Trauma and Acute Care Surgery;journal;21630755,21630760;Q1;203;Critical Care and Intensive Care Medicine (Q1),Surgery (Q1)
2055;4000150501;TESOL Quarterly;journal;398322;Q1;112;Education (Q1),Linguistics and Language (Q1)
2056;17401;Current Protein and Peptide Science;journal;13892037,18755550;Q1;92;Biochemistry (Q1),Medicine (miscellaneous) (Q1),Cell Biology (Q2),Molecular Biology (Q2)
2057;23911;Analytica Chimica Acta;journal;32670,18734324;Q1;224;Analytical Chemistry (Q1),Biochemistry (Q1),Environmental Chemistry (Q1),Spectroscopy (Q1)
2058;130087;Annual Review of Applied Linguistics;book series;2671905;Q1;58;Linguistics and Language (Q1),Psychology (miscellaneous) (Q1)
2059;20764;Educational Technology Research and Development;journal;10421629,15566500;Q1;101;Education (Q1)
2060;28988;Journal of Economics and Management Strategy;journal;15309134,10586410;Q1;77;Business,Management and Accounting (miscellaneous) (Q1),Economics and Econometrics (Q1),Management of Technology and Innovation (Q1),Strategy and Management (Q1)
2061;13517;Ultrasonics Sonochemistry;journal;13504177,18732830;Q1;156;Acoustics and Ultrasonics (Q1),Chemical Engineering (miscellaneous) (Q1),Radiology,Nuclear Medicine and Imaging (Q1)
2062;21129;European Spine Journal;journal;9406719,14320932;Q1;155;Orthopedics and Sports Medicine (Q1),Surgery (Q1)
2063;19200156910;Journal of Symplectic Geometry;journal;15275256,15402350;Q1;20;Geometry and Topology (Q1)
2064;29251;Plasma Physics and Controlled Fusion;journal;13616587,07413340;Q1;116;Condensed Matter Physics (Q1),Nuclear Energy and Engineering (Q1)
2065;21790;Antiviral Therapy;journal;20402058,13596540;Q1;91;Infectious Diseases (Q1),Pharmacology (Q1),Pharmacology (medical) (Q1)
2066;12122;Behavioral Neuroscience;journal;19390084,07357040;Q2;146;Behavioral Neuroscience (Q2)
2067;15011;Current Psychiatry Reports;journal;15351645,15233810;Q1;102;Psychiatry and Mental Health (Q1)
2068;23814;Journal of Algebra;journal;00218693,1090266X;Q1;79;Algebra and Number Theory (Q1)
2069;25005;Natural Language Semantics;journal;0925854X;Q1;51;Linguistics and Language (Q1),Philosophy (Q1)
2070;27614;Resources and Energy Economics;journal;9287655;Q1;78;Economics and Econometrics (Q1)
2071;19900191610;Bayesian Analysis;journal;19316690,19360980;Q1;62;Applied Mathematics (Q1),Statistics and Probability (Q1)
2072;19723;Harmful Algae;journal;15689883;Q1;106;Aquatic Science (Q1),Plant Science (Q1)
2073;13688;Applied Thermal Engineering;journal;13594311;Q1;191;Energy Engineering and Power Technology (Q1),Industrial and Manufacturing Engineering (Q1)
2074;76104;Bulletin Geodesique;journal;74632;Q1;0;Computers in Earth Sciences (Q1),Geochemistry and Petrology (Q1),Geophysics (Q1),Developmental Biology (Q2)
2075;18446;Cell and Tissue Research;journal;14320878,0302766X;Q1;152;Histology (Q1),Pathology and Forensic Medicine (Q1),Cell Biology (Q2)
2076;24443;Construction and Building Materials;journal;9500618;Q1;230;Building and Construction (Q1),Civil and Structural Engineering (Q1),Materials Science (miscellaneous) (Q1)
2077;13498;Developmental Neuropsychology;journal;15326942,87565640;Q1;104;Developmental and Educational Psychology (Q1),Neuropsychology and Physiological Psychology (Q1)
2078;22738;Philosophy and Public Affairs;journal;10884963,00483920;Q1;77;History and Philosophy of Science (Q1),Political Science and International Relations (Q1),Social Sciences (miscellaneous) (Q1)
2079;27545;European Physical Journal C;journal;14346052,14346040;Q1;188;Engineering (miscellaneous) (Q1),Physics and Astronomy (miscellaneous) (Q1)
2080;17511;Glycobiology;journal;9596658,14602423;Q1;138;Biochemistry (Q1)
2081;21100215107;Frontiers in Physiology;journal;1664042X;Q1;140;Physiology (Q1),Physiology (medical) (Q2)
2082;19419;Computers in Human Behavior;journal;7475632;Q1;226;Arts and Humanities (miscellaneous) (Q1),Human-Computer Interaction (Q1),Psychology (miscellaneous) (Q1)
2083;21100394090;Infectious Diseases of Poverty;journal;20499957;Q1;53;Infectious Diseases (Q1),Medicine (miscellaneous) (Q1),Public Health,Environmental and Occupational Health (Q1)
2084;21594;Systematic Entomology;journal;13653113,03076970;Q1;74;Ecology,Evolution,Behavior and Systematics (Q1),Insect Science (Q1)
2085;19717;Food Microbiology;journal;7400020,10959998;Q1;137;Food Science (Q1),Microbiology (Q1)
2086;26781;Bone Marrow Transplantation;journal;2683369,14765365;Q1;138;Hematology (Q1),Transplantation (Q1)
2087;21100216571;Frontiers in Psychology;journal;16641078;Q1;157;Psychology (miscellaneous) (Q1)
2088;26393;Organic Geochemistry;journal;1466380;Q1;150;Geochemistry and Petrology (Q1)
2089;22890;Political Studies;journal;323217,14679248;Q1;96;Sociology and Political Science (Q1)
2090;29311;Current Cancer Drug Targets;journal;15680096,18735580;Q1;99;Drug Discovery (Q1),Pharmacology (Q1),Cancer Research (Q2)
2091;20783;Expert Review of Vaccines;journal;14760584,17448400;Q1;97;Drug Discovery (Q1),Molecular Medicine (Q1),Pharmacology (Q1),Immunology (Q2)
2092;3900148215;Language Variation and Change;journal;9543945;Q1;54;Education (Q1),Linguistics and Language (Q1)
2093;68935;Nutrition Research Reviews;journal;9544224,14752700;Q1;95;Medicine (miscellaneous) (Q1),Nutrition and Dietetics (Q1)
2094;17598;Journal of Cellular Biochemistry;journal;7302312,10974644;Q1;180;Biochemistry (Q1),Cell Biology (Q2),Molecular Biology (Q2)
2095;23890;Terra Nova;journal;13653121,09544880;Q1;98;Geology (Q1)
2096;23675;Artificial Intelligence;journal;43702;Q1;161;Artificial Intelligence (Q1),Linguistics and Language (Q1)
2097;17470;Structural Safety;journal;1674730;Q1;108;Building and Construction (Q1),Civil and Structural Engineering (Q1),Safety,Risk,Reliability and Quality (Q1)
2098;23255;Marine Chemistry;journal;3044203;Q1;143;Chemistry (miscellaneous) (Q1),Environmental Chemistry (Q1),Oceanography (Q1),Water Science and Technology (Q1)
2099;4400151705;Ocean Science;journal;18120792,18120780;Q1;65;Oceanography (Q1),Paleontology (Q1)
2100;19692;Economics of Education Review;journal;2727757;Q1;96;Economics and Econometrics (Q1),Education (Q1)
2101;19700201681;Environmental Innovation and Societal Transitions;journal;22104224;Q1;69;Environmental Science (miscellaneous) (Q1),Renewable Energy,Sustainability and the Environment (Q1),Social Sciences (miscellaneous) (Q1)
2102;28081;Gene Therapy;journal;9697128,14765462;Q2;169;Genetics (Q2),Molecular Biology (Q2),Molecular Medicine (Q2)
2103;14005;Paleobiology;journal;948373,19385331;Q1;99;Agricultural and Biological Sciences (miscellaneous) (Q1),Ecology (Q1),Ecology,Evolution,Behavior and Systematics (Q1),Paleontology (Q1)
2104;14283;Proteins: Structure,Function and Bioinformatics;journal;10970134,08873590;Q1;203;Biochemistry (Q1),Molecular Biology (Q2),Structural Biology (Q2)
2105;31405;Journal of Archaeological Science;journal;3054403,10959238;Q1;144;Archeology (Q1),Archeology (arts and humanities) (Q1),History (Q1)
2106;21679;Journal of Gastrointestinal Surgery;journal;1091255X,18734626;Q1;139;Gastroenterology (Q1),Surgery (Q1)
2107;12628;Oral Oncology;journal;18790593,13688380;Q1;128;Oncology (Q1),Oral Surgery (Q1),Cancer Research (Q2)
2108;19700175114;Frontiers in Integrative Neuroscience;journal;16625145;Q1;71;Sensory Systems (Q1),Cognitive Neuroscience (Q2),Cellular and Molecular Neuroscience (Q3)
2109;4900152303;Global Environmental Politics;journal;15263800;Q1;67;Management,Monitoring,Policy and Law (Q1)
