Rank;Sourceid;Title;Type;Issn;SJR Best Quartile;H index;Categories
431;24674;Oikos;journal;16000706,00301300;Q1;195;Ecology,Evolution,Behavior and Systematics (Q1)
432;15402;Journal of Child Psychology and Psychiatry and Allied Disciplines;journal;219630,14697610;Q1;234;Developmental and Educational Psychology (Q1),Pediatrics,Perinatology and Child Health (Q1),Psychiatry and Mental Health (Q1)
433;18579;Mechanisms of Development;journal;18726356,09254770;Q1;0;Developmental Biology (Q1),Embryology (Q1)
434;25870;Geochimica et Cosmochimica Acta;journal;00167037,0046564X;Q1;268;Geochemistry and Petrology (Q1)
435;12211;Journal of Bone and Mineral Research;journal;15234681,08840430;Q1;262;Endocrinology,Diabetes and Metabolism (Q1),Orthopedics and Sports Medicine (Q1)
436;28181;Journal of Consumer Psychology;journal;15327663,10577410;Q1;130;Applied Psychology (Q1),Marketing (Q1)
437;13482;Monthly Weather Review;journal;15200493,00270640;Q1;198;Atmospheric Science (Q1)
438;19409;Advanced Drug Delivery Reviews;journal;0169409X,18728294;Q1;348;Pharmaceutical Science (Q1)
439;13923;Hippocampus;journal;10981063,10509630;Q1;167;Cognitive Neuroscience (Q1)
440;17822;Conservation Biology;journal;15231739,08888890;Q1;241;Ecology (Q1),Ecology,Evolution,Behavior and Systematics (Q1),Medicine (miscellaneous) (Q1),Nature and Landscape Conservation (Q1)
441;14194;Games and Economic Behavior;journal;10902473,08998260;Q1;102;Economics and Econometrics (Q1),Finance (Q1)
442;26371;Natural Product Reports;journal;2650568,14604752;Q1;200;Biochemistry (Q1),Drug Discovery (Q1),Organic Chemistry (Q1)
443;20356;Reviews in Medical Virology;journal;10529276,10991650;Q1;102;Infectious Diseases (Q1),Virology (Q1)
444;18422;Biology of the Cell;journal;02484900,1768322X;Q1;92;Cell Biology (Q1),Medicine (miscellaneous) (Q1)
445;14272;Stem Cells;journal;10665099,15494920;Q1;245;Cell Biology (Q1),Developmental Biology (Q1),Medicine (miscellaneous) (Q1),Molecular Medicine (Q1)
446;22570;Cardiovascular Research;journal;17553245,00086360;Q1;234;Cardiology and Cardiovascular Medicine (Q1),Physiology (Q1),Physiology (medical) (Q1)
447;14364;British Journal of Psychiatry;journal;71250,14721465;Q1;249;Medicine (miscellaneous) (Q1),Psychiatry and Mental Health (Q1)
448;13564;Educational Psychologist;journal;15326985,00461520;Q1;144;Developmental and Educational Psychology (Q1)
449;6000195389;Developmental Neurobiology;journal;1932846X,19328451;Q1;138;Cellular and Molecular Neuroscience (Q1),Developmental Neuroscience (Q1)
450;18009;Neuropsychologia;journal;18733514,00283930;Q1;221;Behavioral Neuroscience (Q1),Cognitive Neuroscience (Q1),Experimental and Cognitive Psychology (Q1)
451;18017;Neuropsychopharmacology;journal;0893133X,1470634X;Q1;238;Pharmacology (Q1),Psychiatry and Mental Health (Q1)
452;12481;Journal of Engineering Education;journal;10694730,21689830;Q1;119;Education (Q1),Engineering (miscellaneous) (Q1)
453;13602;Philosophical Transactions of the Royal Society B: Biological Sciences;journal;9628436,14712970;Q1;305;Agricultural and Biological Sciences (miscellaneous) (Q1),Biochemistry,Genetics and Molecular Biology (miscellaneous) (Q1)
454;23478;Journal of Physiology;journal;223751,14697793;Q1;261;Physiology (Q1),Sports Science (Q1)
455;12354;Lancet Oncology,The;journal;14702045,14745490;Q1;382;Oncology (Q1)
456;24671;Memoirs of the American Mathematical Society;journal;659266;Q1;69;Applied Mathematics (Q1),Mathematics (miscellaneous) (Q1)
457;25252;Contributions to Mineralogy and Petrology;journal;107999,14320967;Q1;164;Geochemistry and Petrology (Q1),Geophysics (Q1)
458;18663;Organic Electronics;journal;15661199;Q1;112;Biomaterials (Q1),Chemistry (miscellaneous) (Q1),Condensed Matter Physics (Q1),Electrical and Electronic Engineering (Q1),Electronic,Optical and Magnetic Materials (Q1),Materials Chemistry (Q1)
459;15495;Finance and Stochastics;journal;14321122,09492980;Q1;50;Finance (Q1),Statistics and Probability (Q1),Statistics,Probability and Uncertainty (Q1)
460;23352;Journal of Environmental Economics and Management;journal;10960449,00950700;Q1;141;Economics and Econometrics (Q1),Management,Monitoring,Policy and Law (Q1)
461;15984;Journal of Molecular Medicine;journal;9462716,14321440;Q1;152;Drug Discovery (Q1),Genetics (clinical) (Q1),Molecular Medicine (Q1)
462;19671;Current Topics in Microbiology and Immunology;journal;0070217X,21969965;Q1;131;Immunology (Q1),Immunology and Allergy (Q1),Microbiology (Q1),Microbiology (medical) (Q1)
463;15686;GLIA;journal;8941491,10981136;Q1;179;Cellular and Molecular Neuroscience (Q1),Neurology (Q1)
464;18532;Experimental Cell Research;journal;10902422,00144830;Q1;201;Cell Biology (Q1)
465;16685;Journal of Clinical Psychiatry;journal;1606689,15552101;Q1;221;Medicine (miscellaneous) (Q1),Psychiatry and Mental Health (Q1)
466;16242;Journal of Law,Economics,and Organization;journal;14657341,87566220;Q1;75;Economics and Econometrics (Q1),Law (Q1),Organizational Behavior and Human Resource Management (Q1)
467;23247;International Journal of Nonlinear Sciences and Numerical Simulation;journal;15651339,21910290;Q1;60;Applied Mathematics (Q1),Computational Mechanics (Q1),Engineering (miscellaneous) (Q1),Mechanics of Materials (Q1),Modeling and Simulation (Q1),Physics and Astronomy (miscellaneous) (Q1),Statistical and Nonlinear Physics (Q1)
468;25584;Diabetologia;journal;0012186X,14320428;Q1;250;Endocrinology,Diabetes and Metabolism (Q1),Internal Medicine (Q1)
469;14166;Journal of Health Economics;journal;18791646,01676300;Q1;141;Health Policy (Q1),Public Health,Environmental and Occupational Health (Q1)
470;13096;BMC Biology;journal;17417007;Q1;121;Agricultural and Biological Sciences (miscellaneous) (Q1),Biochemistry,Genetics and Molecular Biology (miscellaneous) (Q1),Biotechnology (Q1),Cell Biology (Q1),Developmental Biology (Q1),Ecology,Evolution,Behavior and Systematics (Q1),Physiology (Q1),Plant Science (Q1),Structural Biology (Q1)
471;12198;Journal of Bone and Joint Surgery;journal;15351386,00219360;Q1;290;Medicine (miscellaneous) (Q1),Orthopedics and Sports Medicine (Q1),Sports Science (Q1),Surgery (Q1)
472;26061;Endocrinology;journal;137227,19457170;Q1;275;Endocrinology (Q1)
473;29659;Journal of Structural Biology;journal;10478477,10958660;Q1;156;Structural Biology (Q1)
474;28527;Experimental Economics;journal;15736938,13864160;Q1;62;Economics,Econometrics and Finance (miscellaneous) (Q1)
475;74502;Financial Management;journal;463892;Q1;75;Accounting (Q1),Economics and Econometrics (Q1),Finance (Q1)
476;14906;Progress in Biophysics and Molecular Biology;journal;18731732,00796110;Q1;116;Biophysics (Q1),Molecular Biology (Q1)
477;20220;Journal of Bacteriology;journal;219193,10985530;Q1;265;Microbiology (Q1),Molecular Biology (Q1)
478;29916;Critical Care Medicine;journal;903493,15300293;Q1;294;Critical Care and Intensive Care Medicine (Q1)
479;12213;ACM Transactions on Computer Systems;journal;7342071,15577333;Q1;72;Computer Science (miscellaneous) (Q1)
480;29311;Current Cancer Drug Targets;journal;15680096,18735580;Q1;99;Cancer Research (Q1),Drug Discovery (Q1),Pharmacology (Q1)
481;27947;Geophysical Journal International;journal;0956540X,1365246X;Q1;190;Geochemistry and Petrology (Q1),Geophysics (Q1)
482;28996;Journal of Financial Intermediation;journal;10960473,10429570;Q1;87;Economics and Econometrics (Q1),Finance (Q1)
483;14082;Quarterly Journal of the Royal Meteorological Society;journal;1477870X,00359009;Q1;157;Atmospheric Science (Q1)
484;15049;Biometrika;journal;14643510,00063440;Q1;127;Agricultural and Biological Sciences (miscellaneous) (Q1),Applied Mathematics (Q1),Mathematics (miscellaneous) (Q1),Statistics and Probability (Q1),Statistics,Probability and Uncertainty (Q1)
485;17785;Medical Care;journal;15371948,00257080;Q1;195;Public Health,Environmental and Occupational Health (Q1)
486;21245;International Immunology;journal;14602377,09538180;Q1;143;Immunology (Q1),Medicine (miscellaneous) (Q1)
487;14129;Methods;journal;10462023,10959130;Q1;163;Biochemistry,Genetics and Molecular Biology (miscellaneous) (Q1),Molecular Biology (Q1)
488;23200;Annales de l'Institut Henri Poincare (C) Analyse Non Lineaire;journal;18731430,02941450;Q1;73;Analysis (Q1),Mathematical Physics (Q1)
489;20655;Trends in Cardiovascular Medicine;journal;10501738,18732620;Q1;106;Cardiology and Cardiovascular Medicine (Q1)
490;18537;Journal of Fluid Mechanics;journal;14697645,00221120;Q1;245;Condensed Matter Physics (Q1),Mechanical Engineering (Q1),Mechanics of Materials (Q1)
491;15756;Pediatrics;journal;314005,10984275;Q1;378;Pediatrics,Perinatology and Child Health (Q1)
492;26055;IEEE Transactions on Power Electronics;journal;8858993;Q1;299;Electrical and Electronic Engineering (Q1)
493;19907;Medicinal Research Reviews;journal;1986325,10981128;Q1;141;Drug Discovery (Q1),Molecular Medicine (Q1),Pharmacology (Q1)
494;22900;Research Policy;journal;487333;Q1;271;Engineering (miscellaneous) (Q1),Management of Technology and Innovation (Q1),Management Science and Operations Research (Q1),Strategy and Management (Q1)
495;14511;Current Topics in Developmental Biology;journal;702153,15578933;Q1;107;Cell Biology (Q1),Developmental Biology (Q1)
496;30020;Journal of Organizational Behavior;journal;10991379,08943800;Q1;205;Applied Psychology (Q1),Organizational Behavior and Human Resource Management (Q1),Psychology (miscellaneous) (Q1),Sociology and Political Science (Q1)
497;21100456838;Cell Chemical Biology;journal;24519448,24519460;Q1;198;Biochemistry (Q1),Clinical Biochemistry (Q1),Drug Discovery (Q1),Molecular Biology (Q1),Molecular Medicine (Q1),Pharmacology (Q1)
498;18742;Psychological Medicine;journal;14698978,00332920;Q1;232;Applied Psychology (Q1),Psychiatry and Mental Health (Q1)
499;22478;Journal of Memory and Language;journal;10960821,0749596X;Q1;164;Artificial Intelligence (Q1),Experimental and Cognitive Psychology (Q1),Linguistics and Language (Q1),Neuropsychology and Physiological Psychology (Q1)
500;25755;Precambrian Research;journal;3019268;Q1;185;Geochemistry and Petrology (Q1),Geology (Q1)
501;27423;Advances in Geophysics;book series;652687;Q1;36;Geophysics (Q1)
502;19500157010;Geochemistry,Geophysics,Geosystems;journal;15252027;Q1;156;Geochemistry and Petrology (Q1),Geophysics (Q1)
503;4500151527;Psychology of Learning and Motivation - Advances in Research and Theory;book series;797421;Q1;63;Developmental and Educational Psychology (Q1),Social Psychology (Q1)
504;25829;Probability Theory and Related Fields;journal;1788051,14322064;Q1;83;Analysis (Q1),Statistics and Probability (Q1),Statistics,Probability and Uncertainty (Q1)
505;22845;Radiocarbon;journal;338222;Q1;88;Archeology (arts and humanities) (Q1),Earth and Planetary Sciences (miscellaneous) (Q1)
506;21100228519;JAMA Neurology;journal;21686157,21686150;Q1;257;Neurology (clinical) (Q1)
507;20969;Journal of Machine Learning Research;journal;15337928,15324440;Q1;239;Artificial Intelligence (Q1),Control and Systems Engineering (Q1),Software (Q1),Statistics and Probability (Q1)
508;18945;Journal of Medical Genetics;journal;222593,14686244;Q1;185;Genetics (Q1),Genetics (clinical) (Q1)
509;23915;Analytical Chemistry;journal;15206882,00032700;Q1;356;Analytical Chemistry (Q1)
510;22262;Human Heredity;journal;14230062,00015650;Q1;65;Genetics (Q1),Genetics (clinical) (Q1)
511;16665;Journal of Biological Rhythms;journal;15524531,07487300;Q1;109;Physiology (Q1),Physiology (medical) (Q1)
512;20650;Journal of Management Studies;journal;222380,14676486;Q1;206;Business and International Management (Q1),Management of Technology and Innovation (Q1),Strategy and Management (Q1)
513;23985;Neurobiology of Aging;journal;1974580,15581497;Q1;205;Aging (Q1),Developmental Biology (Q1),Geriatrics and Gerontology (Q1),Neurology (clinical) (Q1),Neuroscience (miscellaneous) (Q1)
514;19667;Current Molecular Medicine;journal;15665240,18755670;Q1;114;Biochemistry (Q1),Medicine (miscellaneous) (Q1),Molecular Biology (Q1),Molecular Medicine (Q1)
515;40944;Genome Biology;journal;14747596;Q1;284;Cell Biology (Q1),Ecology,Evolution,Behavior and Systematics (Q1),Genetics (Q1)
516;16220;Journal of Law and Economics;journal;15375285,00222190;Q1;88;Economics and Econometrics (Q1),Law (Q1)
517;12808;Journal of Educational Psychology;journal;19392176,00220660;Q1;241;Developmental and Educational Psychology (Q1),Education (Q1)
518;24738;Lab on a Chip;journal;14730197,14730190;Q1;234;Biochemistry (Q1),Bioengineering (Q1),Biomedical Engineering (Q1),Chemistry (miscellaneous) (Q1),Nanoscience and Nanotechnology (Q1)
519;29607;Journal of Leukocyte Biology;journal;7415400,19383673;Q1;210;Cell Biology (Q1),Immunology (Q1)
520;16689;Journal of Comparative Neurology;journal;10969861,00219970;Q1;222;Neuroscience (miscellaneous) (Q1)
521;26499;Bulletin of the Geological Society of America;journal;167606,19432674;Q1;171;Geology (Q1)
522;21537;Environmental Science &amp,Technology;journal;0013936X,15205851;Q1;456;Chemistry (miscellaneous) (Q1),Environmental Chemistry (Q1),Medicine (miscellaneous) (Q1)
523;23127;Journal of the ACM;journal;00045411,1557735X;Q1;133;Artificial Intelligence (Q1),Control and Systems Engineering (Q1),Hardware and Architecture (Q1),Information Systems (Q1),Software (Q1)
524;19963;Molecular Pharmacology;journal;15210111,0026895X;Q1;207;Molecular Medicine (Q1),Pharmacology (Q1)
525;12711;Multivariate Behavioral Research;journal;273171,15327906;Q1;92;Arts and Humanities (miscellaneous) (Q1),Experimental and Cognitive Psychology (Q1),Medicine (miscellaneous) (Q1),Statistics and Probability (Q1)
526;19604;Advances in Virus Research;journal;15578399,00653530;Q1;98;Infectious Diseases (Q1),Medicine (miscellaneous) (Q1),Virology (Q1)
527;14879;Web Semantics;journal;15708268;Q1;88;Computer Networks and Communications (Q1),Human-Computer Interaction (Q1),Software (Q1)
528;144840;PLoS Medicine;journal;15491277,15491680;Q1;258;Biochemistry (Q1),Biotechnology (Q1),Cell Biology (Q1),Medicine (miscellaneous) (Q1),Molecular Biology (Q1)
529;22612;Journal of Special Education;journal;15384764,00224670;Q1;77;Education (Q1),Rehabilitation (Q1)
530;24421;Journal of Metamorphic Geology;journal;15251314,02634930;Q1;121;Geochemistry and Petrology (Q1),Geology (Q1)
531;30022;Journal of Personality;journal;223506,14676494;Q1;160;Social Psychology (Q1)
532;16232;British Journal of Political Science;journal;71234,14692112;Q1;107;Sociology and Political Science (Q1)
533;16867;Biochemistry;journal;15204995,00062960;Q1;269;Biochemistry (Q1)
534;12963;Review of Accounting Studies;journal;15737136,13806650;Q1;88;Accounting (Q1),Business,Management and Accounting (miscellaneous) (Q1)
535;16101;Human Brain Mapping;journal;10659471,10970190;Q1;209;Anatomy (Q1),Neurology (Q1),Neurology (clinical) (Q1),Radiological and Ultrasound Technology (Q1),Radiology,Nuclear Medicine and Imaging (Q1)
536;15482;Journal of Experimental Psychology: Learning Memory and Cognition;journal;19391285,02787390;Q1;169;Experimental and Cognitive Psychology (Q1),Linguistics and Language (Q1)
537;16761;Journal of Neuropathology and Experimental Neurology;journal;15546578,00223070;Q1;173;Cellular and Molecular Neuroscience (Q1),Medicine (miscellaneous) (Q1),Neurology (Q1),Neurology (clinical) (Q1),Pathology and Forensic Medicine (Q1)
538;24660;Bulletin of the American Mathematical Society;journal;2730979,10889485;Q1;65;Applied Mathematics (Q1),Mathematics (miscellaneous) (Q1)
539;17191;International Journal of Radiation Oncology Biology Physics;journal;03603016,1879355X;Q1;268;Cancer Research (Q1),Oncology (Q1),Radiation (Q1),Radiology,Nuclear Medicine and Imaging (Q1)
540;22414;American Heart Journal;journal;10976744,00028700;Q1;199;Cardiology and Cardiovascular Medicine (Q1)
541;24570;Advances in Mathematics;journal;10902082,00018710;Q1;106;Mathematics (miscellaneous) (Q1)
542;20752;Critical Reviews in Immunology;journal;10408401;Q1;81;Immunology (Q1)
543;39139;International Organization;journal;15315088,00208180;Q1;157;Law (Q1),Organizational Behavior and Human Resource Management (Q1),Political Science and International Relations (Q1),Sociology and Political Science (Q1)
544;18148;Pain;journal;18726623,03043960;Q1;282;Anesthesiology and Pain Medicine (Q1),Neurology (Q1),Neurology (clinical) (Q1),Pharmacology (Q1)
545;25762;Advances in Polymer Science;book series;653195;Q1;120;Chemical Engineering (miscellaneous) (Q1),Organic Chemistry (Q1),Polymers and Plastics (Q1)
546;13121;Seminars in Radiation Oncology;journal;10534296,15329460;Q1;98;Cancer Research (Q1),Oncology (Q1),Radiology,Nuclear Medicine and Imaging (Q1)
547;22781;Chemical Communications;journal;1364548X,13597345;Q1;363;Catalysis (Q1),Ceramics and Composites (Q1),Chemistry (miscellaneous) (Q1),Electronic,Optical and Magnetic Materials (Q1),Materials Chemistry (Q1),Metals and Alloys (Q1),Surfaces,Coatings and Films (Q1)
548;15550;European Journal of Neuroscience;journal;14609568,0953816X;Q1;220;Neuroscience (miscellaneous) (Q1)
549;21100228531;JAMA Ophthalmology;journal;21686173,21686170;Q1;211;Ophthalmology (Q1)
550;23308;American Journal of Physiology - Endocrinology and Metabolism;journal;1931849,15221555;Q1;218;Endocrinology,Diabetes and Metabolism (Q1),Physiology (Q1),Physiology (medical) (Q1)
551;12866;Cognitive,Affective and Behavioral Neuroscience;journal;15307026,1531135X;Q1;108;Behavioral Neuroscience (Q1),Cognitive Neuroscience (Q1)
552;20443;American Journal of Transplantation;journal;16006135,16006140;Q1;210;Immunology and Allergy (Q1),Pharmacology (medical) (Q1),Transplantation (Q1)
553;29488;Progress in Particle and Nuclear Physics;journal;1466410;Q1;124;Nuclear and High Energy Physics (Q1)
554;5800194481;Educational Researcher;journal;0013189X;Q1;142;Education (Q1)
555;18988;Mutation Research - Reviews in Mutation Research;journal;13882139,13835740;Q1;135;Genetics (Q1),Health,Toxicology and Mutagenesis (Q1)
556;13044;ACM Transactions on Database Systems;journal;15574644,03625920;Q1;86;Information Systems (Q1)
557;12435;Molecular Cancer Therapeutics;journal;15357163,15388510;Q1;190;Cancer Research (Q1),Oncology (Q1)
558;25802;Communications in Analysis and Geometry;journal;10198385;Q1;44;Analysis (Q1),Geometry and Topology (Q1),Statistics and Probability (Q1),Statistics,Probability and Uncertainty (Q1)
559;20343;Ecosystems;journal;14329840,14350630;Q1;165;Ecology (Q1),Ecology,Evolution,Behavior and Systematics (Q1),Environmental Chemistry (Q1)
560;23306;American Journal of Physiology - Cell Physiology;journal;15221563,03636140;Q1;195;Cell Biology (Q1),Physiology (Q1)
561;19683;Environmental Microbiology;journal;14622912,14622920;Q1;211;Ecology,Evolution,Behavior and Systematics (Q1),Microbiology (Q1)
562;17952;Neurology;journal;00283878,1526632X;Q1;396;Neurology (clinical) (Q1)
563;21972;Topics in Current Chemistry;journal;3401022;Q1;105;Chemistry (miscellaneous) (Q1)
564;26624;Acta Astronomica;journal;15237;Q1;65;Astronomy and Astrophysics (Q1),Space and Planetary Science (Q1)
565;28800;Annual Review of Environment and Resources;book series;15452050,15435940;Q1;135;Environmental Science (miscellaneous) (Q1)
566;26015;Leukemia;journal;8876924,14765551;Q1;211;Anesthesiology and Pain Medicine (Q1),Cancer Research (Q1),Hematology (Q1),Oncology (Q1)
567;16870;Biochemistry and Cell Biology;journal;8298211,12086002;Q1;98;Biochemistry (Q1),Cell Biology (Q1),Molecular Biology (Q1)
568;27237;IEEE/ACM Transactions on Networking;journal;10636692;Q1;179;Computer Networks and Communications (Q1),Computer Science Applications (Q1),Electrical and Electronic Engineering (Q1),Software (Q1)
569;14283;Proteins: Structure,Function and Bioinformatics;journal;10970134,08873590;Q1;203;Biochemistry (Q1),Molecular Biology (Q1),Structural Biology (Q2)
570;20910;Transportation Science;journal;15265447,00411660;Q1;123;Civil and Structural Engineering (Q1),Transportation (Q1)
571;17617;Journal of Lipid Research;journal;15397262,00222280;Q1;213;Biochemistry (Q1),Cell Biology (Q1),Endocrinology (Q1)
572;22044;Global Ecology and Biogeography;journal;14668238,1466822X;Q1;174;Ecology (Q1),Ecology,Evolution,Behavior and Systematics (Q1),Global and Planetary Change (Q1)
573;14813;Journal of Travel Research;journal;15526763,00472880;Q1;159;Geography,Planning and Development (Q1),Tourism,Leisure and Hospitality Management (Q1),Transportation (Q1)
574;23140;Current Opinion in Lipidology;journal;14736535,09579670;Q1;131;Cardiology and Cardiovascular Medicine (Q1),Cell Biology (Q1),Endocrinology,Diabetes and Metabolism (Q1),Genetics (Q1),Molecular Biology (Q1),Nutrition and Dietetics (Q1)
575;26970;Journal of Physical Chemistry B;journal;15205207,15206110;Q1;411;Materials Chemistry (Q1),Medicine (miscellaneous) (Q1),Physical and Theoretical Chemistry (Q1),Surfaces,Coatings and Films (Q1)
576;4000151810;PLoS Computational Biology;journal;15537358,1553734X;Q1;205;Cellular and Molecular Neuroscience (Q1),Computational Theory and Mathematics (Q1),Ecology (Q1),Ecology,Evolution,Behavior and Systematics (Q1),Genetics (Q1),Modeling and Simulation (Q1),Molecular Biology (Q1)
577;18458;European Respiratory Journal;journal;9031936,13993003;Q1;267;Medicine (miscellaneous) (Q1),Pulmonary and Respiratory Medicine (Q1)
578;20626;Clinical Pharmacology and Therapeutics;journal;15326535,00099240;Q1;199;Pharmacology (Q1),Pharmacology (medical) (Q1)
579;12611;Drug Resistance Updates;journal;13687646,15322080;Q1;125;Cancer Research (Q1),Infectious Diseases (Q1),Oncology (Q1),Pharmacology (Q1),Pharmacology (medical) (Q1)
580;14280;Protein Science;journal;1469896X,09618368;Q1;191;Biochemistry (Q1),Medicine (miscellaneous) (Q1),Molecular Biology (Q1)
581;32805;Tellus,Series B: Chemical and Physical Meteorology;journal;2806509;Q1;109;Atmospheric Science (Q1)
582;12127;Behaviour Research and Therapy;journal;00057967,1873622X;Q1;204;Clinical Psychology (Q1),Developmental and Educational Psychology (Q1),Experimental and Cognitive Psychology (Q1),Psychiatry and Mental Health (Q1)
583;15269;Monographs of the Society for Research in Child Development;journal;0037976X,15405834;Q1;73;Developmental and Educational Psychology (Q1)
584;20891;Transportation Research,Part A: Policy and Practice;journal;9658564;Q1;153;Civil and Structural Engineering (Q1),Management Science and Operations Research (Q1),Transportation (Q1)
585;19355;Schizophrenia Research;journal;9209964,15732509;Q1;193;Biological Psychiatry (Q1),Psychiatry and Mental Health (Q1)
586;22138;Genes,Brain and Behavior;journal;1601183X,16011848;Q1;97;Behavioral Neuroscience (Q1),Genetics (Q1),Neurology (Q1)
587;23882;Journal of Molecular and Cellular Cardiology;journal;222828,10958584;Q1;169;Cardiology and Cardiovascular Medicine (Q1),Molecular Biology (Q1)
588;16791;Biochimica et Biophysica Acta - Bioenergetics;journal;52728,18792650;Q1;187;Biochemistry (Q1),Biophysics (Q1),Cell Biology (Q1)
589;23600;Journal of the American Medical Informatics Association : JAMIA;journal;1527974X,10675027;Q1;169;Health Informatics (Q1)
590;145164;Human Genomics;journal;14739542,14797360;Q1;64;Drug Discovery (Q1),Genetics (Q1),Molecular Biology (Q1),Molecular Medicine (Q1)
591;29576;Limnology and Oceanography;journal;243590,19395590;Q1;216;Aquatic Science (Q1),Oceanography (Q1)
592;26987;Langmuir;journal;15205827,07437460;Q1;359;Condensed Matter Physics (Q1),Electrochemistry (Q1),Materials Science (miscellaneous) (Q1),Medicine (miscellaneous) (Q1),Spectroscopy (Q1),Surfaces and Interfaces (Q1)
593;28200;Biomaterials;journal;1429612,18785905;Q1;418;Bioengineering (Q1),Biomaterials (Q1),Biophysics (Q1),Ceramics and Composites (Q1),Mechanics of Materials (Q1),Nanoscience and Nanotechnology (Q1)
594;14075;Emotion;journal;19311516,15283540;Q1;161;Medicine (miscellaneous) (Q1),Psychology (miscellaneous) (Q1)
595;21003;Environmental Health Perspectives;journal;15529924,00916770;Q1;313;Health,Toxicology and Mutagenesis (Q1),Public Health,Environmental and Occupational Health (Q1)
596;27035;Progress in Solid State Chemistry;journal;796786;Q1;55;Condensed Matter Physics (Q1),Materials Science (miscellaneous) (Q1),Physical and Theoretical Chemistry (Q1)
597;27457;Contemporary Physics;journal;107514,13665812;Q1;62;Physics and Astronomy (miscellaneous) (Q1)
598;21100779241;Physical Review D;journal;24700010,24700030;Q1;378;Physics and Astronomy (miscellaneous) (Q1)
599;23819;Journal of Algebraic Geometry;journal;10563911,15347490;Q1;45;Algebra and Number Theory (Q1),Geometry and Topology (Q1)
600;24392;Journal of International Business Studies;journal;472506,14786990;Q1;219;Business and International Management (Q1),Business,Management and Accounting (miscellaneous) (Q1),Economics and Econometrics (Q1),Management of Technology and Innovation (Q1),Strategy and Management (Q1)
601;17219;Matrix Biology;journal;15691802,0945053X;Q1;134;Molecular Biology (Q1)
602;19989;Perspectives in Plant Ecology,Evolution and Systematics;journal;14338319;Q1;86;Ecology,Evolution,Behavior and Systematics (Q1),Plant Science (Q1)
603;14834;Journal of Development Economics;journal;3043878;Q1;160;Development (Q1),Economics and Econometrics (Q1)
604;17620;Journal of Neurochemistry;journal;14714159,00223040;Q1;248;Biochemistry (Q1),Cellular and Molecular Neuroscience (Q1)
605;26764;Astroparticle Physics;journal;9276505;Q1;120;Astronomy and Astrophysics (Q1)
606;16512;Review of Educational Research;journal;346543,19351046;Q1;174;Education (Q1)
607;12697;International Journal of Obesity;journal;3070565,14765497;Q1;243;Endocrinology,Diabetes and Metabolism (Q1),Medicine (miscellaneous) (Q1),Nutrition and Dietetics (Q1)
608;30718;Annals of Tourism Research;journal;1607383;Q1;201;Development (Q1),Tourism,Leisure and Hospitality Management (Q1)
609;26035;Endocrine-Related Cancer;journal;13510088;Q1;140;Cancer Research (Q1),Endocrinology (Q1),Endocrinology,Diabetes and Metabolism (Q1),Oncology (Q1)
610;15452;Journal of Counseling Psychology;journal;220167;Q1;155;Clinical Psychology (Q1),Medicine (miscellaneous) (Q1),Psychiatry and Mental Health (Q1),Social Psychology (Q1)
611;7100153107;Seminars in Immunopathology;journal;18632297,18632300;Q1;110;Immunology (Q1),Immunology and Allergy (Q1)
612;26773;Annals of Medicine;journal;7853890,16512219;Q1;123;Medicine (miscellaneous) (Q1)
613;18997;ACM Transactions on Information Systems;journal;10468188,15582870;Q1;89;Business,Management and Accounting (miscellaneous) (Q1),Computer Science Applications (Q1),Information Systems (Q1)
614;25309;Calculus of Variations and Partial Differential Equations;journal;14320835,09442670;Q1;76;Analysis (Q1),Applied Mathematics (Q1)
615;29236;Carcinogenesis;journal;1433334,14602180;Q1;218;Cancer Research (Q1),Medicine (miscellaneous) (Q1)
616;14550;Differentiation;journal;14320436,03014680;Q1;104;Cancer Research (Q1),Cell Biology (Q1),Developmental Biology (Q1),Molecular Biology (Q1)
617;26005;IEEE Electron Device Letters;journal;7413106;Q1;166;Electrical and Electronic Engineering (Q1),Electronic,Optical and Magnetic Materials (Q1)
618;24176;Journal of Computational Chemistry;journal;1096987X,01928651;Q1;202;Chemistry (miscellaneous) (Q1),Computational Mathematics (Q1)
619;19615;Antimicrobial Agents and Chemotherapy;journal;10986596,00664800;Q1;280;Infectious Diseases (Q1),Pharmacology (Q1),Pharmacology (medical) (Q1)
620;12925;Oecologia;journal;00298519,00298549,14321939;Q1;212;Ecology,Evolution,Behavior and Systematics (Q1)
621;25781;Aldrichimica Acta;journal;25100;Q1;61;Organic Chemistry (Q1)
622;20333;Journal of Politics;journal;14682508,00223820;Q1;138;Sociology and Political Science (Q1)
623;14551;Diversity and Distributions;journal;13669516,14724640;Q1;134;Ecology,Evolution,Behavior and Systematics (Q1)
624;23145;Language Learning;journal;14679922,00238330;Q1;124;Education (Q1),Linguistics and Language (Q1)
625;29646;Progress in Surface Science;journal;796816;Q1;86;Condensed Matter Physics (Q1),Surfaces and Interfaces (Q1),Surfaces,Coatings and Films (Q1)
626;16667;Journal of Cerebral Blood Flow and Metabolism;journal;0271678X,15597016;Q1;208;Cardiology and Cardiovascular Medicine (Q1),Neurology (Q1),Neurology (clinical) (Q1)
627;18902;IEEE Journal on Selected Areas in Communications;journal;7338716;Q1;251;Computer Networks and Communications (Q1),Electrical and Electronic Engineering (Q1)
628;16950;Chromosome Research;journal;15736849,09673850;Q1;86;Genetics (Q1)
