Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Categories
1862;21100428207;Journal of the Pediatric Infectious Diseases Society;journal;20487207,20487190;1.547;Q1;43;Infectious Diseases (Q1),Medicine (miscellaneous) (Q1),Pediatrics,Perinatology and Child Health (Q1)
1863;18408;Biochimica et Biophysica Acta - Molecular Cell Research;journal;18792596,01674890;1.546;Q1;191;Cell Biology (Q1),Molecular Biology (Q1)
1864;21100897795;Cell Death Discovery;journal;20587716;1.545;Q1;49;Cancer Research (Q1),Cell Biology (Q1),Cellular and Molecular Neuroscience (Q1),Immunology (Q2)
1865;19600157911;Electronic Markets;journal;14228890,10196780;1.545;Q1;49;Business and International Management (Q1),Computer Science Applications (Q1),Economics and Econometrics (Q1),Management of Technology and Innovation (Q1),Marketing (Q1)
1866;12057;Media Psychology;journal;1532785X,15213269;1.545;Q1;89;Applied Psychology (Q1),Communication (Q1),Social Psychology (Q1)
1867;13880;Artificial Intelligence and Law;journal;9248463,15728382;1.544;Q1;45;Artificial Intelligence (Q1),Law (Q1)
1868;16440;Journal of Translational Medicine;journal;14795876;1.544;Q1;132;Biochemistry,Genetics and Molecular Biology (miscellaneous) (Q1),Medicine (miscellaneous) (Q1)
1869;24782;Neural Computation;journal;08997667,1530888X;1.544;Q1;174;Arts and Humanities (miscellaneous) (Q1),Cognitive Neuroscience (Q1)
1870;29214;Transactions of the Institute of British Geographers;journal;202754,14755661;1.544;Q1;121;Earth-Surface Processes (Q1),Geography,Planning and Development (Q1)
1871;21767;Progress in Neuro-Psychopharmacology and Biological Psychiatry;journal;18784216,02785850;1.543;Q1;142;Biological Psychiatry (Q1),Pharmacology (Q1)
1872;11000153733;IEEE Transactions on Circuits and Systems I: Regular Papers;journal;15498328;1.542;Q1;173;Electrical and Electronic Engineering (Q1),Hardware and Architecture (Q1)
1873;21100829907;American Journal of Health Economics;journal;23323493,23323510;1.541;Q1;18;Economics,Econometrics and Finance (miscellaneous) (Q1),Health Policy (Q1),Public Health,Environmental and Occupational Health (Q1)
1874;12064;Advances in Atmospheric Sciences;journal;18619533,02561530;1.54;Q1;79;Atmospheric Science (Q1)
1875;21100817643;Perspectives in Ecology and Conservation;journal;25300644;1.54;Q1;41;Ecology (Q1),Management,Monitoring,Policy and Law (Q1),Nature and Landscape Conservation (Q1)
1876;21100907393;Environmental Microbiomes;journal;25246372;1.538;Q1;46;Applied Microbiology and Biotechnology (Q1),Genetics (Q1),Microbiology (Q1)
1877;22267;Human Mutation;journal;10981004,10597790;1.538;Q1;176;Genetics (Q1),Genetics (clinical) (Q1)
1878;21100859815;Sports Medicine - Open;journal;21989761;1.538;Q1;40;Orthopedics and Sports Medicine (Q1),Physical Therapy,Sports Therapy and Rehabilitation (Q1)
1879;26786;Clinical Chemistry;journal;15308561,00099150;1.536;Q1;235;Biochemistry (medical) (Q1),Clinical Biochemistry (Q1),Medicine (miscellaneous) (Q1)
1880;81697;Publications of the Astronomical Society of Australia;journal;13233580,14486080;1.536;Q1;74;Astronomy and Astrophysics (Q1),Space and Planetary Science (Q1)
1881;14490;Business and Information Systems Engineering;journal;18670202,23637010;1.535;Q1;57;Information Systems (Q1)
1882;5400152621;Sustainability Science;journal;18624065,18624060;1.535;Q1;76;Ecology (Q1),Geography,Planning and Development (Q1),Global and Planetary Change (Q1),Health (social science) (Q1),Management,Monitoring,Policy and Law (Q1),Nature and Landscape Conservation (Q1),Sociology and Political Science (Q1)
1883;19700182917;Biofabrication;journal;17585082,17585090;1.534;Q1;104;Biochemistry (Q1),Bioengineering (Q1),Biomaterials (Q1),Biomedical Engineering (Q1),Biotechnology (Q1),Medicine (miscellaneous) (Q1)
1884;21255;Feminist Economics;journal;14664372,13545700;1.534;Q1;64;Arts and Humanities (miscellaneous) (Q1),Business,Management and Accounting (miscellaneous) (Q1),Economics and Econometrics (Q1),Gender Studies (Q1)
1885;21100229207;Journal of Materials Chemistry C;journal;20507534,20507530;1.534;Q1;166;Chemistry (miscellaneous) (Q1),Materials Chemistry (Q1)
1886;20440;Journal of the American College of Surgeons;journal;18791190,10727520;1.534;Q1;195;Surgery (Q1)
1887;17408;Multiple Sclerosis Journal;journal;13524585,14770970;1.534;Q1;147;Neurology (Q1),Neurology (clinical) (Q1)
1888;26151;Philosophy and Phenomenological Research;journal;318205,19331592;1.534;Q1;48;History and Philosophy of Science (Q1),Philosophy (Q1)
1889;29187;Cancer Science;journal;13497006,13479030;1.533;Q1;157;Cancer Research (Q1),Medicine (miscellaneous) (Q1),Oncology (Q1)
1890;17985;International Journal of Electrical Power and Energy Systems;journal;1420615;1.533;Q1;155;Electrical and Electronic Engineering (Q1),Energy Engineering and Power Technology (Q1)
1891;50170;International Journal of Mechanical Sciences;journal;207403;1.532;Q1;131;Aerospace Engineering (Q1),Applied Mathematics (Q1),Civil and Structural Engineering (Q1),Condensed Matter Physics (Q1),Materials Science (miscellaneous) (Q1),Mechanical Engineering (Q1),Mechanics of Materials (Q1),Ocean Engineering (Q1)
1892;21100870831;npj Aging and Mechanisms of Disease;journal;20563973;1.531;Q1;28;Aging (Q1),Geriatrics and Gerontology (Q1)
1893;21100203714;Skeletal Muscle;journal;20445040;1.53;Q1;53;Cell Biology (Q1),Molecular Biology (Q1),Orthopedics and Sports Medicine (Q1)
1894;19400158804;Translational Stroke Research;journal;18684483,0868601X;1.53;Q1;66;Cardiology and Cardiovascular Medicine (Q1),Neurology (clinical) (Q1),Neuroscience (miscellaneous) (Q1)
1895;144820;Journal of Happiness Studies;journal;13894978;1.528;Q1;95;Social Sciences (miscellaneous) (Q1)
1896;21100316063;European Heart Journal: Acute Cardiovascular Care;journal;20488734,20488730;1.527;Q1;45;Cardiology and Cardiovascular Medicine (Q1),Critical Care and Intensive Care Medicine (Q1),Medicine (miscellaneous) (Q1)
1897;27545;European Physical Journal C;journal;14346052,14346040;1.526;Q1;188;Engineering (miscellaneous) (Q1),Physics and Astronomy (miscellaneous) (Q1)
1898;35824;Agricultural Water Management;journal;3783774;1.524;Q1;152;Agronomy and Crop Science (Q1),Earth-Surface Processes (Q1),Soil Science (Q1),Water Science and Technology (Q1)
1899;4700152631;International Entrepreneurship and Management Journal;journal;15547191;1.524;Q1;71;Management Information Systems (Q1),Management of Technology and Innovation (Q1)
1900;20500195056;Journal of Epidemiology and Global Health;journal;22106014,22106010;1.524;Q1;34;Epidemiology (Q1)
1901;19700175257;Algebra and Number Theory;journal;19370652;1.523;Q1;30;Algebra and Number Theory (Q1)
1902;19900191715;Wiley Interdisciplinary Reviews: Cognitive Science;journal;19395086,19395080;1.523;Q1;63;Medicine (miscellaneous) (Q1),Neuroscience (miscellaneous) (Q1),Psychology (miscellaneous) (Q1)
1903;21100414802;Genes and Diseases;journal;23523042;1.522;Q1;47;Biochemistry (Q1),Cell Biology (Q1),Genetics (clinical) (Q1),Molecular Biology (Q1)
1904;23985;Neurobiology of Aging;journal;1974580,15581497;1.521;Q1;205;Aging (Q1),Developmental Biology (Q1),Geriatrics and Gerontology (Q1),Neurology (clinical) (Q1),Neuroscience (miscellaneous) (Q1)
1905;13345;Nutrition Reviews;journal;296643,17534887;1.521;Q1;167;Medicine (miscellaneous) (Q1),Nutrition and Dietetics (Q1)
1906;25563;Systems and Control Letters;journal;1676911;1.519;Q1;144;Computer Science (miscellaneous) (Q1),Control and Systems Engineering (Q1),Electrical and Electronic Engineering (Q1),Mechanical Engineering (Q1)
1907;17528;Journal of Financial Markets;journal;13864181;1.518;Q1;67;Economics and Econometrics (Q1),Finance (Q1)
1908;25678;Journal of Research on Adolescence;journal;10508392,15327800;1.518;Q1;107;Behavioral Neuroscience (Q1),Cultural Studies (Q1),Developmental and Educational Psychology (Q1),Social Sciences (miscellaneous) (Q1)
1909;12507;Aerospace Science and Technology;journal;12709638;1.517;Q1;98;Aerospace Engineering (Q1)
1910;21094;Mechanism and Machine Theory;journal;03741052,0094114X;1.517;Q1;123;Bioengineering (Q1),Computer Science Applications (Q1),Mechanical Engineering (Q1),Mechanics of Materials (Q1)
1911;21100913557;Earth Systems and Environment;journal;25099426,25099430;1.516;Q1;30;Computers in Earth Sciences (Q1),Economic Geology (Q1),Environmental Science (miscellaneous) (Q1),Geology (Q1),Global and Planetary Change (Q1)
1912;20764;Educational Technology Research and Development;journal;10421629,15566500;1.516;Q1;101;Education (Q1)
1913;21101038509;Journal of Geophysical Research F: Earth Surface;journal;21699011,21699000;1.516;Q1;125;Earth-Surface Processes (Q1),Geophysics (Q1)
1914;12700;Nucleus;journal;19491042,19491030;1.516;Q1;53;Cell Biology (Q1),Medicine (miscellaneous) (Q1)
1915;25535;IEEE Transactions on Visualization and Computer Graphics;journal;10772626;1.515;Q1;158;Computer Graphics and Computer-Aided Design (Q1),Computer Vision and Pattern Recognition (Q1),Signal Processing (Q1),Software (Q1)
1916;21100884993;Microsystems and Nanoengineering;journal;20557434;1.515;Q1;48;Atomic and Molecular Physics,and Optics (Q1),Condensed Matter Physics (Q1),Electrical and Electronic Engineering (Q1),Industrial and Manufacturing Engineering (Q1),Materials Science (miscellaneous) (Q1)
1917;13675;Communications of the ACM;journal;15577317,00010780;1.514;Q1;230;Computer Science (miscellaneous) (Q1)
1918;12178;Journal of Lightwave Technology;journal;15582213,07338720;1.514;Q1;213;Atomic and Molecular Physics,and Optics (Q1)
1919;19700175160;Therapeutic Advances in Medical Oncology;journal;17588340,17588360;1.514;Q1;61;Oncology (Q1)
1920;19700187630;Critical Studies in Education;journal;17508495,17508490;1.513;Q1;42;Education (Q1)
1921;21100893578;JMIR mHealth and uHealth;journal;22915222;1.513;Q1;84;Health Informatics (Q1)
1922;24548;Marine and Petroleum Geology;journal;2648172,18734073;1.513;Q1;142;Economic Geology (Q1),Geology (Q1),Geophysics (Q1),Oceanography (Q1),Stratigraphy (Q1)
1923;12100156754;Sport Management Review;journal;14413523;1.513;Q1;70;Business and International Management (Q1),Management Science and Operations Research (Q1),Marketing (Q1),Organizational Behavior and Human Resource Management (Q1),Sports Science (Q1),Strategy and Management (Q1),Tourism,Leisure and Hospitality Management (Q1)
1924;17058;Nicotine and Tobacco Research;journal;1469994X,14622203;1.512;Q1;124;Public Health,Environmental and Occupational Health (Q1)
1925;21100778765;Annual Review of Linguistics;journal;23339683,23339690;1.511;Q1;26;Linguistics and Language (Q1)
1926;5700176815;Journalism;journal;14648849,17413000;1.511;Q1;76;Arts and Humanities (miscellaneous) (Q1),Communication (Q1)
1927;100147024;Qualitative Research;journal;14687941;1.511;Q1;86;History and Philosophy of Science (Q1),Social Sciences (miscellaneous) (Q1)
1928;29309;Critical Reviews in Oncology/Hematology;journal;10408428;1.51;Q1;137;Geriatrics and Gerontology (Q1),Hematology (Q1),Oncology (Q1)
1929;21100468817;Journal of Sustainable Cement-Based Materials;journal;21650373,21650380;1.51;Q1;29;Ceramics and Composites (Q1),Waste Management and Disposal (Q1)
1930;24790;Journal of the European Academy of Dermatology and Venereology;journal;9269959,14683083;1.51;Q1;123;Dermatology (Q1),Infectious Diseases (Q1)
1931;145746;Agronomy for Sustainable Development;journal;17730155,17740750;1.509;Q1;129;Agronomy and Crop Science (Q1),Environmental Engineering (Q1)
1932;21100897791;Vaccine: X;journal;25901362;1.509;Q1;13;Immunology and Microbiology (miscellaneous)  (Q1),Infectious Diseases (Q1),Molecular Medicine (Q1),Public Health,Environmental and Occupational Health (Q1),Veterinary (miscellaneous) (Q1)
1933;21722;Biochimica et Biophysica Acta - Molecular Basis of Disease;journal;9254439;1.507;Q1;173;Molecular Biology (Q1),Molecular Medicine (Q1)
1934;23826;Journal of Cardiac Failure;journal;10719164,15328410;1.507;Q1;117;Cardiology and Cardiovascular Medicine (Q1)
1935;14989;Current Neurology and Neuroscience Reports;journal;15284042,15346290;1.506;Q1;84;Neurology (clinical) (Q1),Neuroscience (miscellaneous) (Q1)
1936;4700152266;Econometrics Journal;journal;13684221;1.506;Q1;41;Economics and Econometrics (Q1)
1937;25610;International Endodontic Journal;journal;13652591,01432890;1.506;Q1;139;Dentistry (miscellaneous) (Q1)
1938;20552;Progress in Cardiovascular Diseases;journal;18731740,00330620,15328643;1.506;Q1;115;Cardiology and Cardiovascular Medicine (Q1)
1939;19936;Communication Theory;journal;14682885,10503290;1.505;Q1;94;Communication (Q1),Linguistics and Language (Q1)
1940;25290;International Journal of Drug Policy;journal;18734758,09553960;1.504;Q1;90;Health Policy (Q1),Medicine (miscellaneous) (Q1)
1941;21105;International Journal of Fatigue;journal;1421123;1.504;Q1;145;Industrial and Manufacturing Engineering (Q1),Materials Science (miscellaneous) (Q1),Mechanical Engineering (Q1),Mechanics of Materials (Q1),Modeling and Simulation (Q1)
1942;22104;Evolution,international journal of organic evolution;journal;15585646,00143820;1.503;Q1;213;Agricultural and Biological Sciences (miscellaneous) (Q1),Ecology,Evolution,Behavior and Systematics (Q1),Genetics (Q1)
1943;13332;Solar Energy Materials and Solar Cells;journal;9270248;1.503;Q1;206;Electronic,Optical and Magnetic Materials (Q1),Renewable Energy,Sustainability and the Environment (Q1),Surfaces,Coatings and Films (Q1)
1944;21101023387;Batteries and Supercaps;journal;25666223;1.502;Q1;30;Electrical and Electronic Engineering (Q1),Electrochemistry (Q1),Energy Engineering and Power Technology (Q1)
1945;26082;European Journal of Endocrinology;journal;1479683X,08044643;1.502;Q1;166;Endocrinology (Q1),Endocrinology,Diabetes and Metabolism (Q1),Medicine (miscellaneous) (Q1)
1946;12383;International Journal of Impact Engineering;journal;0734743X;1.502;Q1;143;Aerospace Engineering (Q1),Automotive Engineering (Q1),Civil and Structural Engineering (Q1),Mechanical Engineering (Q1),Mechanics of Materials (Q1),Ocean Engineering (Q1),Safety,Risk,Reliability and Quality (Q1)
1947;25334;Journal of Substance Abuse Treatment;journal;18736483,07405470;1.502;Q1;116;Clinical Psychology (Q1),Medicine (miscellaneous) (Q1),Psychiatry and Mental Health (Q1)
1948;17843;Radiographics;journal;15271323,02715330;1.502;Q1;193;Medicine (miscellaneous) (Q1),Radiology,Nuclear Medicine and Imaging (Q1)
1949;21100358314;Human-centric Computing and Information Sciences;journal;21921962;1.501;Q1;46;Computer Science (miscellaneous) (Q1)
1950;17557;Journal of Money,Credit and Banking;journal;15384616,00222880;1.501;Q1;119;Accounting (Q1),Economics and Econometrics (Q1),Finance (Q1)
1951;21100207639;Diabetes and Metabolism Journal;journal;22336087,22336080;1.5;Q1;61;Endocrinology,Diabetes and Metabolism (Q1)
1952;14283;Proteins: Structure,Function and Bioinformatics;journal;10970134,08873590;1.5;Q1;203;Biochemistry (Q1),Molecular Biology (Q1),Structural Biology (Q2)
1953;15931;Journal of Health Politics,Policy and Law;journal;15271927,03616880;1.498;Q1;60;Health Policy (Q1)
1954;21100468501;Open Forum Infectious Diseases;journal;23288957;1.498;Q1;56;Infectious Diseases (Q1),Oncology (Q1)
1955;19700201524;Stem Cell Research and Therapy;journal;17576512;1.498;Q1;106;Biochemistry,Genetics and Molecular Biology (miscellaneous) (Q1),Cell Biology (Q1),Medicine (miscellaneous) (Q1),Molecular Medicine (Q1)
1956;4000148904;Acta Physiologica;journal;17481716,17481710;1.497;Q1;127;Physiology (Q1)
1957;22486;R and D Management;journal;14679310,00336810;1.497;Q1;112;Business and International Management (Q1),Business,Management and Accounting (miscellaneous) (Q1),Management of Technology and Innovation (Q1),Strategy and Management (Q1)
1958;28466;Economic History Review;journal;130117,14680289;1.496;Q1;57;Economics and Econometrics (Q1),History (Q1)
1959;14000155854;Language Teaching;journal;2614448,14753049;1.496;Q1;72;Linguistics and Language (Q1)
1960;5700165201;Diabetes and Metabolic Syndrome: Clinical Research and Reviews;journal;18780334,18714020;1.495;Q1;71;Endocrinology,Diabetes and Metabolism (Q1),Internal Medicine (Q1),Medicine (miscellaneous) (Q1)
1961;19700175113;Frontiers in Molecular Neuroscience;journal;16625099;1.495;Q1;90;Cellular and Molecular Neuroscience (Q1),Molecular Biology (Q1)
1962;21100901769;General Psychiatry;journal;2517729X;1.495;Q1;36;Neurology (Q1),Neurology (clinical) (Q1),Psychiatry and Mental Health (Q1)
1963;21100774141;China Finance Review International;journal;20441398,20441400;1.494;Q1;17;Finance (Q1)
1964;15877;Journal of Community Health;journal;945145,15733610;1.494;Q1;74;Health (social science) (Q1),Public Health,Environmental and Occupational Health (Q1)
1965;21376;Vaccine;journal;0264410X,18732518;1.493;Q1;205;Immunology and Microbiology (miscellaneous)  (Q1),Infectious Diseases (Q1),Molecular Medicine (Q1),Public Health,Environmental and Occupational Health (Q1),Veterinary (miscellaneous) (Q1)
1966;21100199330;Advances in Calculus of Variations;journal;18648266,18648260;1.492;Q1;23;Analysis (Q1),Applied Mathematics (Q1)
1967;21100431535;Physical Review Applied;journal;23317019;1.492;Q1;88;Physics and Astronomy (miscellaneous) (Q1)
1968;21100899528;Adolescent Research Review;journal;23638354,23638350;1.491;Q1;27;Developmental and Educational Psychology (Q1),Pediatrics,Perinatology and Child Health (Q1),Psychiatry and Mental Health (Q1),Social Sciences (miscellaneous) (Q1)
1969;26027;IEEE Transactions on Circuits and Systems for Video Technology;journal;10518215;1.491;Q1;180;Electrical and Electronic Engineering (Q1),Media Technology (Q1)
1970;24309;International Journal of Neural Systems;journal;1290657;1.491;Q1;70;Computer Networks and Communications (Q1),Medicine (miscellaneous) (Q1)
1971;19200157106;Journal of Addiction Medicine;journal;19320620,19353230;1.491;Q1;53;Medicine (miscellaneous) (Q1),Pharmacology (medical) (Q1),Psychiatry and Mental Health (Q1)
1972;25696;Nonlinearity;journal;9517715,13616544;1.491;Q1;94;Applied Mathematics (Q1),Mathematical Physics (Q1),Physics and Astronomy (miscellaneous) (Q1),Statistical and Nonlinear Physics (Q1)
1973;18676;Technology in Society;journal;0160791X;1.491;Q1;69;Business and International Management (Q1),Education (Q1),Human Factors and Ergonomics (Q1),Sociology and Political Science (Q1)
1974;21100239615;Wiley Interdisciplinary Reviews: Energy and Environment;journal;20418396,2041840X;1.491;Q1;47;Environmental Science (miscellaneous) (Q1),Renewable Energy,Sustainability and the Environment (Q1)
1975;12604;American Naturalist;journal;30147,15375323;1.49;Q1;224;Ecology,Evolution,Behavior and Systematics (Q1)
1976;12773;British Journal of Mathematical and Statistical Psychology;journal;71102,20448317;1.49;Q1;56;Arts and Humanities (miscellaneous) (Q1),Medicine (miscellaneous) (Q1),Psychology (miscellaneous) (Q1),Statistics and Probability (Q1)
1977;24024;Marine Pollution Bulletin;journal;0025326X,18793363;1.49;Q1;210;Aquatic Science (Q1),Oceanography (Q1),Pollution (Q1)
1978;19900193739;Nucleic Acid Therapeutics;journal;21593345,21593340;1.49;Q1;73;Biochemistry (Q1),Drug Discovery (Q1),Genetics (Q1),Molecular Biology (Q1),Molecular Medicine (Q1)
1979;19209;Current Opinion in Rheumatology;journal;15316963,10408710;1.489;Q1;123;Rheumatology (Q1)
1980;19400157151;DMM Disease Models and Mechanisms;journal;17548403,17548410;1.489;Q1;99;Biochemistry,Genetics and Molecular Biology (miscellaneous) (Q1),Immunology and Microbiology (miscellaneous)  (Q1),Medicine (miscellaneous) (Q1),Neuroscience (miscellaneous) (Q1)
1981;14676;Infection;journal;3008126,14390973;1.488;Q1;84;Infectious Diseases (Q1),Medicine (miscellaneous) (Q1),Microbiology (medical) (Q1)
1982;20648;Thrombosis Research;journal;493848,18792472;1.487;Q1;124;Hematology (Q1)
1983;19393;BJU International;journal;14644096,1464410X;1.486;Q1;160;Urology (Q1)
1984;21100861038;Non-coding RNA;journal;2311553X;1.486;Q1;33;Biochemistry (Q1),Genetics (Q1),Molecular Biology (Q1)
1985;20106;CNS Drugs;journal;11791934,11727050;1.485;Q1;122;Neurology (clinical) (Q1),Pharmacology (medical) (Q1),Psychiatry and Mental Health (Q1)
1986;20972;Journal of Materials Processing Technology;journal;9240136,18734774;1.485;Q1;215;Ceramics and Composites (Q1),Computer Science Applications (Q1),Industrial and Manufacturing Engineering (Q1),Metals and Alloys (Q1),Modeling and Simulation (Q1)
1987;21100981214;Bioengineering and Translational Medicine;journal;23806761;1.484;Q1;20;Biomedical Engineering (Q1),Biotechnology (Q1),Pharmaceutical Science (Q1)
1988;28536;Numerische Mathematik;journal;09453245,0029599X;1.484;Q1;93;Applied Mathematics (Q1),Computational Mathematics (Q1)
1989;29170;Critical Perspectives on Accounting;journal;10452354,10959960;1.483;Q1;78;Accounting (Q1),Finance (Q1),Information Systems and Management (Q1),Sociology and Political Science (Q1)
1990;11000153782;Management International Review;journal;9388249,18618901;1.483;Q1;67;Business and International Management (Q1),Strategy and Management (Q1)
1991;22504;Canadian Journal of Cardiology;journal;19167075,0828282X;1.482;Q1;104;Cardiology and Cardiovascular Medicine (Q1)
1992;25236;Sensors and Actuators B: Chemical;journal;9254005,19448201;1.482;Q1;223;Condensed Matter Physics (Q1),Electrical and Electronic Engineering (Q1),Electronic,Optical and Magnetic Materials (Q1),Instrumentation (Q1),Materials Chemistry (Q1),Metals and Alloys (Q1),Surfaces,Coatings and Films (Q1)
1993;18130;Sociology;journal;380385,14698684;1.482;Q1;123;Sociology and Political Science (Q1)
1994;14117;European Journal of Social Psychology;journal;10990992,00462770;1.481;Q1;127;Social Psychology (Q1)
1995;24807;Neurocomputing;journal;9252312;1.481;Q1;177;Artificial Intelligence (Q1),Cognitive Neuroscience (Q1),Computer Science Applications (Q1)
1996;16922;Labour Economics;journal;9275371;1.479;Q1;85;Economics and Econometrics (Q1),Organizational Behavior and Human Resource Management (Q1)
1997;21100788800;Current Opinion in Green and Sustainable Chemistry;journal;24522236;1.478;Q1;53;Catalysis (Q1),Chemistry (miscellaneous) (Q1),Management,Monitoring,Policy and Law (Q1),Process Chemistry and Technology (Q1),Waste Management and Disposal (Q1)
1998;21100202148;International Forum of Allergy and Rhinology;journal;20426976,20426980;1.478;Q1;60;Immunology and Allergy (Q1),Otorhinolaryngology (Q1)
1999;19977;British Journal for the Philosophy of Science;journal;14643537,00070880;1.477;Q1;62;History (Q1),History and Philosophy of Science (Q1),Philosophy (Q1)
2000;70201;Clinical Neuropsychologist;journal;13854046,17444140;1.477;Q1;89;Arts and Humanities (miscellaneous) (Q1),Clinical Psychology (Q1),Developmental and Educational Psychology (Q1),Medicine (miscellaneous) (Q1),Neuropsychology and Physiological Psychology (Q1),Psychiatry and Mental Health (Q1)
2001;30088;Journal of Social Issues;journal;224537,15404560;1.477;Q1;138;Social Sciences (miscellaneous) (Q1)
2002;29775;Cochrane Database of Systematic Reviews;journal;14651858;1.476;Q1;309;Medicine (miscellaneous) (Q1),Pharmacology (medical) (Q1)
2003;22609;Journal of Learning Disabilities;journal;15384780,00222190;1.476;Q1;100;Education (Q1),Health Professions (miscellaneous) (Q1),Health (social science) (Q1)
2004;21100827839;Unmanned Systems;journal;23013850,23013870;1.476;Q1;24;Aerospace Engineering (Q1),Automotive Engineering (Q1),Control and Optimization (Q1),Control and Systems Engineering (Q1)
2005;19816;Biology of Sport;journal;0860021X;1.475;Q1;38;Orthopedics and Sports Medicine (Q1),Physical Therapy,Sports Therapy and Rehabilitation (Q1),Physiology (medical) (Q1),Sports Science (Q1)
2006;4100151514;Critical care and resuscitation : journal of the Australasian Academy of Critical Care Medicine.;journal;14412772;1.475;Q1;40;Anesthesiology and Pain Medicine (Q1),Critical Care and Intensive Care Medicine (Q1),Emergency Medicine (Q1)
2007;17620;Journal of Neurochemistry;journal;14714159,00223040;1.475;Q1;248;Biochemistry (Q1),Cellular and Molecular Neuroscience (Q1)
2008;20864;Transportation;journal;494488,15729435;1.475;Q1;105;Civil and Structural Engineering (Q1),Development (Q1),Transportation (Q1)
2009;40751;Evolutionary Anthropology;journal;15206505,10601540;1.474;Q1;92;Anthropology (Q1),Medicine (miscellaneous) (Q1)
2010;21101018849;ACS Pharmacology and Translational Science;journal;25759108;1.473;Q1;27;Pharmacology (Q1),Pharmacology (medical) (Q1)
2011;21100898535;Internet Policy Review;journal;21976775;1.473;Q1;24;Communication (Q1),Computer Networks and Communications (Q1),Management,Monitoring,Policy and Law (Q1)
2012;16685;Journal of Clinical Psychiatry;journal;1606689,15552101;1.473;Q1;221;Medicine (miscellaneous) (Q1),Psychiatry and Mental Health (Q1)
2013;25155;Catena;journal;3418162;1.472;Q1;150;Earth-Surface Processes (Q1)
2014;19700201449;International Journal of Logistics Management;journal;17586550,09574090;1.472;Q1;84;Business and International Management (Q1),Transportation (Q1)
2015;16322;Desalination;journal;119164;1.471;Q1;219;Chemical Engineering (miscellaneous) (Q1),Chemistry (miscellaneous) (Q1),Materials Science (miscellaneous) (Q1),Mechanical Engineering (Q1),Water Science and Technology (Q1)
2016;23972;Landscape Ecology;journal;15729761,09212970;1.471;Q1;143;Ecology (Q1),Geography,Planning and Development (Q1),Nature and Landscape Conservation (Q1)
2017;24674;Oikos;journal;16000706,00301300;1.471;Q1;195;Ecology,Evolution,Behavior and Systematics (Q1)
2018;20086;Statistics in Medicine;journal;2776715,10970258;1.471;Q1;206;Epidemiology (Q1),Statistics and Probability (Q1)
2019;16855;Biochemical Society Transactions;journal;14708752,03005130;1.47;Q1;154;Biochemistry (Q1)
2020;21466;International Journal of Hygiene and Environmental Health;journal;14384639;1.47;Q1;112;Public Health,Environmental and Occupational Health (Q1)
2021;17470;Structural Safety;journal;1674730;1.47;Q1;108;Building and Construction (Q1),Civil and Structural Engineering (Q1),Safety,Risk,Reliability and Quality (Q1)
2022;19700182654;Project Management Journal;journal;19389507,87569730;1.469;Q1;55;Business and International Management (Q1),Management of Technology and Innovation (Q1),Strategy and Management (Q1)
2023;23306;American Journal of Physiology - Cell Physiology;journal;15221563,03636140;1.468;Q1;195;Cell Biology (Q1),Physiology (Q1)
2024;12675;International Journal of Eating Disorders;journal;1098108X,02763478;1.468;Q1;152;Psychiatry and Mental Health (Q1)
2025;19691;International Journal of Electronic Commerce;journal;10864415,15579300;1.468;Q1;91;Business and International Management (Q1),Economics and Econometrics (Q1)
2026;21100874236;Physical Review B;journal;24699950,24699970;1.468;Q1;481;Condensed Matter Physics (Q1),Electronic,Optical and Magnetic Materials (Q1)
2027;23116;Current Atherosclerosis Reports;journal;15346242,15233800;1.467;Q1;83;Cardiology and Cardiovascular Medicine (Q1)
2028;21100464956;Exposure and Health;journal;24519766,24519690;1.467;Q1;40;Health,Toxicology and Mutagenesis (Q1),Pollution (Q1),Public Health,Environmental and Occupational Health (Q1),Water Science and Technology (Q1)
2029;21100979312;JCO Global Oncology;journal;26878941;1.467;Q1;33;Oncology (Q1),Cancer Research (Q2)
2030;23326;American Journal of Physiology - Lung Cellular and Molecular Physiology;journal;15221504,10400610;1.466;Q1;175;Cell Biology (Q1),Physiology (Q1),Physiology (medical) (Q1),Pulmonary and Respiratory Medicine (Q1)
2031;21100237607;Cancer Biology and Medicine;journal;20953941;1.466;Q1;54;Oncology (Q1),Cancer Research (Q2)
2032;19700176047;Cyberpsychology,Behavior,and Social Networking;journal;21522715,21522720;1.466;Q1;169;Applied Psychology (Q1),Communication (Q1),Computer Science Applications (Q1),Human-Computer Interaction (Q1),Medicine (miscellaneous) (Q1),Social Psychology (Q1)
2033;29576;Limnology and Oceanography;journal;243590,19395590;1.466;Q1;216;Aquatic Science (Q1),Oceanography (Q1)
2034;21100222556;Journal of Contextual Behavioral Science;journal;22121447;1.465;Q1;40;Applied Psychology (Q1),Behavioral Neuroscience (Q1),Ecology,Evolution,Behavior and Systematics (Q1),Health (social science) (Q1),Organizational Behavior and Human Resource Management (Q1)
2035;12825;Canadian Psychology;journal;7085591;1.464;Q1;62;Psychology (miscellaneous) (Q1)
2036;13444;Journal of the Meteorological Society of Japan;journal;21869057,00261170;1.464;Q1;90;Atmospheric Science (Q1)
2037;4000148311;Preventing chronic disease;journal;15451151;1.464;Q1;91;Health Policy (Q1),Public Health,Environmental and Occupational Health (Q1)
